score_rank,track_id,lead_genre,final_score,decision,playlist_position,exclusion_reason
38,VFe9KZbTrzBjs7tp,classic rock,0.634333,excluded,,genre_cap_exceeded
39,SlF31W7VgEooOonD,pop,0.634167,excluded,,genre_cap_exceeded
40,Unm2k636mJk61Zcx,pop,0.63408,excluded,,genre_cap_exceeded
41,L3vtdUuwMtwKO3Ai,pop,0.633564,excluded,,genre_cap_exceeded
42,7Pg5wxB8YYtxIiT7,pop,0.632602,excluded,,genre_cap_exceeded
43,M3ApGs7RGZwXHqs4,pop,0.632333,excluded,,genre_cap_exceeded
44,VUurPvItLJT0Xl2o,pop,0.631402,excluded,,genre_cap_exceeded
45,rV4epaQxXmuc92jD,pop,0.630744,excluded,,genre_cap_exceeded
46,kJa0UEVtgRvCJiXS,pop,0.630476,excluded,,genre_cap_exceeded
47,smJCxhAszKPO80Bi,pop,0.630349,excluded,,genre_cap_exceeded
48,BOx236rS5WepCaZJ,classic rock,0.630257,excluded,,genre_cap_exceeded
49,dPlgVQdg1QmUhgh2,pop,0.630168,excluded,,genre_cap_exceeded
50,4P9s3Ny397GUNITy,classic rock,0.629631,excluded,,genre_cap_exceeded
51,h9v2D2DH7s9BEW6R,pop,0.629593,excluded,,genre_cap_exceeded
52,N73SWTe8wMSYSr3F,classic rock,0.62891,excluded,,genre_cap_exceeded
53,IQnPmWIoIdxVwe8m,pop,0.628524,excluded,,genre_cap_exceeded
54,mGyvjtxdbwyR2rXi,pop,0.627463,excluded,,genre_cap_exceeded
55,UGn1cVAXCzOOIBut,classic rock,0.627234,excluded,,genre_cap_exceeded
56,ZDdsBqLxEJrjMseV,classic rock,0.626437,excluded,,genre_cap_exceeded
57,lzWsH3nUvP2dQEel,classic rock,0.625046,excluded,,genre_cap_exceeded
58,9B6dNFjeE90pp4x6,classic rock,0.624421,excluded,,genre_cap_exceeded
59,kDIheYzp2bFdKzZx,classic rock,0.624366,excluded,,genre_cap_exceeded
60,ScMUGKYoxrmVi1FL,classic rock,0.623566,excluded,,genre_cap_exceeded
61,c0OG4pL6JghFcpTA,pop,0.623456,excluded,,genre_cap_exceeded
62,rqeIltq5ixzHA5EG,pop,0.623341,excluded,,genre_cap_exceeded
63,05kPnJrEqt4aSFwt,pop,0.622444,excluded,,genre_cap_exceeded
64,ru7tTgHQ3Pn5sFku,classic rock,0.622322,excluded,,genre_cap_exceeded
65,f1625TQwG0RhpwM5,classic rock,0.622236,excluded,,genre_cap_exceeded
66,A8Q9gX4RokaFDMOP,classic rock,0.622206,excluded,,genre_cap_exceeded
67,Bj2puKI4mBrtarKZ,pop,0.62197,excluded,,genre_cap_exceeded
68,QOw3afPIA0ToRZqM,pop,0.62115,excluded,,genre_cap_exceeded
69,8uG0DQnExb2Cag9S,classic rock,0.621051,excluded,,genre_cap_exceeded
70,pLwqlIyZ1ODzyo8y,pop,0.62102,excluded,,genre_cap_exceeded
71,FL2Z1xhjzZmn7XPx,pop,0.620523,excluded,,genre_cap_exceeded
72,2PEzaCUrxiYw8GPM,pop,0.620079,excluded,,genre_cap_exceeded
73,vkwNyvA0jKOLfSDu,pop,0.619855,excluded,,genre_cap_exceeded
74,ERa4IzQnBH8gAkXL,classic rock,0.619748,excluded,,genre_cap_exceeded
75,alKUXvCYBFzkFXxV,pop,0.619624,excluded,,genre_cap_exceeded
76,lzHQfaDpwq8dHlwe,classic rock,0.619491,excluded,,genre_cap_exceeded
77,SeRZOunMhFcbPFL1,classic rock,0.619387,excluded,,genre_cap_exceeded
78,fnqOFybuquhjJDmD,pop,0.619352,excluded,,genre_cap_exceeded
79,Qwx4huowMVxvKeoR,pop,0.619186,excluded,,genre_cap_exceeded
80,4Fe4T4jcEeWO0mau,classic rock,0.619112,excluded,,genre_cap_exceeded
81,2UVIbnLelcxTrC0O,pop,0.618701,excluded,,genre_cap_exceeded
82,yHKZF6ws51jUmLx8,pop,0.618486,excluded,,genre_cap_exceeded
83,r2RGegcvs7MeJpy7,pop,0.61774,excluded,,genre_cap_exceeded
84,XTKjxdE7YnSTKOuN,classic rock,0.61698,excluded,,genre_cap_exceeded
85,a1xCAjhxC6IVbAAr,classic rock,0.616321,excluded,,genre_cap_exceeded
86,AiOYuf4Xb1nPpqTu,pop,0.61555,excluded,,genre_cap_exceeded
87,Kn7WCJuA850A7yiq,pop,0.61554,excluded,,genre_cap_exceeded
88,SVB49vvsyAQChbrb,pop,0.615449,excluded,,genre_cap_exceeded
89,lOFidX8Jxs0ViNRG,pop,0.615054,excluded,,genre_cap_exceeded
90,ZhIIsjUjlJ2Xikth,classic rock,0.614461,excluded,,genre_cap_exceeded
91,Ja6sG7NsgUKEI63U,pop,0.614018,excluded,,genre_cap_exceeded
92,YtpPCENWGLtSD3Oc,classic rock,0.613926,excluded,,genre_cap_exceeded
93,UPGfiQCZHEDLRkFv,classic rock,0.613244,excluded,,genre_cap_exceeded
94,1X4o7EXEj1waNaWF,pop,0.612971,excluded,,genre_cap_exceeded
95,kUyu4mGZTeLvT4OH,pop,0.612531,excluded,,genre_cap_exceeded
96,Rhh4uZc5eh26n0RK,pop,0.612382,excluded,,genre_cap_exceeded
97,OHL9g8xBuemsbv8L,classic rock,0.611875,excluded,,genre_cap_exceeded
98,CZOYJJKuyuUosACw,classic rock,0.610587,excluded,,genre_cap_exceeded
99,XsWkrl7dkqytg10B,classic rock,0.609982,excluded,,genre_cap_exceeded
100,tkkrehVtWSlMS6RW,pop,0.609326,excluded,,genre_cap_exceeded
101,BQIgXeFtTz3kN67J,pop,0.609287,excluded,,genre_cap_exceeded
102,uiKPMS3jXFnOpKZd,pop,0.609144,excluded,,genre_cap_exceeded
103,rHJ2S6bULIjzHN1O,classic rock,0.609066,excluded,,genre_cap_exceeded
104,V1h2Q8uHtnIqbahp,pop,0.609056,excluded,,genre_cap_exceeded
105,2S0xjAwBWffHXzRR,pop,0.608903,excluded,,genre_cap_exceeded
106,hculIF5VdJACpdwb,pop,0.60851,excluded,,genre_cap_exceeded
107,o27WwIo8F6fMirMs,classic rock,0.608129,excluded,,genre_cap_exceeded
108,EEA8SGPJqL4QLnW5,pop,0.60812,excluded,,genre_cap_exceeded
109,1pBSfuDQjteiZqXA,pop,0.607972,excluded,,genre_cap_exceeded
110,wBRL1BRcBPuym8Et,classic rock,0.606987,excluded,,genre_cap_exceeded
111,gQp9pT2w5bY63Yct,pop,0.606764,excluded,,genre_cap_exceeded
112,JcNb61ftSGRdgcgj,pop,0.606212,excluded,,genre_cap_exceeded
113,0dUzaNgp1pENO3CP,pop,0.606179,excluded,,genre_cap_exceeded
114,93RwplbF0Hv8wm0a,pop,0.605667,excluded,,genre_cap_exceeded
115,8QjULlOeyqMiCPMr,rock,0.605492,included,9,
116,Kj5SnfDEQl2M7Xm9,classic rock,0.605313,excluded,,genre_cap_exceeded
117,YP2V8yQHXIz9TxZn,classic rock,0.604767,excluded,,genre_cap_exceeded
118,JjRXUBWaA0I7JZ4t,pop,0.604529,excluded,,genre_cap_exceeded
119,dKwpGF3TZl46EwYb,classic rock,0.604393,excluded,,genre_cap_exceeded
120,Ab2iTsTqykpUd23J,classic rock,0.603842,excluded,,genre_cap_exceeded
121,klFSyJqiipFN08TK,rock,0.603722,included,10,
122,iWRMeN7M2aQRdyu2,classic rock,0.603711,excluded,,length_cap_reached
123,df0JOlTEeZCAVz1W,pop,0.603409,excluded,,length_cap_reached
124,92CfHnq67htgZwcV,pop,0.603302,excluded,,length_cap_reached
125,0QCmPylIo20WvNeg,pop,0.603138,excluded,,length_cap_reached
126,c5qNyFeeXepXU6Mx,pop,0.60297,excluded,,length_cap_reached
127,NyW5RUFMzfNWi1pe,rock,0.602894,excluded,,length_cap_reached
128,mt4lcmxfRqLxWF0U,pop,0.60278,excluded,,length_cap_reached
129,61b96CQqexdJHAn4,rock,0.60142,excluded,,length_cap_reached
130,R5QTSwYR0IDQ6w6c,classic rock,0.600937,excluded,,length_cap_reached
131,sUzn7GZix4mpeUK4,classic rock,0.600937,excluded,,length_cap_reached
132,Hwr2HshqIlBI18QT,pop,0.600841,excluded,,length_cap_reached
133,0KmsAtX56jWKceiy,pop,0.600839,excluded,,length_cap_reached
134,891C45L5wh1jWB8k,pop,0.60016,excluded,,length_cap_reached
135,Q9gkoBFLwjMyFgfm,pop,0.600044,excluded,,length_cap_reached
136,JvkGEgP3m1rd9nzG,pop,0.599891,excluded,,length_cap_reached
137,tHye6jQNg1419tmI,pop,0.599486,excluded,,length_cap_reached
138,MsU54i2ZFFhNRkw3,pop,0.599425,excluded,,length_cap_reached
139,BDPKJDyqMz9deo6K,classic rock,0.599159,excluded,,length_cap_reached
140,zyzILCQvVeUFIINi,pop,0.598953,excluded,,length_cap_reached
141,fQr6rK7BNhpGkvpU,classic rock,0.598607,excluded,,length_cap_reached
142,e98AmnGlnVfAJhKM,pop,0.598404,excluded,,length_cap_reached
143,wr7qyG3kkWeGGiXA,classic rock,0.59807,excluded,,length_cap_reached
144,sjsJ6A5tDgBXGeaf,pop,0.598047,excluded,,length_cap_reached
145,p7A20RSXaA6h4DNY,classic rock,0.598043,excluded,,length_cap_reached
146,3T4Lqe9Flc1bhF3O,pop,0.597883,excluded,,length_cap_reached
147,DR1zsO2qn320T0bJ,pop,0.597827,excluded,,length_cap_reached
148,HgXTG8u7e6uVIw1r,classic rock,0.597659,excluded,,length_cap_reached
149,NSiTBLQbxwDf7b1O,classic rock,0.597228,excluded,,length_cap_reached
150,D0AdTflgurMzFo8y,pop,0.597056,excluded,,length_cap_reached
151,jnGV1itbgjMZorgK,classic rock,0.596325,excluded,,length_cap_reached
152,kO6K4VUEcFRTLj4Q,pop,0.596192,excluded,,length_cap_reached
153,Vs9sf1AxIDRnVsZ5,pop,0.595908,excluded,,length_cap_reached
154,TCKS3gdzp1afK5zz,classic rock,0.59579,excluded,,length_cap_reached
155,jbF8naApgchNM0pt,pop,0.595063,excluded,,length_cap_reached
156,ISH3Weh5lSybSTNb,classic rock,0.59463,excluded,,length_cap_reached
157,Mkm7IeU8vw9ScgaK,pop,0.594522,excluded,,length_cap_reached
158,TIDAYplHydmOIiMl,pop,0.594296,excluded,,length_cap_reached
159,oJ2IfPXmKULUzEPw,classic rock,0.59419,excluded,,length_cap_reached
160,5FUG19xvBF8iRCke,pop,0.593842,excluded,,length_cap_reached
161,uVjVJPDReJa85GZM,pop,0.593762,excluded,,length_cap_reached
162,pQIwRYsrB15AEPwn,classic rock,0.593754,excluded,,length_cap_reached
163,VDhvqsjG56T7t8jr,classic rock,0.593627,excluded,,length_cap_reached
164,LaQiGfbP2Epc2qUQ,pop,0.593561,excluded,,length_cap_reached
165,6k1oC4EwLjQjUFz7,pop,0.59355,excluded,,length_cap_reached
166,8zwGc6VeJd7OMBnc,pop,0.59324,excluded,,length_cap_reached
167,dFSaUHboW1O6gmsu,pop,0.592869,excluded,,length_cap_reached
168,NygzjG4eKOyPE0MK,pop,0.592736,excluded,,length_cap_reached
169,N4dWQMEKRaUONlaP,classic rock,0.592445,excluded,,length_cap_reached
170,3T4bhuhIQTEHhcFg,rock,0.591921,excluded,,length_cap_reached
171,SjizDRrg3ZWU97wK,pop,0.59156,excluded,,length_cap_reached
172,sbldfWv6WYRbtI5Z,pop,0.591111,excluded,,length_cap_reached
173,wLsNwj3xRaEkb36J,classic rock,0.590831,excluded,,length_cap_reached
174,jugq0634ActnnD1x,classic rock,0.590807,excluded,,length_cap_reached
175,z31ccZ71kuP55GCM,pop,0.590603,excluded,,length_cap_reached
176,34OJ4gFfRHo4hu9u,classic rock,0.590204,excluded,,length_cap_reached
177,tEro5JPIXi3XATHL,pop,0.590098,excluded,,length_cap_reached
178,ODcj49nwgvXhA46v,pop,0.590044,excluded,,length_cap_reached
179,Ee28DJ60NVobDmjA,pop,0.589372,excluded,,length_cap_reached
180,0YjqT1Y4i2K78Dna,pop,0.589309,excluded,,length_cap_reached
181,sscaq8VXU14Cy2Y0,pop,0.588861,excluded,,length_cap_reached
182,WmuDiu2UDlNjGTcn,classic rock,0.588767,excluded,,length_cap_reached
183,A2TIXZOk2SI9RBNC,classic rock,0.58871,excluded,,length_cap_reached
184,JH56KcmZczKnwbGN,pop,0.588667,excluded,,length_cap_reached
185,8O3gfvRxU3uGZoM0,classic rock,0.588607,excluded,,length_cap_reached
186,PxvGk8cKOf3qUthc,pop,0.588448,excluded,,length_cap_reached
187,lLG1pgrXl2cqxF9R,pop,0.58831,excluded,,length_cap_reached
188,cPa09lVKwJ1DNaA7,pop,0.587949,excluded,,length_cap_reached
189,IKRVgFcRGXDZE6x9,classic rock,0.587871,excluded,,length_cap_reached
190,zoLWuPgEIOCbNHt7,pop,0.587846,excluded,,length_cap_reached
191,wCrOCk9FlKtDqS8v,classic rock,0.587764,excluded,,length_cap_reached
192,S5zDJUO7LgDHDuwV,classic rock,0.587608,excluded,,length_cap_reached
193,94oBxuSCKws1DoY1,classic rock,0.587594,excluded,,length_cap_reached
194,ihPmCWpnMSun0Smp,classic rock,0.587533,excluded,,length_cap_reached
195,4SGfp7L2i816KaXE,classic rock,0.587526,excluded,,length_cap_reached
196,gZlxkHF8QgNhvgkI,classic rock,0.587443,excluded,,length_cap_reached
197,pQhHsiOlCF9fB2YJ,classic rock,0.587443,excluded,,length_cap_reached
198,F6zIgS8BAcd3OGB1,classic rock,0.587335,excluded,,length_cap_reached
199,gEFF7fGcjjuJDwxj,pop,0.587065,excluded,,length_cap_reached
200,ERjH9lmDZdm80Y36,pop,0.586946,excluded,,length_cap_reached
201,hNPvamPY2RDL4XwX,classic rock,0.586868,excluded,,length_cap_reached
202,RSBByZhshMFZd3yf,rock,0.586025,excluded,,length_cap_reached
203,dv1r49qWV1haZtYv,classic rock,0.585974,excluded,,length_cap_reached
204,s0Qo4gihN9Rzx8we,classic rock,0.585974,excluded,,length_cap_reached
205,PZVW1IbNypbxdfwM,pop,0.585935,excluded,,length_cap_reached
206,7Xk5HhVlNI3DoLI2,pop,0.585917,excluded,,length_cap_reached
207,4DFWFLy4vIRggviC,classic rock,0.585845,excluded,,length_cap_reached
208,Yc1Oyl3M6AsZepmc,classic rock,0.58516,excluded,,length_cap_reached
209,OcU01sqgiu5Aj1SI,pop,0.585072,excluded,,length_cap_reached
210,d1Wqi6ncXRfhEpOn,pop,0.585001,excluded,,length_cap_reached
211,y3djwpa7l8A2xxhL,classic rock,0.584853,excluded,,length_cap_reached
212,o5Com78SDXeKx9YY,classic rock,0.584579,excluded,,length_cap_reached
213,AnG9fg5eBISL2pdN,pop,0.584436,excluded,,length_cap_reached
214,KbsiPeCsDrau0XOZ,pop,0.584305,excluded,,length_cap_reached
215,Ly3xYdPdasQSjzZi,pop,0.584262,excluded,,length_cap_reached
216,wGYYCyihjFsa8wmf,pop,0.583871,excluded,,length_cap_reached
217,kSDPUwWDCOkb8wOX,pop,0.583837,excluded,,length_cap_reached
218,o74kx8C6hUnQtGEK,pop,0.5837,excluded,,length_cap_reached
219,E5h6RTCn2jyAp6V6,pop,0.583637,excluded,,length_cap_reached
220,Uly30J1KEdC9awfI,pop,0.583436,excluded,,length_cap_reached
221,jJwpAkX537hPs6LJ,pop,0.583353,excluded,,length_cap_reached
222,zyxOCKcXX1RmWpm0,pop,0.582474,excluded,,length_cap_reached
223,5Yax8HzeaHHWZ5hp,classic rock,0.582432,excluded,,length_cap_reached
224,dmXJIr99KdvwkYxe,pop,0.58239,excluded,,length_cap_reached
225,rS5ARhXgTnEK4gwS,rock,0.582277,excluded,,length_cap_reached
226,lJAPHatgE7sR8lrM,pop,0.582198,excluded,,length_cap_reached
227,JqBHWRr14XOfdAIE,classic rock,0.581803,excluded,,length_cap_reached
228,PcmtMe5xMKb58ZTX,classic rock,0.581712,excluded,,length_cap_reached
229,m17iB8yxNZn3tqdE,classic rock,0.581637,excluded,,length_cap_reached
230,kucZlhFOzgKYhz8Q,pop,0.581108,excluded,,length_cap_reached
231,3b3sk1kPlPkwBzBs,pop,0.580811,excluded,,length_cap_reached
232,u9DD5mAB7YZOmtvD,classic rock,0.58058,excluded,,length_cap_reached
233,MuIBz4UBjvf4feV4,pop,0.580508,excluded,,length_cap_reached
234,jtpDAf3hJr3sC91U,pop,0.580029,excluded,,length_cap_reached
235,V5R31GzEAGi4mEJW,pop,0.579928,excluded,,length_cap_reached
236,hYZKLB5W6Pm7zUgU,pop,0.579555,excluded,,length_cap_reached
237,oDaxi00bIoYlesLx,classic rock,0.579487,excluded,,length_cap_reached
238,wwXm7ircqopveami,classic rock,0.579481,excluded,,length_cap_reached
239,BJhnQVy4CRzfHBed,classic rock,0.579352,excluded,,length_cap_reached
240,nps6SOdq6tESejya,pop,0.579115,excluded,,length_cap_reached
241,zw4ClxiGtEpWByWc,classic rock,0.578872,excluded,,length_cap_reached
242,ry7KVHYQ10CXYDmE,classic rock,0.578732,excluded,,length_cap_reached
243,GRELHYfTlBAyjNMw,classic rock,0.578642,excluded,,length_cap_reached
244,k1IhoAdzhz0wJzRG,pop,0.57861,excluded,,length_cap_reached
245,vCMtou9JWlsx5c6B,rock,0.578515,excluded,,length_cap_reached
246,n0TM2lOC4P7WXau2,pop,0.57844,excluded,,length_cap_reached
247,juuPZKfA8dLDWsn9,classic rock,0.57828,excluded,,length_cap_reached
248,IRdXoGT7rx5IWzVd,pop,0.578138,excluded,,length_cap_reached
249,9ze5AULDHxoRO9ag,pop,0.577838,excluded,,length_cap_reached
250,AlAhGkyDqPM8TiTX,pop,0.577828,excluded,,length_cap_reached
251,847N3NbsvlCOSUR4,classic rock,0.577824,excluded,,length_cap_reached
252,y1KIhba0Oe0iThif,pop,0.577768,excluded,,length_cap_reached
253,MoDvlVJDFVouf7OI,pop,0.577735,excluded,,length_cap_reached
254,Bnfnu6A3kJJya94S,classic rock,0.577663,excluded,,length_cap_reached
255,00hFmpewuNvc4dRL,pop,0.577635,excluded,,length_cap_reached
256,WODKR3ofcSthKT8s,pop,0.577624,excluded,,length_cap_reached
257,btzE9uD80B8USfXt,classic rock,0.577199,excluded,,length_cap_reached
258,Knj1KluC6EQjxikS,classic rock,0.577166,excluded,,length_cap_reached
259,PbeJpzOytm2qNbDd,rock,0.577,excluded,,length_cap_reached
260,YfV01HfNXWAFfgtm,rock,0.577,excluded,,length_cap_reached
261,iy3UkkYzq0FvShwB,pop,0.576723,excluded,,length_cap_reached
262,2NYvBPeQjk7Er7zG,pop,0.576482,excluded,,length_cap_reached
263,JErdDAXcOTmC81xA,classic rock,0.576095,excluded,,length_cap_reached
264,mfXCUxPSDk0BDcEO,pop,0.576024,excluded,,length_cap_reached
265,qUXiWt6W7DedIiWA,classic rock,0.576001,excluded,,length_cap_reached
266,zJZUGfCgoBisXUS9,pop,0.575803,excluded,,length_cap_reached
267,Rrp5adH73yAEDPDC,pop,0.575767,excluded,,length_cap_reached
268,AJCAOcFcZcAy4nMZ,pop,0.575741,excluded,,length_cap_reached
269,asmj20D1uf6j7blm,pop,0.575579,excluded,,length_cap_reached
270,lCqVlFaTe1dVYMov,pop,0.575469,excluded,,length_cap_reached
271,ebsr6NShYvKqDsgl,pop,0.575467,excluded,,length_cap_reached
272,EORMk4iQTrOVywWB,pop,0.575319,excluded,,length_cap_reached
273,dJME8EeUycQLt5Xg,classic rock,0.575273,excluded,,length_cap_reached
274,GlGiY1p9Axkee04u,pop,0.575161,excluded,,length_cap_reached
275,GVSGYwW9eqRvRot4,pop,0.575061,excluded,,length_cap_reached
276,TP9nKzg6RJ48oYlZ,pop,0.574975,excluded,,length_cap_reached
277,sG6GtcCQtywRdAc9,pop,0.57497,excluded,,length_cap_reached
278,wocnvcwktHJV1lir,classic rock,0.574837,excluded,,length_cap_reached
279,T2gFlRoq5MtWrN7v,pop,0.574351,excluded,,length_cap_reached
280,1DJl2QJyu6wCSSPr,pop,0.573324,excluded,,length_cap_reached
281,fL6l8faTEMqlIqe7,classic rock,0.573242,excluded,,length_cap_reached
282,eABMD16TVN5rb4KT,pop,0.572681,excluded,,length_cap_reached
283,2rf5nW2Fb8gMnz9l,pop,0.572432,excluded,,length_cap_reached
284,15cpm5NLXkN82zat,pop,0.572138,excluded,,length_cap_reached
285,ARAbmSl33s9qdv3W,pop,0.572079,excluded,,length_cap_reached
286,okaSit4ksEe2DqeH,classic rock,0.572032,excluded,,length_cap_reached
287,2wZXfIxJQMVAchl7,pop,0.571997,excluded,,length_cap_reached
288,ku0nCNXQo8cX1LTN,classic rock,0.571845,excluded,,length_cap_reached
289,uXnDz1b5lmgZ09E2,pop,0.571608,excluded,,length_cap_reached
290,dY2AJiQss0ux9PUm,pop,0.571556,excluded,,length_cap_reached
291,OuWhzAWyhOfH3LpG,pop,0.571514,excluded,,length_cap_reached
292,f0WAGPqj2WksdyBE,pop,0.571387,excluded,,length_cap_reached
293,65Mp5rxG0Bjd0Fpr,classic rock,0.571294,excluded,,length_cap_reached
294,2VrcRK3nJVvGcYUE,classic rock,0.570992,excluded,,length_cap_reached
295,yo4mM5hQwk4OVGB5,pop,0.570953,excluded,,length_cap_reached
296,aNal0pAPIcCJLZCl,classic rock,0.570921,excluded,,length_cap_reached
297,oBTPJNv22y3yEpCY,pop,0.570851,excluded,,length_cap_reached
298,iEtYMUDeOTIhkJL3,pop,0.570821,excluded,,length_cap_reached
299,kZ20Xb5mFYOXkZTB,pop,0.570672,excluded,,length_cap_reached
300,4qoPMPl0ZFr01Pdc,pop,0.570607,excluded,,length_cap_reached
301,GWxT9vvFTXbT4c1G,pop,0.570601,excluded,,length_cap_reached
302,eWJkdrJDNm0LBqqe,pop,0.57026,excluded,,length_cap_reached
303,VowefVYXzYqsthz6,rock,0.570259,excluded,,length_cap_reached
304,uzzXWHcGTzC3ipD4,pop,0.570258,excluded,,length_cap_reached
305,4T4WS25clgZG0Rwk,pop,0.570197,excluded,,length_cap_reached
306,z1T93Cnap743nFWs,rock,0.570058,excluded,,length_cap_reached
307,VmQxihpc38nejxgr,classic rock,0.569969,excluded,,length_cap_reached
308,a7wc50gbFoAswwyJ,classic rock,0.56989,excluded,,length_cap_reached
309,2Xdf7hbgYtckzeS7,pop,0.569818,excluded,,length_cap_reached
310,0M2XLvJG7NTAL0U6,rock,0.569776,excluded,,length_cap_reached
311,forqJUTuB6xdeHaO,pop,0.569743,excluded,,length_cap_reached
312,dsZ9d0zfgo1U8buA,pop,0.569536,excluded,,length_cap_reached
313,8yeJbnbWiY0uOFxX,pop,0.569451,excluded,,length_cap_reached
314,9Fo06iJXGdiHd66n,pop,0.5692,excluded,,length_cap_reached
315,bt3cLnYEkzcJvO9Q,classic rock,0.569185,excluded,,length_cap_reached
316,CdhZ6YrJlLD9hdVx,pop,0.569159,excluded,,length_cap_reached
317,jY7sLmhWU8Sum0Ex,classic rock,0.569046,excluded,,length_cap_reached
318,mdv92N2XyKdHBtF4,pop,0.568776,excluded,,length_cap_reached
319,gSUtJB2NYz2S8kCA,pop,0.568728,excluded,,length_cap_reached
320,7fLQBYLIBDBiCENj,pop,0.568368,excluded,,length_cap_reached
321,lxMVvMEW8La21pWQ,classic rock,0.568021,excluded,,length_cap_reached
322,xxxqGke7j9xCS4Ry,pop,0.567956,excluded,,length_cap_reached
323,vCVgdkzSvubDpTLS,pop,0.56793,excluded,,length_cap_reached
324,4ZxlIxhHhrpWJcXt,pop,0.567895,excluded,,length_cap_reached
325,LkZWwOEg3ZVpQSt9,pop,0.567778,excluded,,length_cap_reached
326,F51ymL9EjgYoTQ60,pop,0.567739,excluded,,length_cap_reached
327,Ra4uzDvoV3vjMYgA,pop,0.567715,excluded,,length_cap_reached
328,Wqu56ORGl7KngGMk,pop,0.567558,excluded,,length_cap_reached
329,oUVIn0gE1qqM6uEq,pop,0.567538,excluded,,length_cap_reached
330,45D1oBXnltpWt8eg,pop,0.567364,excluded,,length_cap_reached
331,0DLh1XyzcsQU0zK5,pop,0.56734,excluded,,length_cap_reached
332,OpWvfuic7bVfIxc3,pop,0.567325,excluded,,length_cap_reached
333,Le5qsrgNsqfSNR3d,pop,0.567189,excluded,,length_cap_reached
334,LIqDVlTDEmaDpUww,pop,0.567129,excluded,,length_cap_reached
335,zK2Z5SIkMNaz1wBt,rock,0.567063,excluded,,length_cap_reached
336,hoF2Tj3zVworjhDY,pop,0.567019,excluded,,length_cap_reached
337,HKwYqyhRjakBhbwb,pop,0.567003,excluded,,length_cap_reached
338,ByNQnjuJW39vypt7,pop,0.566647,excluded,,length_cap_reached
339,YEQhBt471s6jEgZE,pop,0.566618,excluded,,length_cap_reached
340,EvrBNNVKuHg47JZB,classic rock,0.566563,excluded,,length_cap_reached
341,7lOotGTUK2NtNlZo,pop,0.56631,excluded,,length_cap_reached
342,IYR3MHRAzlJ8p6Yr,pop,0.566249,excluded,,length_cap_reached
