score_rank,track_id,lead_genre,final_score,decision,playlist_position,exclusion_reason
28,ry7KVHYQ10CXYDmE,classic rock,0.640325,excluded,,genre_cap_exceeded
29,3ltMH5jik02hVLDF,classic rock,0.640152,excluded,,genre_cap_exceeded
30,yE5furqfLpGTlvKj,pop,0.639772,excluded,,genre_cap_exceeded
31,4P9s3Ny397GUNITy,classic rock,0.637891,excluded,,genre_cap_exceeded
32,Rrp5adH73yAEDPDC,pop,0.63736,excluded,,genre_cap_exceeded
33,aRYwPcx71m3D1LAx,pop,0.63681,excluded,,genre_cap_exceeded
34,ODcj49nwgvXhA46v,pop,0.635117,excluded,,genre_cap_exceeded
35,JH56KcmZczKnwbGN,pop,0.63374,excluded,,genre_cap_exceeded
36,htmgabdgLy99IU32,classic rock,0.633634,excluded,,genre_cap_exceeded
37,65Mp5rxG0Bjd0Fpr,classic rock,0.632887,excluded,,genre_cap_exceeded
38,7Pg5wxB8YYtxIiT7,pop,0.632602,excluded,,genre_cap_exceeded
39,ZBzCrWWH35yTPv8P,pop,0.631545,excluded,,genre_cap_exceeded
40,rV4epaQxXmuc92jD,pop,0.630744,excluded,,genre_cap_exceeded
41,ru7tTgHQ3Pn5sFku,classic rock,0.630582,excluded,,genre_cap_exceeded
42,LkZWwOEg3ZVpQSt9,pop,0.629371,excluded,,genre_cap_exceeded
43,IQnPmWIoIdxVwe8m,pop,0.628524,excluded,,genre_cap_exceeded
44,dPlgVQdg1QmUhgh2,pop,0.628514,excluded,,genre_cap_exceeded
45,2PEzaCUrxiYw8GPM,pop,0.628339,excluded,,genre_cap_exceeded
46,38LTE0Df2xpe9wAW,classic rock,0.624814,excluded,,genre_cap_exceeded
47,9B6dNFjeE90pp4x6,classic rock,0.624421,excluded,,genre_cap_exceeded
48,Xh9f0R2Q7wJMaxhy,classic rock,0.622843,excluded,,genre_cap_exceeded
49,A8Q9gX4RokaFDMOP,classic rock,0.622206,excluded,,genre_cap_exceeded
50,iy3UkkYzq0FvShwB,pop,0.621796,excluded,,genre_cap_exceeded
51,O7WEgilrtgqi7c65,pop,0.621539,excluded,,genre_cap_exceeded
52,5c9fu0pBIl9QUmed,pop,0.621023,excluded,,genre_cap_exceeded
53,vkwNyvA0jKOLfSDu,pop,0.619855,excluded,,genre_cap_exceeded
54,alKUXvCYBFzkFXxV,pop,0.619624,excluded,,genre_cap_exceeded
55,gD6IhXxam2BPAMNf,classic rock,0.617999,excluded,,genre_cap_exceeded
56,r2RGegcvs7MeJpy7,pop,0.61774,excluded,,genre_cap_exceeded
57,BQIgXeFtTz3kN67J,pop,0.617547,excluded,,genre_cap_exceeded
58,yHKZF6ws51jUmLx8,pop,0.616832,excluded,,genre_cap_exceeded
59,a1xCAjhxC6IVbAAr,classic rock,0.616321,excluded,,genre_cap_exceeded
60,4sXIuBD5uFiJswho,pop,0.616222,excluded,,genre_cap_exceeded
61,pTle20sjv0uVIr2o,pop,0.616158,excluded,,genre_cap_exceeded
62,AiOYuf4Xb1nPpqTu,pop,0.61555,excluded,,genre_cap_exceeded
63,0dUzaNgp1pENO3CP,pop,0.614439,excluded,,genre_cap_exceeded
64,YtpPCENWGLtSD3Oc,classic rock,0.613926,excluded,,genre_cap_exceeded
65,Kj5SnfDEQl2M7Xm9,classic rock,0.613573,excluded,,genre_cap_exceeded
66,HKwYqyhRjakBhbwb,pop,0.612076,excluded,,genre_cap_exceeded
67,OHL9g8xBuemsbv8L,classic rock,0.611875,excluded,,genre_cap_exceeded
68,acT44xBq4DRNCT8G,pop,0.610853,excluded,,genre_cap_exceeded
69,Oaw6u5QmPlTmtyhp,classic rock,0.610451,excluded,,genre_cap_exceeded
70,h2e5nNsGSAuOyTfw,pop,0.60962,excluded,,genre_cap_exceeded
71,uiKPMS3jXFnOpKZd,pop,0.609144,excluded,,genre_cap_exceeded
72,qob8Z8qGt0UR4JAs,rock,0.608079,included,9,
73,8YGNYJvOQ0Li0Mdn,pop,0.608002,excluded,,genre_cap_exceeded
74,tkkrehVtWSlMS6RW,pop,0.607672,excluded,,genre_cap_exceeded
75,jpOOIEU9E3cDIh82,pop,0.607448,excluded,,genre_cap_exceeded
76,7GMSGEpv9bSNugvX,classic rock,0.607216,excluded,,genre_cap_exceeded
77,gQp9pT2w5bY63Yct,pop,0.606764,excluded,,genre_cap_exceeded
78,93RwplbF0Hv8wm0a,pop,0.605667,excluded,,genre_cap_exceeded
79,7Wtv58F77XFSGy7b,classic rock,0.604768,excluded,,genre_cap_exceeded
80,df0JOlTEeZCAVz1W,pop,0.603409,excluded,,genre_cap_exceeded
81,nCRwxIVfPkkOuRtw,pop,0.602823,excluded,,genre_cap_exceeded
82,vWd2wHbLV4UE2qWB,pop,0.602562,excluded,,genre_cap_exceeded
83,3CvIJyxv0fBaeB5b,classic rock,0.60135,excluded,,genre_cap_exceeded
84,hdEki8Zexfq9MTmF,classic rock,0.600844,excluded,,genre_cap_exceeded
85,Hwr2HshqIlBI18QT,pop,0.600841,excluded,,genre_cap_exceeded
86,KZR6R3ipwAKSCdA0,classic rock,0.600091,excluded,,genre_cap_exceeded
87,TRZgjsKVk0axtCVv,pop,0.599112,excluded,,genre_cap_exceeded
88,tHye6jQNg1419tmI,pop,0.597832,excluded,,genre_cap_exceeded
89,HgXTG8u7e6uVIw1r,classic rock,0.597659,excluded,,genre_cap_exceeded
90,BDPKJDyqMz9deo6K,classic rock,0.597505,excluded,,genre_cap_exceeded
91,xUn17YZpja0vvpK4,pop,0.597392,excluded,,genre_cap_exceeded
92,D0AdTflgurMzFo8y,pop,0.597056,excluded,,genre_cap_exceeded
93,jnGV1itbgjMZorgK,classic rock,0.596325,excluded,,genre_cap_exceeded
94,cPa09lVKwJ1DNaA7,pop,0.596209,excluded,,genre_cap_exceeded
95,Vs9sf1AxIDRnVsZ5,pop,0.595908,excluded,,genre_cap_exceeded
96,TCKS3gdzp1afK5zz,classic rock,0.59579,excluded,,genre_cap_exceeded
97,tRp8VCIw9QTt1xBi,classic rock,0.595136,excluded,,genre_cap_exceeded
98,TIDAYplHydmOIiMl,pop,0.594296,excluded,,genre_cap_exceeded
99,uukcSk9CP57jHJRm,classic rock,0.594221,excluded,,genre_cap_exceeded
100,oJ2IfPXmKULUzEPw,classic rock,0.59419,excluded,,genre_cap_exceeded
101,zC9ANQtT16TAaER0,rock,0.593703,included,10,
102,svfySXHFlcf0m1Os,pop,0.593172,excluded,,length_cap_reached
103,Mkm7IeU8vw9ScgaK,pop,0.592868,excluded,,length_cap_reached
104,GZqOUaE4cfJhNgmN,rock,0.590899,excluded,,length_cap_reached
105,C5RlaIuRFy50NftF,pop,0.589272,excluded,,length_cap_reached
106,sscaq8VXU14Cy2Y0,pop,0.588861,excluded,,length_cap_reached
107,WZufWxPELH3aI4nm,pop,0.587689,excluded,,length_cap_reached
108,S5zDJUO7LgDHDuwV,classic rock,0.587608,excluded,,length_cap_reached
109,F6zIgS8BAcd3OGB1,classic rock,0.587335,excluded,,length_cap_reached
110,ERjH9lmDZdm80Y36,pop,0.586946,excluded,,length_cap_reached
111,XCYQhEAVQVN6yVfG,pop,0.586263,excluded,,length_cap_reached
112,2KM7Y5cp7co9pDMT,pop,0.586071,excluded,,length_cap_reached
113,2ar1NoamebhRidi2,pop,0.585981,excluded,,length_cap_reached
114,7Xk5HhVlNI3DoLI2,pop,0.585917,excluded,,length_cap_reached
115,4DFWFLy4vIRggviC,classic rock,0.585845,excluded,,length_cap_reached
116,f5T4fnOo6IYxLIZa,pop,0.585844,excluded,,length_cap_reached
117,K8BxDb8wsj1cj3Kc,pop,0.585495,excluded,,length_cap_reached
118,0KBJrLAvOGjlI8lQ,pop,0.585469,excluded,,length_cap_reached
119,Yc1Oyl3M6AsZepmc,classic rock,0.583506,excluded,,length_cap_reached
120,y3djwpa7l8A2xxhL,classic rock,0.583199,excluded,,length_cap_reached
121,qiV1vteew7n9DoTO,pop,0.583038,excluded,,length_cap_reached
122,o5Com78SDXeKx9YY,classic rock,0.582925,excluded,,length_cap_reached
123,T2gFlRoq5MtWrN7v,pop,0.582611,excluded,,length_cap_reached
124,sWsei8U1DXTgn4sG,pop,0.582359,excluded,,length_cap_reached
125,L3vtdUuwMtwKO3Ai,pop,0.581885,excluded,,length_cap_reached
126,m17iB8yxNZn3tqdE,classic rock,0.581637,excluded,,length_cap_reached
127,BIkHq5aEWK01kmqy,classic rock,0.581032,excluded,,length_cap_reached
128,gDyuewYOyYRI31kc,pop,0.580587,excluded,,length_cap_reached
129,QSvaETmtao5Ebwll,pop,0.579856,excluded,,length_cap_reached
130,BJhnQVy4CRzfHBed,classic rock,0.579352,excluded,,length_cap_reached
131,utfMCwd1SdVbA3oo,pop,0.579322,excluded,,length_cap_reached
132,YvKAka35dnNyKWD9,pop,0.578313,excluded,,length_cap_reached
133,iZ4D74P2YxTBETKR,pop,0.577213,excluded,,length_cap_reached
134,2r6QN3g7hfXtIUCY,pop,0.577108,excluded,,length_cap_reached
135,YfV01HfNXWAFfgtm,rock,0.577,excluded,,length_cap_reached
136,RwKecikIGfFoVdLo,pop,0.576959,excluded,,length_cap_reached
137,Kt55IHHvS3KRE2CS,classic rock,0.57693,excluded,,length_cap_reached
138,2NYvBPeQjk7Er7zG,pop,0.576482,excluded,,length_cap_reached
139,4ZxlIxhHhrpWJcXt,pop,0.576155,excluded,,length_cap_reached
140,pO2gDBzGXjwlxAqR,classic rock,0.576128,excluded,,length_cap_reached
141,qUXiWt6W7DedIiWA,classic rock,0.576001,excluded,,length_cap_reached
142,AJCAOcFcZcAy4nMZ,pop,0.575741,excluded,,length_cap_reached
143,btzE9uD80B8USfXt,classic rock,0.575545,excluded,,length_cap_reached
144,GVSGYwW9eqRvRot4,pop,0.575061,excluded,,length_cap_reached
145,KOLRVVUD9VXQOywF,rock,0.574944,excluded,,length_cap_reached
146,kAdTOCT5wk17dUjs,pop,0.574769,excluded,,length_cap_reached
147,asmj20D1uf6j7blm,pop,0.573925,excluded,,length_cap_reached
148,aXjQmTEtIauAhs3H,pop,0.573919,excluded,,length_cap_reached
149,P8FUnTbhyI18KU3M,pop,0.573113,excluded,,length_cap_reached
150,qHwCBsyVgt1UoPcO,rock,0.572602,excluded,,length_cap_reached
151,9eT90MnLoI46wLDk,pop,0.572526,excluded,,length_cap_reached
152,okaSit4ksEe2DqeH,classic rock,0.572032,excluded,,length_cap_reached
153,ku0nCNXQo8cX1LTN,classic rock,0.571845,excluded,,length_cap_reached
154,y1eg9CSVvZNDSluM,pop,0.57183,excluded,,length_cap_reached
155,AQw14n7ZLPvSQMYB,pop,0.571628,excluded,,length_cap_reached
156,dY2AJiQss0ux9PUm,pop,0.571556,excluded,,length_cap_reached
157,eABMD16TVN5rb4KT,pop,0.571027,excluded,,length_cap_reached
158,7VDI0wKUupDGhZHo,classic rock,0.570864,excluded,,length_cap_reached
159,bkcneD00yBDVvdNY,pop,0.570698,excluded,,length_cap_reached
160,kZ20Xb5mFYOXkZTB,pop,0.570672,excluded,,length_cap_reached
161,ulV8E19lUJTl96H8,pop,0.570493,excluded,,length_cap_reached
162,4T4WS25clgZG0Rwk,pop,0.570197,excluded,,length_cap_reached
163,qL21yUoSA3Leo3SY,pop,0.569971,excluded,,length_cap_reached
164,59tbsYMBcWo7iGY5,pop,0.569824,excluded,,length_cap_reached
165,6OYZWw103w5FJ84E,pop,0.569256,excluded,,length_cap_reached
166,3GIQs6h7TQoEzkDy,pop,0.569209,excluded,,length_cap_reached
167,YBraqlkeZviDZykV,pop,0.569155,excluded,,length_cap_reached
168,jY7sLmhWU8Sum0Ex,classic rock,0.569046,excluded,,length_cap_reached
169,MREqdYbDwsQr9aLp,classic rock,0.56894,excluded,,length_cap_reached
170,T4cmehm0aALjsXsY,pop,0.568519,excluded,,length_cap_reached
171,BF8YWsPEMO6MRe8q,classic rock,0.568255,excluded,,length_cap_reached
172,2Xdf7hbgYtckzeS7,pop,0.568164,excluded,,length_cap_reached
173,N30kaNJ9U15VPpiF,pop,0.568142,excluded,,length_cap_reached
174,aGc4BpRD7USo9Wjz,rock,0.568094,excluded,,length_cap_reached
175,HNJlXLuQqJxWSAm2,pop,0.56797,excluded,,length_cap_reached
176,lzHQfaDpwq8dHlwe,classic rock,0.567812,excluded,,length_cap_reached
177,Mm97ATLc8RLtosge,pop,0.567631,excluded,,length_cap_reached
178,OExUfFZ05lwM1gcT,pop,0.567458,excluded,,length_cap_reached
179,ypKZ5ZqXnqye1qxY,pop,0.567442,excluded,,length_cap_reached
180,XsiDr1MoqNtAsHIw,pop,0.567186,excluded,,length_cap_reached
181,KXaG1DE9fys3loVz,classic rock,0.566812,excluded,,length_cap_reached
182,IQHIVdQXeQ7dk3So,classic rock,0.566134,excluded,,length_cap_reached
183,94ASLPxYw1U2Yhlm,pop,0.566021,excluded,,length_cap_reached
184,Wqu56ORGl7KngGMk,pop,0.565904,excluded,,length_cap_reached
185,Jbi4LP9Ita4veuzL,rock,0.565791,excluded,,length_cap_reached
186,Sp0Z3tA5yKYQlFgU,classic rock,0.565411,excluded,,length_cap_reached
187,RHDk70TrrzZTTAWp,pop,0.565409,excluded,,length_cap_reached
188,x47H7SxDUSoXrEw6,pop,0.565376,excluded,,length_cap_reached
189,3TIdOAlULKdqaSR0,pop,0.56513,excluded,,length_cap_reached
190,gc9LBQeOy3F51gk4,pop,0.56474,excluded,,length_cap_reached
191,UI4WEnWb5QEwqWgD,classic rock,0.564549,excluded,,length_cap_reached
192,UvYfvpSaBVNqVIjj,pop,0.564504,excluded,,length_cap_reached
193,2hEGkySPA7nJR11y,pop,0.564013,excluded,,length_cap_reached
194,okNFLrHiaSgfH8Vk,classic rock,0.563701,excluded,,length_cap_reached
195,Z9QXYdnLwjdAutMn,classic rock,0.563594,excluded,,length_cap_reached
196,yNWLrIVavABdRMqc,pop,0.563469,excluded,,length_cap_reached
197,h1hWsvGYIePDI1UO,classic rock,0.563268,excluded,,length_cap_reached
198,Ty5l9X0HQI33T5O2,classic rock,0.563114,excluded,,length_cap_reached
199,Sqwjjv9feZIw7VRl,pop,0.563009,excluded,,length_cap_reached
200,ZhIIsjUjlJ2Xikth,classic rock,0.562782,excluded,,length_cap_reached
201,kZDIV7bLEBaigZjv,pop,0.562625,excluded,,length_cap_reached
202,9eWNMjg2IwKmdNpQ,pop,0.562427,excluded,,length_cap_reached
203,g4tKPfu8BlO4a9DP,pop,0.562116,excluded,,length_cap_reached
204,pnRwovyqg9Gkzrzr,classic rock,0.561731,excluded,,length_cap_reached
205,HheoXQPQtBis2mmJ,pop,0.561496,excluded,,length_cap_reached
206,ZxqUvOHNEzzZ2r4m,classic rock,0.561495,excluded,,length_cap_reached
207,mCIB7WvNQX2gqHAt,pop,0.561422,excluded,,length_cap_reached
208,hIobrPQIFUreQibd,pop,0.561287,excluded,,length_cap_reached
209,ordJYRlhpKtjFbkf,classic rock,0.561146,excluded,,length_cap_reached
210,y6QD3MSUPdC87Pgb,pop,0.560847,excluded,,length_cap_reached
211,NghfkQiDm7vSePgv,pop,0.560822,excluded,,length_cap_reached
212,iUcyvVWtHhpX0kyd,rock,0.5606,excluded,,length_cap_reached
213,N1yOEQ8Rf8ljdHmf,pop,0.560475,excluded,,length_cap_reached
214,1E2EwzETAQbNb6QP,classic rock,0.560414,excluded,,length_cap_reached
215,qHbErUpyWON7cYOR,pop,0.559271,excluded,,length_cap_reached
216,QPozpoSeoWPWUp5k,pop,0.559229,excluded,,length_cap_reached
217,kQmfAvQA7MIYsdia,classic rock,0.559055,excluded,,length_cap_reached
218,lHEaDXd9B4JNWMrk,classic rock,0.558703,excluded,,length_cap_reached
219,GoiGCv8sWd30BXoZ,pop,0.558671,excluded,,length_cap_reached
220,3OP7ZTieOMcLyuFB,classic rock,0.558646,excluded,,length_cap_reached
221,6QY7Rljc81RUf5w8,pop,0.558585,excluded,,length_cap_reached
222,xavjaotTVboQdTEj,classic rock,0.558427,excluded,,length_cap_reached
223,cIoNgNzzTmtSUDhV,pop,0.558204,excluded,,length_cap_reached
224,3V2IFa1JdTQFA4vl,classic rock,0.557615,excluded,,length_cap_reached
225,iN2no83pWqEUgX2k,pop,0.557524,excluded,,length_cap_reached
226,vZCcyXeLuD2eBxrT,pop,0.557378,excluded,,length_cap_reached
227,n3sVdHCovwsURq2P,pop,0.557317,excluded,,length_cap_reached
228,eQl6hvCF1vxrqx7M,pop,0.556695,excluded,,length_cap_reached
229,pJPxZH6dbYwiBE21,classic rock,0.556633,excluded,,length_cap_reached
230,6zMvmjvkkibflQq1,pop,0.55618,excluded,,length_cap_reached
231,GbyDh6nx1IgLqpcE,pop,0.555993,excluded,,length_cap_reached
232,kMiqhNChek1SaEXG,rock,0.555722,excluded,,length_cap_reached
233,Og5KGZK4TSlMIQ4g,pop,0.555384,excluded,,length_cap_reached
234,kOIoaM8eyUi56jtt,pop,0.554629,excluded,,length_cap_reached
235,R16cJwjSAz8Tu9yr,pop,0.554359,excluded,,length_cap_reached
236,WtCk9AbE3Uc724Wj,pop,0.554178,excluded,,length_cap_reached
237,2S0xjAwBWffHXzRR,pop,0.553915,excluded,,length_cap_reached
238,Tf4qzZHe4SoJoza0,pop,0.553396,excluded,,length_cap_reached
239,v6Eqe8iCZbzTj5XN,pop,0.55329,excluded,,length_cap_reached
240,EUbscqo7RYUgLR00,classic rock,0.55316,excluded,,length_cap_reached
241,EEA8SGPJqL4QLnW5,pop,0.553132,excluded,,length_cap_reached
242,trd2aZPMB7Ozu0Gx,rock,0.553046,excluded,,length_cap_reached
243,1pBSfuDQjteiZqXA,pop,0.552984,excluded,,length_cap_reached
244,cKaP7iBbCc908h5A,pop,0.552855,excluded,,length_cap_reached
245,v54yFXdLRMT9M3e9,classic rock,0.552849,excluded,,length_cap_reached
246,A5JfD3gB0dTbFkU9,classic rock,0.552687,excluded,,length_cap_reached
247,tq11PhWt9IiJnD0Q,rock,0.552597,excluded,,length_cap_reached
248,0MnallLFUgbX73Lm,pop,0.552573,excluded,,length_cap_reached
249,zQpAMeCXWypb4OCS,pop,0.552383,excluded,,length_cap_reached
250,bYsjznO3FE9hATg3,pop,0.552327,excluded,,length_cap_reached
251,sqFJ1sPt8GnLL3jn,classic rock,0.552274,excluded,,length_cap_reached
252,QCffjuqOZLQWsvqH,pop,0.551935,excluded,,length_cap_reached
253,speNBXRbvq7RqS3V,pop,0.551708,excluded,,length_cap_reached
254,VFuot7DwnkneZAhK,classic rock,0.551397,excluded,,length_cap_reached
255,armrM0TlApFo0Esh,classic rock,0.551053,excluded,,length_cap_reached
256,CWenmuRXgNpcMcjc,classic rock,0.551039,excluded,,length_cap_reached
257,fF1ZHwJj0fHNLvqy,pop,0.551014,excluded,,length_cap_reached
258,doj2jXOmBHGD7NII,pop,0.551012,excluded,,length_cap_reached
259,Z7Jm3Zvo8zboXwhY,pop,0.551004,excluded,,length_cap_reached
260,gQosLtJwjRcO0Os9,pop,0.550749,excluded,,length_cap_reached
261,mfsD71oUYb3tQo1T,pop,0.550729,excluded,,length_cap_reached
262,cRfTPhckOV9617wU,classic rock,0.550473,excluded,,length_cap_reached
263,8OXICosynhsMLMv5,classic rock,0.550246,excluded,,length_cap_reached
264,Af926lrdYuaRdEQe,rock,0.550225,excluded,,length_cap_reached
265,BlcnGBKhLxxvArG5,pop,0.549897,excluded,,length_cap_reached
266,dfiGMYi6lD7BeBW3,pop,0.549621,excluded,,length_cap_reached
267,Xh9X70pqRwFY36ix,pop,0.549383,excluded,,length_cap_reached
268,hvhwpKbLxok597n3,classic rock,0.549011,excluded,,length_cap_reached
269,Hseuo3G6TyErbkmt,pop,0.548873,excluded,,length_cap_reached
270,xb7BUMVPOnalNnGL,classic rock,0.548618,excluded,,length_cap_reached
271,L1m25DHw9YB3w8a2,rock,0.548555,excluded,,length_cap_reached
272,M1aGgogF0dGiRiXA,rock,0.548434,excluded,,length_cap_reached
273,ZaDbyToVLC1PwFK1,classic rock,0.548414,excluded,,length_cap_reached
274,wE0BSMjQNzKsmwbe,pop,0.548237,excluded,,length_cap_reached
275,0QCmPylIo20WvNeg,pop,0.54815,excluded,,length_cap_reached
276,3BoStRdOGMQv4GtU,singer-songwriter,0.548087,excluded,,length_cap_reached
277,NyW5RUFMzfNWi1pe,rock,0.547906,excluded,,length_cap_reached
278,S1zmKKo5KZa2V2Qa,rock,0.547903,excluded,,length_cap_reached
279,C5paXs8lqPUDr9Ub,classic rock,0.547656,excluded,,length_cap_reached
280,bE5lBwvOtu4Xfq4d,pop,0.547626,excluded,,length_cap_reached
281,Djagox5tjxtOcboK,classic rock,0.547533,excluded,,length_cap_reached
282,JORtV06binWucmT4,pop,0.547259,excluded,,length_cap_reached
283,takVho6da4eCNC83,pop,0.547184,excluded,,length_cap_reached
284,ceXwFzD28XT3KHwP,pop,0.547115,excluded,,length_cap_reached
285,2LEiBUzVk79HFd5W,pop,0.547049,excluded,,length_cap_reached
286,48Aef4vlxIex53hP,pop,0.547029,excluded,,length_cap_reached
287,7QoiimuyepDoA4lm,rock,0.546949,excluded,,length_cap_reached
288,1KeljArny1YRLEFX,rock,0.546922,excluded,,length_cap_reached
289,m2847Gm6ypYwQH3e,classic rock,0.546598,excluded,,length_cap_reached
290,2m65VKCQW5nDlkQp,pop,0.546332,excluded,,length_cap_reached
291,3Byc3nznkBuF6Agr,classic rock,0.546066,excluded,,length_cap_reached
292,Hv9UzExlupP5TUnF,pop,0.545977,excluded,,length_cap_reached
293,y3Eao0hLWHFu43Rf,pop,0.545806,excluded,,length_cap_reached
294,H9ViOQYvi3MIN2oi,rock,0.545678,excluded,,length_cap_reached
295,KmbLOtZI2H1C361v,pop,0.545631,excluded,,length_cap_reached
296,NSiTBLQbxwDf7b1O,classic rock,0.545549,excluded,,length_cap_reached
297,SQTXbiAyiNLWsMHp,pop,0.545425,excluded,,length_cap_reached
298,OUkZI66QebyJvgIS,classic rock,0.545359,excluded,,length_cap_reached
299,6nP5h9hZDZU7e0tw,pop,0.5453,excluded,,length_cap_reached
300,baOEZg0gs4MfMy1l,pop,0.545167,excluded,,length_cap_reached
301,aquQ8esYSmTJujuN,pop,0.545146,excluded,,length_cap_reached
302,OnCnU5AGA7tQbGiC,pop,0.545084,excluded,,length_cap_reached
303,JvkGEgP3m1rd9nzG,pop,0.544903,excluded,,length_cap_reached
304,U0FENiX7Q3Sotkdz,pop,0.544646,excluded,,length_cap_reached
305,yHdRlUNwI4HX4zWN,pop,0.544468,excluded,,length_cap_reached
306,e4nuN3rD8zOZMNpE,rock,0.544452,excluded,,length_cap_reached
307,YEWH2dMDiRCIJy7F,pop,0.544295,excluded,,length_cap_reached
308,7VyDFH8YE7yoRv3I,classic rock,0.544212,excluded,,length_cap_reached
309,IYR3djLPmFSXfr9k,classic rock,0.5442,excluded,,length_cap_reached
310,K9dfc6t708T717aC,pop,0.544132,excluded,,length_cap_reached
311,jKIfe5O3QmkYr7XC,pop,0.543978,excluded,,length_cap_reached
312,LWAhTekWS4d6S8ft,pop,0.543905,excluded,,length_cap_reached
313,vq4VVMl7ysGC5jUG,pop,0.54294,excluded,,length_cap_reached
314,z075X6X0Jw6L9K0r,classic rock,0.54291,excluded,,length_cap_reached
315,Qc2Hb6CGjopHaEZv,pop,0.542868,excluded,,length_cap_reached
316,JTA25TfTGBBb8ujY,pop,0.542862,excluded,,length_cap_reached
317,Vqb6Ay4TjVdQSAXv,pop,0.542841,excluded,,length_cap_reached
318,CvMe5bVKvDxUML1Z,classic rock,0.542797,excluded,,length_cap_reached
319,TPpooNuXSy6lsRip,rock,0.542676,excluded,,length_cap_reached
320,W4Nf4NyDfF3LHxux,pop,0.542613,excluded,,length_cap_reached
321,geEiizPNteLE4c4U,pop,0.542606,excluded,,length_cap_reached
322,y29MEN6Z8bzZ7Q0E,pop,0.542454,excluded,,length_cap_reached
323,uKJplHaV42CV6lJK,classic rock,0.542396,excluded,,length_cap_reached
324,QrptiHioEV5eTzoY,classic rock,0.541811,excluded,,length_cap_reached
325,Wn0foWIAj7AbyVi9,rock,0.541539,excluded,,length_cap_reached
326,AJKrQBuIPMsAJraE,rock,0.541415,excluded,,length_cap_reached
327,CdVDcZawooKYhgjQ,pop,0.541393,excluded,,length_cap_reached
328,kG0enpsFeUiQh00m,classic rock,0.541291,excluded,,length_cap_reached
329,zPfrQD3GStA0tQyJ,classic rock,0.541203,excluded,,length_cap_reached
330,rgeOsxvbwuPR0Gya,pop,0.541185,excluded,,length_cap_reached
331,ZvCxa5MdsLS1gdAW,classic rock,0.540926,excluded,,length_cap_reached
332,f9mg0ghupKNjfeLG,classic rock,0.540735,excluded,,length_cap_reached
333,AcKjKZRQ1XPjAesv,pop,0.540557,excluded,,length_cap_reached
334,8gj23C4Vk0qSV0AE,classic rock,0.540521,excluded,,length_cap_reached
335,FCBMZNfhdQ8lMokd,classic rock,0.540467,excluded,,length_cap_reached
336,r6uC4kmHL3n5kjmr,pop,0.540382,excluded,,length_cap_reached
337,geOCGJYKFPiKadXe,pop,0.540263,excluded,,length_cap_reached
338,t6EIxhBsnltHiSC2,pop,0.539786,excluded,,length_cap_reached
339,yDKRMMQizXWMeuyh,classic rock,0.539773,excluded,,length_cap_reached
340,MNC8tX2xugJhGnAp,pop,0.539714,excluded,,length_cap_reached
341,1p6EUlKoOKLHoqUr,pop,0.539571,excluded,,length_cap_reached
342,egznQynUviMbjBq5,classic rock,0.539513,excluded,,length_cap_reached
343,BwyLuGVN5K1USWsu,rock,0.539052,excluded,,length_cap_reached
344,o7IQFmp47aut5zzJ,pop,0.538885,excluded,,length_cap_reached
