event_id,track_id,interaction_type,signal_source,seed_rank,interaction_count,preference_weight,effective_weight,lead_genre,top_tag,candidate_playcount_sum,candidate_listener_rows
ds001_seed_000619,btxFhAJuwKD1b6Tu,history,ds001_seed_table,6,6,0.6,0.6,rap,hip-hop,0,0
ds001_seed_000620,bwF6WFgG72FvarGJ,history,ds001_seed_table,6,6,0.6,0.6,alternative rock,alternative,0,0
ds001_seed_000718,h6QeSqR3aQAUAjoA,history,ds001_seed_table,6,6,0.6,0.6,pop,female vocalists,0,0
ds001_seed_000793,lJKIbZNzpS6IsNgh,history,ds001_seed_table,6,6,0.6,0.6,indie pop,indie,0,0
ds001_seed_000834,ndMoayjBuAiQDMKm,history,ds001_seed_table,6,6,0.6,0.6,pop,pop,0,0
ds001_seed_000855,osEXLEW9bozKofhd,history,ds001_seed_table,6,6,0.6,0.6,classic rock,classic rock,0,0
ds001_seed_000861,pDMwL6cVVMdp0VaI,history,ds001_seed_table,6,6,0.6,0.6,classic rock,classic rock,0,0
ds001_seed_000865,pO6PcI0GCaP9eLf8,history,ds001_seed_table,6,6,0.6,0.6,folk,folk,0,0
ds001_seed_000874,pm6JXjToDiig5BpI,history,ds001_seed_table,6,6,0.6,0.6,grime,british,0,0
ds001_seed_000919,sLNWV0kpmxklO5Bf,history,ds001_seed_table,6,6,0.6,0.6,reggae,reggae,0,0
ds001_seed_001038,zC8HgAnuvfxIGkt5,history,ds001_seed_table,6,6,0.6,0.6,indie rock,alternative,0,0
ds001_seed_001044,zVtJASd682xCthGr,history,ds001_seed_table,6,6,0.6,0.6,pop,timbaland,0,0
ds001_seed_001053,zs3sU37IIbJbm7ix,history,ds001_seed_table,6,6,0.6,0.6,folk rock,american,0,0
ds001_seed_000006,0h9H6j3eKLXdIy9B,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000010,11J7t26d1VAPstc2,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000012,12etOXoBRGtTNOHE,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000013,140Y8sFnpDCyMd3d,history,ds001_seed_table,10,10,1.0,1.0,indie rock,alternative,0,0
ds001_seed_000015,15FubSjThciWXy1G,history,ds001_seed_table,10,10,1.0,1.0,pop,rnb,0,0
ds001_seed_000017,1AJJKAWvMLhJbr4V,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_000021,1NSrxYWqrIUfYJlG,history,ds001_seed_table,10,10,1.0,1.0,rock,rock n roll,0,0
ds001_seed_000023,1PfP9hjZwp7HQVkW,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000024,1Pfvty4majWz07HO,history,ds001_seed_table,10,10,1.0,1.0,funk,funk,0,0
ds001_seed_000029,1mbkGw4hvKIjAqPt,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000030,1sB1EkYi3nTqSUgJ,history,ds001_seed_table,10,10,1.0,1.0,classic rock,blues rock,0,0
ds001_seed_000033,1zu5jVcv8bMMBQeB,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000034,22YI5YceDuG0QoOj,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000035,22h3peROPWFmg2Fx,history,ds001_seed_table,10,10,1.0,1.0,pop,dance,0,0
ds001_seed_000036,23aA0GPz7veDbuJs,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000037,26wY3PtByn0RBOYk,history,ds001_seed_table,10,10,1.0,1.0,folk,folk,0,0
ds001_seed_000038,29qPz9aGO6jdkDqm,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000039,2FL4WLRSWf6rLjNd,history,ds001_seed_table,10,10,1.0,1.0,alternative rock,alternative rock,0,0
ds001_seed_000042,2ZmZ8o1XdjMEfXKe,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000045,2qPuAJ7Q7dBIyg0V,history,ds001_seed_table,10,10,1.0,1.0,folk,60s,0,0
ds001_seed_000046,2qyKesnC8z0qNywe,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000048,2yArja7FuST1MJd2,history,ds001_seed_table,10,10,1.0,1.0,grunge,grunge,0,0
ds001_seed_000049,32F98qQgIfyuA3rh,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000050,3JKd3B55HUasdT4h,history,ds001_seed_table,10,10,1.0,1.0,funk,funk,0,0
ds001_seed_000051,3LtA77ONujiGvb0F,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000052,3N44mC5RNTa17Epv,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000053,3T1QmxISGOkyWsz7,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000055,3bWjKtVMcf4WxJXB,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000056,3d7YHOa8v4AvWEV9,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000057,3faYOQ867TjLuWQz,history,ds001_seed_table,10,10,1.0,1.0,reggae,reggae,0,0
ds001_seed_000058,3mEwzTmHiwL7RYYB,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000059,3oJflRW3ftkj1IYu,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000060,3q9c7eDhgc5kN9lS,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000061,3uW7vRPZg1rDThEV,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000062,3vpLjr47A2ANetid,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000064,42efOlK7gQ5gH5eo,history,ds001_seed_table,10,10,1.0,1.0,singer-songwriter,80s,0,0
ds001_seed_000065,44B4LvdJBuKDVja9,history,ds001_seed_table,10,10,1.0,1.0,indie rock,indie,0,0
ds001_seed_000066,48mxqBW7ebNE2WuE,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000071,4S2N0UNI4K33uo3e,history,ds001_seed_table,10,10,1.0,1.0,alternative metal,alternative metal,0,0
ds001_seed_000076,4rbvP2ZF2o9Bnv05,history,ds001_seed_table,10,10,1.0,1.0,grunge,grunge,0,0
ds001_seed_000078,4zOF93S2zfaD5h1a,history,ds001_seed_table,10,10,1.0,1.0,jazz,jazz,0,0
ds001_seed_000079,51XYIfDaAUgQXb5u,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000080,55DcTLYWMGMgRiWh,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000084,5Fs5vJUXYzgwIFNx,history,ds001_seed_table,10,10,1.0,1.0,swing,swing,0,0
ds001_seed_000088,5Y0lOXpffflDWYpA,history,ds001_seed_table,10,10,1.0,1.0,free jazz,free jazz,0,0
ds001_seed_000089,5ZkROTB0K8xuyg4c,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000096,5yuxfTfS1IQorM5r,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000098,62k7avQ3Bk1LaNmW,history,ds001_seed_table,10,10,1.0,1.0,jazz,jazz,0,0
ds001_seed_000099,63EHEFeQvEOlUrWE,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000101,6CLhAItze5KngG73,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000102,6EzICdy0NRPVs4QL,history,ds001_seed_table,10,10,1.0,1.0,ska,80s,0,0
ds001_seed_000103,6G5o4WtQ9pprjq30,history,ds001_seed_table,10,10,1.0,1.0,emo,emo,0,0
ds001_seed_000107,6aBRbyBhpzINUaQK,history,ds001_seed_table,10,10,1.0,1.0,glitch hop,glitch hop,0,0
ds001_seed_000109,6d3nvmrH6r3q0zG8,history,ds001_seed_table,10,10,1.0,1.0,alternative metal,alternative metal,0,0
ds001_seed_000111,6h80Ld7gYsfaRlJn,history,ds001_seed_table,10,10,1.0,1.0,electronic,poptron,0,0
ds001_seed_000112,6igibK2LLAxWLJty,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000113,6jPELSTj4w45V8Bm,history,ds001_seed_table,10,10,1.0,1.0,psychedelic rock,psychedelic rock,0,0
ds001_seed_000114,6mR1ZSAlWHLb9SbN,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000117,6sNF1PatKaEu7Feg,history,ds001_seed_table,10,10,1.0,1.0,country,country,0,0
ds001_seed_000119,6xzljncQnJE9c5hC,history,ds001_seed_table,10,10,1.0,1.0,reggae,reggae,0,0
ds001_seed_000121,7B2jR20M7DJQnjzp,history,ds001_seed_table,10,10,1.0,1.0,chanson,french,0,0
ds001_seed_000122,7DHGJKy5B07aTAJx,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000123,7ELJ2sVO3n3mZHVM,history,ds001_seed_table,10,10,1.0,1.0,grunge,grunge,0,0
ds001_seed_000124,7JTU0duuRqguRXR3,history,ds001_seed_table,10,10,1.0,1.0,rap,rap,0,0
ds001_seed_000126,7OHC4h6bd07pq3zH,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000128,7RETcXgtJOJJrdHb,history,ds001_seed_table,10,10,1.0,1.0,rap,rap,0,0
ds001_seed_000130,7T6iNBAvaDIA8eM5,history,ds001_seed_table,10,10,1.0,1.0,hip hop,hip hop,0,0
ds001_seed_000132,7hdiuu05ukBgaKd4,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000138,8Ky7gD0ltCLDG7kH,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000140,8NRhUyNiiSYvRbjL,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000141,8Ru0zKi4RmKM3UrW,history,ds001_seed_table,10,10,1.0,1.0,grunge,grunge,0,0
ds001_seed_000142,8UL9KpU6T0remjaB,history,ds001_seed_table,10,10,1.0,1.0,rock,cover,0,0
ds001_seed_000143,8UOUviqTPB72hSbQ,history,ds001_seed_table,10,10,1.0,1.0,lo-fi,lo-fi,0,0
ds001_seed_000146,8keAhBJumHlc8qe9,history,ds001_seed_table,10,10,1.0,1.0,indie rock,indie rock,0,0
ds001_seed_000147,8lNPwRTNsL1VBbFj,history,ds001_seed_table,10,10,1.0,1.0,gospel,gospel,0,0
ds001_seed_000150,8xFD1UO8nr1qwOg6,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000151,8xrJB9uhruYJUVAL,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000153,9CLTmq6Ps7WVseF2,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000156,9I8RDzB6HPqkHKbP,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000157,9L3wVAnFmedjj6o9,history,ds001_seed_table,10,10,1.0,1.0,psychedelic rock,psychedelic rock,0,0
ds001_seed_000161,9RXfDd1AWl6hoJqk,history,ds001_seed_table,10,10,1.0,1.0,classic rock,instrumental,0,0
ds001_seed_000162,9SLEBErmisxSGi5T,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000166,9dH6vQtoNRNDUO88,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000173,A4AVCQCEZyieBjbf,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock radio,0,0
ds001_seed_000174,A7dnMsCi1D6vaWkk,history,ds001_seed_table,10,10,1.0,1.0,psychedelic rock,psychedelic,0,0
ds001_seed_000176,A8kewYV75MUyN1Iz,history,ds001_seed_table,10,10,1.0,1.0,alternative rock,alternative rock,0,0
ds001_seed_000177,A9RW1cmrRkRGRJzC,history,ds001_seed_table,10,10,1.0,1.0,comedy,comedy,0,0
ds001_seed_000178,ACJooOrpJl0RtQWa,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000181,AUD4CPjTuomBqA7z,history,ds001_seed_table,10,10,1.0,1.0,metal,heavy metal,0,0
ds001_seed_000182,AZBVWao2R74fCGIs,history,ds001_seed_table,10,10,1.0,1.0,grime,grime,0,0
ds001_seed_000187,AoIkE3E87vDDbEn5,history,ds001_seed_table,10,10,1.0,1.0,soft rock,80s,0,0
ds001_seed_000188,Aq68vXrhLUoCtGP1,history,ds001_seed_table,10,10,1.0,1.0,dancehall,dancehall,0,0
ds001_seed_000189,AqPFZeUfSCNg7ge2,history,ds001_seed_table,10,10,1.0,1.0,indie rock,indie rock,0,0
ds001_seed_000193,AtVf0xx3Yy3EAsYk,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000194,AufaRWttOCrzAeWH,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000196,B3CURpV01czuf6jw,history,ds001_seed_table,10,10,1.0,1.0,soft rock,alternative,0,0
ds001_seed_000197,B5qJ9cFjwIkqhyF6,history,ds001_seed_table,10,10,1.0,1.0,reggae,reggae,0,0
ds001_seed_000200,BNol79A95QwklLnN,history,ds001_seed_table,10,10,1.0,1.0,soundtrack,british,0,0
ds001_seed_000201,BVHQTf26BaHOM6G0,history,ds001_seed_table,10,10,1.0,1.0,funk,80s,0,0
ds001_seed_000203,BhMYgGwg3CZO5YlI,history,ds001_seed_table,10,10,1.0,1.0,pop,90s,0,0
ds001_seed_000205,BuhmP3osoxMQPGNM,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000206,ByvqB1PZmAM3eFfW,history,ds001_seed_table,10,10,1.0,1.0,pop,christmas,0,0
ds001_seed_000207,C0mhpBhouqyLmYSK,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000208,C0o1DhYXRLTDfSCt,history,ds001_seed_table,10,10,1.0,1.0,country,country,0,0
ds001_seed_000210,C96Kfe53yd3oodUk,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000211,C9q52Laezijgjs7R,history,ds001_seed_table,10,10,1.0,1.0,classical,instrumental,0,0
ds001_seed_000214,CJjLRi8WG5zvK5d6,history,ds001_seed_table,10,10,1.0,1.0,pop,indie,0,0
ds001_seed_000215,CV1cYS3ulclC2pwO,history,ds001_seed_table,10,10,1.0,1.0,rock,60s,0,0
ds001_seed_000216,Cf9HTNzWqNwl2PLi,history,ds001_seed_table,10,10,1.0,1.0,rap,lil wayne,0,0
ds001_seed_000217,ChEJfwuYjfSqlJQO,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000218,CiLFjUJvYWGmyr2d,history,ds001_seed_table,10,10,1.0,1.0,rock,indie,0,0
ds001_seed_000219,CsjELZP6Xga7rSEi,history,ds001_seed_table,10,10,1.0,1.0,pop,90s,0,0
ds001_seed_000221,D44XDcB4jt8k2eV9,history,ds001_seed_table,10,10,1.0,1.0,indie rock,alternative,0,0
ds001_seed_000222,D4eo12t43gbqfsv0,history,ds001_seed_table,10,10,1.0,1.0,electronic,trip-hop,0,0
ds001_seed_000223,D4jkqanFRv3zfugR,history,ds001_seed_table,10,10,1.0,1.0,glam rock,glam rock,0,0
ds001_seed_000225,DDHtFOeWf1gnUmCY,history,ds001_seed_table,10,10,1.0,1.0,disco,disco,0,0
ds001_seed_000226,DDv8WQuQqeLtiAXD,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000229,DMSPSXCv8UN5942f,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000231,DQ0X8nl9S3VxjrqQ,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000233,DWyZFEfrAmv0Gkbh,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000234,DjaFe6ViLvWKDBEM,history,ds001_seed_table,10,10,1.0,1.0,disco,disco,0,0
ds001_seed_000235,DnCgzkcKsebtLrml,history,ds001_seed_table,10,10,1.0,1.0,psychedelic rock,psychedelic rock,0,0
ds001_seed_000236,DrLavv9yMq0YHLcV,history,ds001_seed_table,10,10,1.0,1.0,soft rock,70s,0,0
ds001_seed_000237,DtLiNQhkiczSfHHi,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000240,DxDlXMhKggqoFsRt,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000247,EpB3U8gmv48wkPLX,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000251,FFcyaeDTjDA16nQp,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000252,FGkOq9tzAz2fqAlz,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000255,FNv4Zgioe9uN4CqX,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000256,FRz7wSLK3WnTS83L,history,ds001_seed_table,10,10,1.0,1.0,pop,christmas,0,0
ds001_seed_000262,FhG1z1oOGeize5ny,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000263,FmlyY49NsWk4yAcu,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000264,FuVju35v7B0jtKeU,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000272,GNSbbHCs9ArtTnM3,history,ds001_seed_table,10,10,1.0,1.0,soundtrack,instrumental,0,0
ds001_seed_000273,GP6V2MRYCZaiRNQ5,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000276,GYGl9JEhALs0Xsw0,history,ds001_seed_table,10,10,1.0,1.0,rap,rap,0,0
ds001_seed_000280,Gof4MUngidge7y1f,history,ds001_seed_table,10,10,1.0,1.0,experimental,cover,0,0
ds001_seed_000281,GqkAKeka9w7jrbXs,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000283,HBAdFFQjTWtYGrgQ,history,ds001_seed_table,10,10,1.0,1.0,electronic,indie,0,0
ds001_seed_000286,HImHMiXqiMw82QuK,history,ds001_seed_table,10,10,1.0,1.0,punk,punk,0,0
ds001_seed_000289,HLmjvoUyp1RMnP1X,history,ds001_seed_table,10,10,1.0,1.0,reggae,reggae,0,0
ds001_seed_000292,HNtyxIUXmYmm82iO,history,ds001_seed_table,10,10,1.0,1.0,indie rock,indie rock,0,0
ds001_seed_000293,HRZhYx3cHGecSNO1,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000294,HRvdhNsl5QtwGDFI,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000296,HaAACyAQ1XiE1F7k,history,ds001_seed_table,10,10,1.0,1.0,soundtrack,80s,0,0
ds001_seed_000301,I4OmhYlLlRo7wPCS,history,ds001_seed_table,10,10,1.0,1.0,new wave,new wave,0,0
ds001_seed_000302,I7xwlyqUByL76Wpu,history,ds001_seed_table,10,10,1.0,1.0,southern rock,southern rock,0,0
ds001_seed_000303,IC3AMRdFGbAPSuJT,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000304,IIlr0jVCKmI9A5QM,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000305,IQ18pAadvThQNBDX,history,ds001_seed_table,10,10,1.0,1.0,country,country,0,0
ds001_seed_000309,IYnvgrRybkiFqpqA,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000311,IgQT25VkuSrkKXEX,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000312,Iji0qLelezpjUUOV,history,ds001_seed_table,10,10,1.0,1.0,alternative rock,alternative rock,0,0
ds001_seed_000313,J2ZHIxyb5eq9UkrA,history,ds001_seed_table,10,10,1.0,1.0,house,dance,0,0
ds001_seed_000315,J4I2R9dZ8GBeewE0,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000316,J6B2XXyqh2snCI6N,history,ds001_seed_table,10,10,1.0,1.0,electronic,poptron,0,0
ds001_seed_000317,J789kUUp5rKnN9zE,history,ds001_seed_table,10,10,1.0,1.0,britpop,britpop,0,0
ds001_seed_000320,JHClTH4nuCqYK0wm,history,ds001_seed_table,10,10,1.0,1.0,garage rock,garage rock,0,0
ds001_seed_000321,JHJusOYsaL3zLGtA,history,ds001_seed_table,10,10,1.0,1.0,electronic,chillout,0,0
ds001_seed_000322,JLJS9OAC2UnkSSUO,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000324,JP0Ezi39foLp3I8M,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000325,JTe4O8jE5AfV8Ppo,history,ds001_seed_table,10,10,1.0,1.0,alternative rock,alternative rock,0,0
ds001_seed_000326,Jcoule2iddCkTjfE,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000329,JlfSEFOyxMZ8v1U5,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000330,K01Mxf5XW4k9jAIt,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000331,K1HscSosu2LAfq59,history,ds001_seed_table,10,10,1.0,1.0,electronic,electronic,0,0
ds001_seed_000332,K3XPiN69md8ss0N5,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000334,KAUyXbLAuVeKPHZl,history,ds001_seed_table,10,10,1.0,1.0,indie rock,alternative,0,0
ds001_seed_000336,KYG1wtKKwnG682cF,history,ds001_seed_table,10,10,1.0,1.0,pop,extra cheese,0,0
ds001_seed_000339,KguTteL3tOdobHH3,history,ds001_seed_table,10,10,1.0,1.0,electronic,lush,0,0
ds001_seed_000340,KjZd6Cm43t68hLvl,history,ds001_seed_table,10,10,1.0,1.0,psychedelic rock,psychedelic rock,0,0
ds001_seed_000342,KmTnRGkWmFkYqOcF,history,ds001_seed_table,10,10,1.0,1.0,rap,rap,0,0
ds001_seed_000343,KnHQRMCoX2mWx7Uj,history,ds001_seed_table,10,10,1.0,1.0,latin,latin,0,0
ds001_seed_000349,LB2ETNbmphEzXBKd,history,ds001_seed_table,10,10,1.0,1.0,metal,metal,0,0
ds001_seed_000355,LQHfBCMB76kykskl,history,ds001_seed_table,10,10,1.0,1.0,alternative metal,alternative metal,0,0
ds001_seed_000356,LSlXU7NYPeRz4THO,history,ds001_seed_table,10,10,1.0,1.0,hip hop,hip hop,0,0
ds001_seed_000357,LXceiUY7PECR4GYm,history,ds001_seed_table,10,10,1.0,1.0,pop,female vocalists,0,0
ds001_seed_000361,LhXbUFqojEVPw1m1,history,ds001_seed_table,10,10,1.0,1.0,jazz,jazz,0,0
ds001_seed_000362,LkpZOWQt3SGE01IR,history,ds001_seed_table,10,10,1.0,1.0,hip hop,hip hop,0,0
ds001_seed_000365,LnwO98D96QcntAjT,history,ds001_seed_table,10,10,1.0,1.0,classic rock,60s,0,0
ds001_seed_000366,LrB4BWs6UCF9DVLQ,history,ds001_seed_table,10,10,1.0,1.0,rap,gangsta rap,0,0
ds001_seed_000367,M1zYSBJ9jyiGWE0m,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000371,MGvV5k36pm92ZI6v,history,ds001_seed_table,10,10,1.0,1.0,pop,indie,0,0
ds001_seed_000374,MJd3OIpSb5QKifLB,history,ds001_seed_table,10,10,1.0,1.0,pop,90s,0,0
ds001_seed_000375,MLiHPWT9keEd62vN,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000376,MM0UMiFxtLd1HNKZ,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000377,MVdLRZiR3M35J4b0,history,ds001_seed_table,10,10,1.0,1.0,indie pop,indie pop,0,0
ds001_seed_000378,MgTqfM2q3l0nJ2Jp,history,ds001_seed_table,10,10,1.0,1.0,witch house,witch house,0,0
