track_id,artist_name,title,release,year,duration,tempo,loudness,key,mode,tags_json,tag_count,artist_mbid,song_id,has_msd,has_lastfm,has_musicbrainz
TRAHYLE128F1494718,David Gilmour Featuring Richard Wright,Arnold Layne,Arnold Layne,2006,202.187300,138.430000,-7.204000,2,1,"[{""tag"":""psychedelic rock"",""weight"":100.0},{""tag"":""00s"",""weight"":33.0},{""tag"":""chameleon"",""weight"":33.0},{""tag"":""classic rock"",""weight"":33.0},{""tag"":""david gilmour"",""weight"":33.0},{""tag"":""prog rock"",""weight"":33.0},{""tag"":""psychedelic"",""weight"":33.0},{""tag"":""rock"",""weight"":33.0},{""tag"":""uk"",""weight"":33.0}]",9,1dce970e-34bc-48b2-ab51-48d87544a4c2,SOGEMEJ12B34F1C5AC,1,1,1
TRAHZFD12903C9AC7E,The Family Stand,The Education Of Jamie,Moon In Scorpio,0,413.544040,122.691000,-10.216000,9,0,"[{""tag"":""funk"",""weight"":100.0},{""tag"":""rb"",""weight"":100.0},{""tag"":""rock"",""weight"":100.0}]",3,,SOEZUVC12AB0187534,1,1,0
TRAHZMM128E07838FF,Wet Wet Wet,Goodnight Girl,All I Want,1992,257.253420,93.156000,-4.925000,2,1,"[{""tag"":""pop"",""weight"":100.0},{""tag"":""90s"",""weight"":72.0},{""tag"":""wet wet wet good night girl"",""weight"":33.0},{""tag"":""romantic"",""weight"":18.0},{""tag"":""british"",""weight"":12.0},{""tag"":""easy listening"",""weight"":12.0},{""tag"":""for her"",""weight"":12.0},{""tag"":""kuschelrock"",""weight"":12.0},{""tag"":""night"",""weight"":12.0},{""tag"":""peaceful"",""weight"":12.0},{""tag"":""sweet"",""weight"":12.0},{""tag"":""wet wet wet"",""weight"":12.0},{""tag"":""relaxing sounds"",""weight"":9.0},{""tag"":""sweet love"",""weight"":9.0},{""tag"":""warm feelings"",""weight"":9.0},{""tag"":""calm"",""weight"":6.0},{""tag"":""candlelight music"",""weight"":6.0},{""tag"":""fheasy"",""weight"":6.0},{""tag"":""male vocalists"",""weight"":6.0},{""tag"":""mellow"",""weight"":6.0},{""tag"":""oldies"",""weight"":6.0},{""tag"":""rest area"",""weight"":6.0},{""tag"":""sad"",""weight"":6.0},{""tag"":""simple minds"",""weight"":6.0},{""tag"":""soft"",""weight"":6.0},{""tag"":""top 40"",""weight"":6.0},{""tag"":""wrong track streaming"",""weight"":6.0},{""tag"":""1990s"",""weight"":3.0},{""tag"":""1992"",""weight"":3.0},{""tag"":""4"",""weight"":3.0},{""tag"":""80er"",""weight"":3.0},{""tag"":""90 - nineties"",""weight"":3.0},{""tag"":""acoustic"",""weight"":3.0},{""tag"":""all the best"",""weight"":3.0},{""tag"":""an old fashioned woman like me"",""weight"":3.0},{""tag"":""bad title"",""weight"":3.0},{""tag"":""beautiful"",""weight"":3.0},{""tag"":""best songs of the 90s"",""weight"":3.0},{""tag"":""brems tagg radio"",""weight"":3.0},{""tag"":""chillout"",""weight"":3.0},{""tag"":""easy"",""weight"":3.0},{""tag"":""evening for two"",""weight"":3.0},{""tag"":""favourite tracks"",""weight"":3.0},{""tag"":""fh projex"",""weight"":3.0},{""tag"":""gh fgh"",""weight"":3.0},{""tag"":""goodnight"",""weight"":3.0},{""tag"":""ik ben"",""weight"":3.0},{""tag"":""javier favoritos"",""weight"":3.0},{""tag"":""let there be love"",""weight"":3.0},{""tag"":""loolaby"",""weight"":3.0},{""tag"":""love"",""weight"":3.0},{""tag"":""love songs"",""weight"":3.0},{""tag"":""lovesong"",""weight"":3.0},{""tag"":""lovesongs"",""weight"":3.0},{""tag"":""male vocalist"",""weight"":3.0},{""tag"":""melancholic"",""weight"":3.0},{""tag"":""melancholy"",""weight"":3.0},{""tag"":""music to top yourself by"",""weight"":3.0},{""tag"":""my favorites"",""weight"":3.0},{""tag"":""orange song"",""weight"":3.0},{""tag"":""party-smoochin"",""weight"":3.0},{""tag"":""pop romantico"",""weight"":3.0},{""tag"":""poptop100"",""weight"":3.0},{""tag"":""radio saturday"",""weight"":3.0},{""tag"":""retrorelax"",""weight"":3.0},{""tag"":""simple red"",""weight"":3.0},{""tag"":""steady away"",""weight"":3.0},{""tag"":""stupidly romantic"",""weight"":3.0},{""tag"":""tenderness"",""weight"":3.0},{""tag"":""that girl"",""weight"":3.0},{""tag"":""the best of all"",""weight"":3.0},{""tag"":""uk number one"",""weight"":3.0},{""tag"":""bob marley"",""weight"":0.0},{""tag"":""boybands"",""weight"":0.0},{""tag"":""classic rock"",""weight"":0.0},{""tag"":""dido"",""weight"":0.0},{""tag"":""love is all around"",""weight"":0.0},{""tag"":""misc"",""weight"":0.0},{""tag"":""number one hits"",""weight"":0.0},{""tag"":""pergossa"",""weight"":0.0},{""tag"":""roffmans recommended"",""weight"":0.0},{""tag"":""soft rock"",""weight"":0.0},{""tag"":""top 100 uk hits of the 90s"",""weight"":0.0},{""tag"":""wet wet wet-goodnight girl"",""weight"":0.0}]",84,45bbfc68-2523-49e4-96f7-d7d1c3d41aac,SOEGTGH12A6D4F7DF4,1,1,1
TRAIACZ128F428C60A,Kanye West / Adam Levine,Heard 'Em Say,Heard 'Em Say,2005,204.512200,95.098000,-11.380000,6,1,"[{""tag"":""hip-hop"",""weight"":100.0},{""tag"":""rap"",""weight"":77.0},{""tag"":""hip hop"",""weight"":40.0},{""tag"":""kanye west"",""weight"":40.0},{""tag"":""mellow"",""weight"":22.0},{""tag"":""kanye"",""weight"":18.0},{""tag"":""00s"",""weight"":14.0},{""tag"":""alternative rap"",""weight"":14.0},{""tag"":""piano"",""weight"":14.0},{""tag"":""aitch"",""weight"":11.0},{""tag"":""aitchrap"",""weight"":11.0},{""tag"":""aitchsonic"",""weight"":11.0},{""tag"":""sonic rock"",""weight"":11.0},{""tag"":""2005"",""weight"":7.0},{""tag"":""70s"",""weight"":7.0},{""tag"":""adam levine"",""weight"":7.0},{""tag"":""aitchchill"",""weight"":7.0},{""tag"":""aitchepic"",""weight"":7.0},{""tag"":""best songs of the 00s"",""weight"":7.0},{""tag"":""chicago"",""weight"":7.0},{""tag"":""chill"",""weight"":7.0},{""tag"":""chillout"",""weight"":7.0},{""tag"":""epic"",""weight"":7.0},{""tag"":""favorite song"",""weight"":7.0},{""tag"":""male vocalists"",""weight"":7.0},{""tag"":""moonh8sun"",""weight"":7.0},{""tag"":""rap hip hop"",""weight"":7.0},{""tag"":""rnb"",""weight"":7.0},{""tag"":""rock"",""weight"":7.0},{""tag"":""some good shit"",""weight"":7.0},{""tag"":""sweet"",""weight"":7.0},{""tag"":""70s inspired"",""weight"":3.0},{""tag"":""ami rap"",""weight"":3.0},{""tag"":""amiable-good-natured"",""weight"":3.0},{""tag"":""bling"",""weight"":3.0},{""tag"":""bumpy"",""weight"":3.0},{""tag"":""carillon"",""weight"":3.0},{""tag"":""chi-town"",""weight"":3.0},{""tag"":""classic rock"",""weight"":3.0},{""tag"":""comfort music"",""weight"":3.0},{""tag"":""cute"",""weight"":3.0},{""tag"":""daydream"",""weight"":3.0},{""tag"":""dig it my negro"",""weight"":3.0},{""tag"":""driving"",""weight"":3.0},{""tag"":""f major"",""weight"":3.0},{""tag"":""featuring adam levine"",""weight"":3.0},{""tag"":""good morning"",""weight"":3.0},{""tag"":""good music"",""weight"":3.0},{""tag"":""good stuff"",""weight"":3.0},{""tag"":""groove"",""weight"":3.0},{""tag"":""happy"",""weight"":3.0},{""tag"":""heard em say"",""weight"":3.0},{""tag"":""ish"",""weight"":3.0},{""tag"":""kanye west: late orchestration"",""weight"":3.0},{""tag"":""laid-back-mellow"",""weight"":3.0},{""tag"":""late favorites 2008"",""weight"":3.0},{""tag"":""late registration"",""weight"":3.0},{""tag"":""midwest rap"",""weight"":3.0},{""tag"":""mournful"",""weight"":3.0},{""tag"":""never get bored of"",""weight"":3.0},{""tag"":""not too bad rap"",""weight"":3.0},{""tag"":""phat"",""weight"":3.0},{""tag"":""poignant"",""weight"":3.0},{""tag"":""pop"",""weight"":3.0},{""tag"":""pro piano"",""weight"":3.0},{""tag"":""reflection"",""weight"":3.0},{""tag"":""reflective"",""weight"":3.0},{""tag"":""relax"",""weight"":3.0},{""tag"":""relaxing"",""weight"":3.0},{""tag"":""roc-a-fella"",""weight"":3.0},{""tag"":""singer-songwriter"",""weight"":3.0},{""tag"":""smooth shit"",""weight"":3.0},{""tag"":""songs of 2006"",""weight"":3.0},{""tag"":""soulful"",""weight"":3.0},{""tag"":""street-smart"",""weight"":3.0},{""tag"":""the guy from maroon 5 is in it"",""weight"":3.0},{""tag"":""weckerton"",""weight"":3.0},{""tag"":""yyrr"",""weight"":3.0},{""tag"":""all the best"",""weight"":0.0},{""tag"":""funky rap"",""weight"":0.0},{""tag"":""g-eazy"",""weight"":0.0},{""tag"":""heard on pandora"",""weight"":0.0},{""tag"":""jewel"",""weight"":0.0},{""tag"":""leapsandbounds favorite songs"",""weight"":0.0}]",84,164f0d73-1234-4e2c-8743-d77bf2191051,SOCVLYM12A8C13A799,1,1,1
TRAIAMS128EF34DC1B,Y&T,Black Tiger,Open Fire,1982,275.957100,170.773000,-8.112000,6,0,"[{""tag"":""hard rock"",""weight"":100.0},{""tag"":""hard n heavy"",""weight"":28.0},{""tag"":""rock"",""weight"":28.0},{""tag"":""barbwire heavy metal"",""weight"":14.0},{""tag"":""barbwire metal mix"",""weight"":14.0},{""tag"":""barbwire y t"",""weight"":14.0},{""tag"":""christian metal"",""weight"":14.0},{""tag"":""metal"",""weight"":14.0},{""tag"":""superstar gods"",""weight"":14.0}]",9,e773e9a3-cadd-41d2-a7e9-4ca097ae5a3f,SOYOFSW12A6D4FA9F1,1,1,1
TRAIAUB12903CDFB3D,Bob Marley,Small Axe,Lively Up Yourself,1999,224.966080,101.121000,-9.715000,11,1,"[{""tag"":""reggae"",""weight"":100.0},{""tag"":""roots reggae"",""weight"":26.0},{""tag"":""bob marley"",""weight"":22.0},{""tag"":""mellow"",""weight"":11.0},{""tag"":""small axe"",""weight"":7.0},{""tag"":""rock"",""weight"":5.0},{""tag"":""jamaican"",""weight"":3.0},{""tag"":""oldies"",""weight"":3.0},{""tag"":""political"",""weight"":3.0},{""tag"":""60s"",""weight"":2.0},{""tag"":""70s"",""weight"":2.0},{""tag"":""favorite songs"",""weight"":2.0},{""tag"":""favourites"",""weight"":2.0},{""tag"":""fucking awesome"",""weight"":2.0},{""tag"":""jamaica"",""weight"":2.0},{""tag"":""marley"",""weight"":2.0},{""tag"":""reggae reggae"",""weight"":2.0},{""tag"":""a"",""weight"":1.0},{""tag"":""asia"",""weight"":1.0},{""tag"":""buryblue"",""weight"":1.0},{""tag"":""cariblat"",""weight"":1.0},{""tag"":""chill"",""weight"":1.0},{""tag"":""class struggle"",""weight"":1.0},{""tag"":""classic"",""weight"":1.0},{""tag"":""classic reggae"",""weight"":1.0},{""tag"":""essentials"",""weight"":1.0},{""tag"":""favorites"",""weight"":1.0},{""tag"":""happiness"",""weight"":1.0},{""tag"":""ion b radio"",""weight"":1.0},{""tag"":""jam"",""weight"":1.0},{""tag"":""kaffee"",""weight"":1.0},{""tag"":""legend"",""weight"":1.0},{""tag"":""life is easy"",""weight"":1.0},{""tag"":""male vocalists"",""weight"":1.0},{""tag"":""mellow music"",""weight"":1.0},{""tag"":""moody"",""weight"":1.0},{""tag"":""ninja"",""weight"":1.0},{""tag"":""pwl"",""weight"":1.0},{""tag"":""rastafara"",""weight"":1.0},{""tag"":""reggae and ska"",""weight"":1.0},{""tag"":""relaxed"",""weight"":1.0},{""tag"":""rober nesta marley"",""weight"":1.0},{""tag"":""santo"",""weight"":1.0},{""tag"":""scratch"",""weight"":1.0},{""tag"":""seaside"",""weight"":1.0},{""tag"":""singer-songwriter"",""weight"":1.0},{""tag"":""ska"",""weight"":1.0},{""tag"":""special"",""weight"":1.0},{""tag"":""spy reggae"",""weight"":1.0},{""tag"":""suuuper"",""weight"":1.0},{""tag"":""top quality"",""weight"":1.0},{""tag"":""yeahsong"",""weight"":1.0},{""tag"":""zonk"",""weight"":1.0},{""tag"":""zonk roots"",""weight"":1.0},{""tag"":""friends"",""weight"":0.0},{""tag"":""get rollin i"",""weight"":0.0},{""tag"":""heard on pandora"",""weight"":0.0},{""tag"":""hehe"",""weight"":0.0},{""tag"":""hip-hop"",""weight"":0.0},{""tag"":""mesica relax sante"",""weight"":0.0},{""tag"":""neighbour2"",""weight"":0.0},{""tag"":""quayet"",""weight"":0.0},{""tag"":""relaxing"",""weight"":0.0},{""tag"":""sousaphonic aotm 201102"",""weight"":0.0}]",64,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,SOLTAVH12AB0181CA9,1,1,1
TRAIBMN128E0780C96,Placebo,Evalia,The Bitter End,2003,260.753830,78.245000,-10.942000,6,1,"[{""tag"":""alternative"",""weight"":100.0},{""tag"":""placebo"",""weight"":100.0},{""tag"":""underground dance"",""weight"":42.0},{""tag"":""world alternative"",""weight"":42.0},{""tag"":""alternative dance"",""weight"":14.0},{""tag"":""alternative pop rock"",""weight"":14.0},{""tag"":""dance"",""weight"":14.0},{""tag"":""electropop"",""weight"":14.0},{""tag"":""experimental"",""weight"":14.0},{""tag"":""feel good"",""weight"":14.0},{""tag"":""future pop"",""weight"":14.0},{""tag"":""futurepop"",""weight"":14.0},{""tag"":""good song"",""weight"":14.0},{""tag"":""indie"",""weight"":14.0},{""tag"":""indie pop"",""weight"":14.0},{""tag"":""indie rock"",""weight"":14.0},{""tag"":""new wave"",""weight"":14.0},{""tag"":""party"",""weight"":14.0},{""tag"":""pop"",""weight"":14.0},{""tag"":""post punk"",""weight"":14.0},{""tag"":""post rock"",""weight"":14.0},{""tag"":""post-punk"",""weight"":14.0},{""tag"":""trae buenos recuerdos"",""weight"":14.0},{""tag"":""underground"",""weight"":14.0},{""tag"":""brian molko"",""weight"":0.0},{""tag"":""names"",""weight"":0.0},{""tag"":""sparnuotaaa"",""weight"":0.0}]",27,847e8284-8582-4b0e-9c26-b042a4f49e57,SOWEKTS12A6310F101,1,1,1
TRAIBXQ128F425E6A5,Kings Of Leon,My Party (Kenna Remix),Charmer,2007,225.279550,127.006000,-6.205000,11,0,"[{""tag"":""dance"",""weight"":100.0},{""tag"":""indie"",""weight"":100.0},{""tag"":""lipgloss"",""weight"":100.0},{""tag"":""post core"",""weight"":100.0},{""tag"":""pretty good"",""weight"":100.0},{""tag"":""rock"",""weight"":100.0}]",6,6ffb8ea9-2370-44d8-b678-e9237bbd347b,SOOCPDS12A8AE469F0,1,1,1
TRAICKK128F421847C,Eddie Turner,Rise,Rise,2005,306.781590,91.084000,-6.398000,2,0,"[{""tag"":""blues"",""weight"":100.0},{""tag"":""blues rock"",""weight"":100.0},{""tag"":""guitar"",""weight"":100.0},{""tag"":""rock"",""weight"":100.0}]",4,fe4e71a9-ddb9-47b5-9e2e-ec53862a91c6,SOYMQXY12A6D4FC5BD,1,1,1
TRAIDGE128F4260E9F,Jeff Beck Group,Ice Cream Cakes,Original Album Classics,1972,340.348930,98.087000,-13.637000,2,1,"[{""tag"":""classic rock"",""weight"":100.0},{""tag"":""rock"",""weight"":91.0},{""tag"":""brc blues band"",""weight"":75.0},{""tag"":""brc blues band karlsruhe"",""weight"":75.0},{""tag"":""allboutguitar"",""weight"":58.0},{""tag"":""allboutguitarcom"",""weight"":41.0},{""tag"":""jeff beck"",""weight"":41.0},{""tag"":""blues"",""weight"":33.0},{""tag"":""blues-rockclub"",""weight"":33.0},{""tag"":""gitarrenunterricht"",""weight"":33.0},{""tag"":""guitar"",""weight"":33.0},{""tag"":""allboutguitar karlsruhe"",""weight"":25.0},{""tag"":""allboutguitar lesson"",""weight"":25.0},{""tag"":""gitarrenunterricht in karlsruhe"",""weight"":25.0},{""tag"":""guitar gods"",""weight"":25.0},{""tag"":""jeff beck group"",""weight"":25.0},{""tag"":""karlsruhe"",""weight"":25.0},{""tag"":""radio karlsruhe"",""weight"":25.0},{""tag"":""70s british hard rock"",""weight"":16.0},{""tag"":""70s british rock"",""weight"":16.0},{""tag"":""allboutguitar lessons - blues workshops"",""weight"":16.0},{""tag"":""blues rock"",""weight"":16.0},{""tag"":""blues und rockclub karlsruhe"",""weight"":16.0},{""tag"":""british hard rock"",""weight"":16.0},{""tag"":""british heavy metal"",""weight"":16.0},{""tag"":""british rock"",""weight"":16.0},{""tag"":""classic british hard rock"",""weight"":16.0},{""tag"":""classic british heavy metal"",""weight"":16.0},{""tag"":""classic british rock"",""weight"":16.0},{""tag"":""classic heavy metal"",""weight"":16.0},{""tag"":""hard rock"",""weight"":16.0},{""tag"":""heavy metal"",""weight"":16.0},{""tag"":""70s british heavy metal"",""weight"":8.0},{""tag"":""allbout guitar lessons - blues workshops karlsruhe"",""weight"":8.0},{""tag"":""allbout guitar lessons karlsruhe"",""weight"":8.0},{""tag"":""allboutguitar lessons karlsruhe"",""weight"":8.0},{""tag"":""berlin"",""weight"":8.0},{""tag"":""blues rock gitarre baden baden wuerttemberg"",""weight"":8.0},{""tag"":""blues rock guitar baden baden wuerttemberg"",""weight"":8.0},{""tag"":""blues rock guitar karlsruhe"",""weight"":8.0},{""tag"":""blues-rock in deutschland"",""weight"":8.0},{""tag"":""blues-rock in germany"",""weight"":8.0},{""tag"":""bluesclubka"",""weight"":8.0},{""tag"":""brc blues band - juke and the blue joint"",""weight"":8.0},{""tag"":""british metal"",""weight"":8.0},{""tag"":""classic metal"",""weight"":8.0},{""tag"":""favorites"",""weight"":8.0},{""tag"":""gitarre karlsruhe"",""weight"":8.0},{""tag"":""gitarrenunterricht berlin"",""weight"":8.0},{""tag"":""gitarrenunterricht karlsruhe"",""weight"":8.0},{""tag"":""guitar karlsruhe"",""weight"":8.0},{""tag"":""guitar lessons karlsruhe"",""weight"":8.0},{""tag"":""guitar virtuoso"",""weight"":8.0},{""tag"":""mindracer"",""weight"":8.0},{""tag"":""musik karlsruhe"",""weight"":8.0},{""tag"":""scree123"",""weight"":8.0},{""tag"":""timo gross"",""weight"":8.0},{""tag"":""timo gross group"",""weight"":8.0},{""tag"":""allboutguitar hamburg"",""weight"":0.0},{""tag"":""allboutguitarlesson"",""weight"":0.0},{""tag"":""allboutguitarlesson karlsruhe"",""weight"":0.0},{""tag"":""bluesrockclub radiostation"",""weight"":0.0},{""tag"":""deep freeze"",""weight"":0.0},{""tag"":""food"",""weight"":0.0},{""tag"":""food song"",""weight"":0.0},{""tag"":""hambloch"",""weight"":0.0},{""tag"":""happyjohntm"",""weight"":0.0},{""tag"":""huehnerfriedhof"",""weight"":0.0},{""tag"":""jtm-solo guitar"",""weight"":0.0},{""tag"":""lovedproperty"",""weight"":0.0},{""tag"":""michael"",""weight"":0.0},{""tag"":""misc rock"",""weight"":0.0},{""tag"":""praest"",""weight"":0.0},{""tag"":""sexells"",""weight"":0.0}]",74,43988f1b-d49c-4959-a80f-83ded3a321d6,SOCONYN12A8AE48117,1,1,1
TRAIDUU128F145B15D,Suzi Quatro,Mama's Boy,The Wild One - The Greatest Hits,1979,217.468930,168.165000,-11.314000,4,1,"[{""tag"":""rock"",""weight"":100.0},{""tag"":""70s"",""weight"":54.0},{""tag"":""glam rock"",""weight"":45.0},{""tag"":""female vocalists"",""weight"":27.0},{""tag"":""suzi quatro"",""weight"":27.0},{""tag"":""1979"",""weight"":18.0},{""tag"":""classic rock"",""weight"":18.0},{""tag"":""aress"",""weight"":9.0},{""tag"":""artists i need to try"",""weight"":9.0},{""tag"":""catchy"",""weight"":9.0},{""tag"":""chicks that rock"",""weight"":9.0},{""tag"":""fun"",""weight"":9.0},{""tag"":""girl power"",""weight"":9.0},{""tag"":""mama"",""weight"":9.0},{""tag"":""mr gilbert"",""weight"":9.0},{""tag"":""oldies"",""weight"":9.0},{""tag"":""pop"",""weight"":9.0},{""tag"":""powerpop"",""weight"":9.0},{""tag"":""rock and roll"",""weight"":9.0},{""tag"":""rock sunowo"",""weight"":9.0},{""tag"":""the best"",""weight"":9.0},{""tag"":""female vocalist"",""weight"":0.0},{""tag"":""groupes classic rock 70s"",""weight"":0.0},{""tag"":""miianens playlist"",""weight"":0.0}]",24,2c16cb3f-e85f-4158-889f-ffc038f5792d,SOEGATN12A6D4F73B9,1,1,1
TRAIELD128F92DC682,Kings Of Leon,Genius,Youth & Young Manhood,2003,168.828930,125.875000,-6.538000,7,1,"[{""tag"":""rock"",""weight"":100.0},{""tag"":""indie"",""weight"":58.0},{""tag"":""indie rock"",""weight"":52.0},{""tag"":""kings of leon"",""weight"":52.0},{""tag"":""southern rock"",""weight"":41.0},{""tag"":""alternative rock"",""weight"":35.0},{""tag"":""2003"",""weight"":26.0},{""tag"":""garage rock"",""weight"":26.0},{""tag"":""american"",""weight"":20.0},{""tag"":""rock - contemporary"",""weight"":20.0},{""tag"":""00s"",""weight"":14.0},{""tag"":""country rock"",""weight"":14.0},{""tag"":""alternative"",""weight"":11.0},{""tag"":""relatives"",""weight"":11.0},{""tag"":""2000s"",""weight"":5.0},{""tag"":""alternative punk"",""weight"":5.0},{""tag"":""frenetic"",""weight"":5.0},{""tag"":""independent"",""weight"":5.0},{""tag"":""kings of leon - genius"",""weight"":5.0},{""tag"":""tennessee"",""weight"":5.0},{""tag"":""them be dancing songs"",""weight"":5.0},{""tag"":""100"",""weight"":2.0},{""tag"":""9"",""weight"":2.0},{""tag"":""a217"",""weight"":2.0},{""tag"":""aggressive"",""weight"":2.0},{""tag"":""alcohol"",""weight"":2.0},{""tag"":""alegreeeeeeeee"",""weight"":2.0},{""tag"":""alternrock"",""weight"":2.0},{""tag"":""anxious"",""weight"":2.0},{""tag"":""ash"",""weight"":2.0},{""tag"":""bbq"",""weight"":2.0},{""tag"":""better than coffee"",""weight"":2.0},{""tag"":""blues"",""weight"":2.0},{""tag"":""blues rock"",""weight"":2.0},{""tag"":""dirt"",""weight"":2.0},{""tag"":""euphoric"",""weight"":2.0},{""tag"":""f"",""weight"":2.0},{""tag"":""fave indie pop"",""weight"":2.0},{""tag"":""favorite"",""weight"":2.0},{""tag"":""folky"",""weight"":2.0},{""tag"":""freakey stylish"",""weight"":2.0},{""tag"":""garage"",""weight"":2.0},{""tag"":""garage-rock"",""weight"":2.0},{""tag"":""genius"",""weight"":2.0},{""tag"":""good"",""weight"":2.0},{""tag"":""good0"",""weight"":2.0},{""tag"":""got quirk"",""weight"":2.0},{""tag"":""great song"",""weight"":2.0},{""tag"":""heard on lastfm"",""weight"":2.0},{""tag"":""indie-rock"",""weight"":2.0},{""tag"":""je like"",""weight"":2.0},{""tag"":""kings of leon genius"",""weight"":2.0},{""tag"":""like"",""weight"":2.0},{""tag"":""love"",""weight"":2.0},{""tag"":""love it"",""weight"":2.0},{""tag"":""loved at first listen"",""weight"":2.0},{""tag"":""m90"",""weight"":2.0},{""tag"":""mainstream-indie"",""weight"":2.0},{""tag"":""makes me dance"",""weight"":2.0},{""tag"":""makes me wanna dance"",""weight"":2.0},{""tag"":""male vocalists"",""weight"":2.0},{""tag"":""man"",""weight"":2.0},{""tag"":""moses indie disco"",""weight"":2.0},{""tag"":""moses rock"",""weight"":2.0},{""tag"":""myspace recommendations"",""weight"":2.0},{""tag"":""oklahoma"",""weight"":2.0},{""tag"":""party"",""weight"":2.0},{""tag"":""progressive punk"",""weight"":2.0},{""tag"":""ragged"",""weight"":2.0},{""tag"":""rock and roll"",""weight"":2.0},{""tag"":""rock pop"",""weight"":2.0},{""tag"":""shake it"",""weight"":2.0},{""tag"":""shea radio"",""weight"":2.0},{""tag"":""snl"",""weight"":2.0},{""tag"":""songs meant for the sunroof open and windows down"",""weight"":2.0},{""tag"":""soul"",""weight"":2.0},{""tag"":""stonesoup"",""weight"":2.0},{""tag"":""str8t rawk"",""weight"":2.0},{""tag"":""summer 07"",""weight"":2.0},{""tag"":""tense-anxious"",""weight"":2.0},{""tag"":""tiffburns"",""weight"":2.0},{""tag"":""unas ke otras chiditas"",""weight"":2.0},{""tag"":""upbeat"",""weight"":2.0},{""tag"":""uplifting"",""weight"":2.0},{""tag"":""vin10"",""weight"":2.0},{""tag"":""whiskey ramble"",""weight"":2.0},{""tag"":""alt"",""weight"":0.0},{""tag"":""download"",""weight"":0.0},{""tag"":""du"",""weight"":0.0},{""tag"":""fucking awesome"",""weight"":0.0},{""tag"":""happy feet"",""weight"":0.0},{""tag"":""i can roll"",""weight"":0.0},{""tag"":""jam rock"",""weight"":0.0},{""tag"":""listabeto"",""weight"":0.0},{""tag"":""my music"",""weight"":0.0},{""tag"":""new rock"",""weight"":0.0},{""tag"":""seen live"",""weight"":0.0}]",97,6ffb8ea9-2370-44d8-b678-e9237bbd347b,SOPWKOX12A8C139D43,1,1,1
TRAIFSM128F42722F1,Everyday Sunday,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),Wake Up! Wake Up!,2007,168.959550,151.844000,-4.017000,1,1,"[{""tag"":""christian rock"",""weight"":100.0},{""tag"":""christian"",""weight"":66.0},{""tag"":""131"",""weight"":33.0},{""tag"":""cool"",""weight"":33.0},{""tag"":""cool beat"",""weight"":33.0},{""tag"":""cute beat"",""weight"":33.0},{""tag"":""diego 12"",""weight"":33.0},{""tag"":""favorite"",""weight"":33.0},{""tag"":""favorites"",""weight"":33.0},{""tag"":""good stuff"",""weight"":33.0},{""tag"":""identidem"",""weight"":33.0},{""tag"":""jc ftw"",""weight"":33.0},{""tag"":""king david"",""weight"":33.0},{""tag"":""like it"",""weight"":33.0},{""tag"":""peppy rock"",""weight"":33.0},{""tag"":""powerpop"",""weight"":33.0},{""tag"":""rock my socks off"",""weight"":33.0},{""tag"":""to get"",""weight"":33.0},{""tag"":""rock"",""weight"":0.0}]",19,901502fb-3759-47c2-afac-064cacb8d8a1,SOQSSFX12A8C13424A,1,1,1
