score_rank,track_id,lead_genre,final_score,decision,playlist_position,exclusion_reason
63,ZpZ1OZAZYw6JQ4r4,pop,0.605364,excluded,,consecutive_genre_run
64,2wZXfIxJQMVAchl7,pop,0.605343,excluded,,consecutive_genre_run
65,EtrysrVMzvZQA0fm,pop,0.604588,excluded,,consecutive_genre_run
66,sUYRy6BewmmvHms5,pop,0.604276,excluded,,consecutive_genre_run
67,iUBCw0tQPww4pBx5,pop,0.603749,excluded,,consecutive_genre_run
68,N694ShHsLVXTSDqd,pop,0.602675,excluded,,consecutive_genre_run
69,D0AdTflgurMzFo8y,pop,0.602235,excluded,,consecutive_genre_run
70,BRiCpmqhEUonpU82,pop,0.602058,excluded,,consecutive_genre_run
71,Xxtpr3xWO2fyLaKr,pop,0.60117,excluded,,consecutive_genre_run
72,V0pU3mECMOiQHssw,pop,0.601054,excluded,,consecutive_genre_run
73,JH56KcmZczKnwbGN,pop,0.599469,excluded,,consecutive_genre_run
74,s4nZ0iXupW8G3c4g,pop,0.599111,excluded,,consecutive_genre_run
75,jbF8naApgchNM0pt,pop,0.598261,excluded,,consecutive_genre_run
76,xiN5HF2RUWW9ZDWG,pop,0.59779,excluded,,consecutive_genre_run
77,EonalxrIZUcgiAER,pop,0.597565,excluded,,consecutive_genre_run
78,iy3UkkYzq0FvShwB,pop,0.597348,excluded,,consecutive_genre_run
79,n0TM2lOC4P7WXau2,pop,0.597314,excluded,,consecutive_genre_run
80,LxOkajMwvwPQGulI,pop,0.597308,excluded,,consecutive_genre_run
81,e2KFUcizqLnGSPcy,pop,0.595781,excluded,,consecutive_genre_run
82,p8VFRqN750Po4AOd,pop,0.595774,excluded,,consecutive_genre_run
83,F51ymL9EjgYoTQ60,pop,0.595495,excluded,,consecutive_genre_run
84,wVcCllvZHLp0S7E0,pop,0.594507,excluded,,consecutive_genre_run
85,jJwpAkX537hPs6LJ,pop,0.594049,excluded,,consecutive_genre_run
86,ePrUn8VGQsK1u5cs,pop,0.593867,excluded,,consecutive_genre_run
87,U7vZRy9ULsBz4WKH,pop,0.593815,excluded,,consecutive_genre_run
88,9j4UhqzJ3xUWevOV,pop,0.593211,excluded,,consecutive_genre_run
89,OYVvju21pox1KOuO,pop,0.592989,excluded,,consecutive_genre_run
90,iloNRN1WRZVzt5rj,pop,0.592516,excluded,,consecutive_genre_run
91,gOyz48ZDkGNmQusb,pop,0.59222,excluded,,consecutive_genre_run
92,Ef3oLqIwwzyW6udv,pop,0.592157,excluded,,consecutive_genre_run
93,uiKPMS3jXFnOpKZd,pop,0.591314,excluded,,consecutive_genre_run
94,vpnak0c6XTl3vxR5,pop,0.591112,excluded,,consecutive_genre_run
95,Qh70lefqMDNnayfX,pop,0.590996,excluded,,consecutive_genre_run
96,gLWZLkf9zc0ZfatM,pop,0.590587,excluded,,consecutive_genre_run
97,M3ApGs7RGZwXHqs4,pop,0.59007,excluded,,consecutive_genre_run
98,t2JG09uhhWwH5CI5,pop,0.589545,excluded,,consecutive_genre_run
99,VSx4dyV7xeMsTltE,pop,0.589524,excluded,,consecutive_genre_run
100,NbrnBnH8hYpqRH1n,pop,0.589471,excluded,,consecutive_genre_run
101,2U8CMlSY7kyoMsjm,pop,0.589234,excluded,,consecutive_genre_run
102,kHGQo6fUf4NE96H6,pop,0.588632,excluded,,consecutive_genre_run
103,pWVS3CHHvqNCFu8Y,pop,0.588537,excluded,,consecutive_genre_run
104,ZivhzMzZvUptts1L,pop,0.588508,excluded,,consecutive_genre_run
105,5BnzRSZ5AhUajC9b,pop,0.588065,excluded,,consecutive_genre_run
106,s0pcN5ofUvScrlkE,pop,0.587399,excluded,,consecutive_genre_run
107,YgaeSXQLjGij8Sa8,pop,0.587224,excluded,,consecutive_genre_run
108,9tKR0RdwK0gZS8aA,pop,0.587092,excluded,,consecutive_genre_run
109,hFyhoVegMXqbv71q,pop,0.587062,excluded,,consecutive_genre_run
110,XV9frHy5a60b1GrH,pop,0.586836,excluded,,consecutive_genre_run
111,Q7B8NyBcIjsqiQDa,pop,0.586424,excluded,,consecutive_genre_run
112,9B8mY0RoheDRIWqa,pop,0.586253,excluded,,consecutive_genre_run
113,wykOdQY7qAiEfZ5a,pop,0.585944,excluded,,consecutive_genre_run
114,forqJUTuB6xdeHaO,pop,0.585939,excluded,,consecutive_genre_run
115,ioNoZaGuzi6MnmOm,pop,0.585713,excluded,,consecutive_genre_run
116,D2FbZvTYEtb0lCVv,pop,0.584768,excluded,,consecutive_genre_run
117,l2ExRfa7gGnBQTYu,pop,0.584603,excluded,,consecutive_genre_run
118,FFRimu2owY3jIYHu,pop,0.584602,excluded,,consecutive_genre_run
119,yoPeyb6ZQJQ9pU4G,pop,0.584376,excluded,,consecutive_genre_run
120,rYKZ2u8TGNLDuFFx,pop,0.584121,excluded,,consecutive_genre_run
121,G4x45DJekw7smjYR,pop,0.583971,excluded,,consecutive_genre_run
122,kMFDvFdlTxjZzduy,pop,0.583901,excluded,,consecutive_genre_run
123,oGuO1CfOTn5FrLrY,pop,0.583837,excluded,,consecutive_genre_run
124,asmj20D1uf6j7blm,pop,0.583753,excluded,,consecutive_genre_run
125,NfprqhbIsJHxnora,pop,0.582067,excluded,,consecutive_genre_run
126,29Hb4oJCgAJKgLjk,pop,0.581769,excluded,,consecutive_genre_run
127,iiTi1qwkGOOczE87,pop,0.581751,excluded,,consecutive_genre_run
128,hmQu7rgsvOC7s750,pop,0.581629,excluded,,consecutive_genre_run
129,WOkAWTBlucc3K0D9,pop,0.581478,excluded,,consecutive_genre_run
130,J85vFynLbKYqgZF2,pop,0.581441,excluded,,consecutive_genre_run
131,DmoNempu05Jn2zy0,pop,0.581368,excluded,,consecutive_genre_run
132,39doFIRBCikXYCTo,pop,0.580483,excluded,,consecutive_genre_run
133,ZpuSSj4TdzR2YYW5,pop,0.580142,excluded,,consecutive_genre_run
134,hBRNyyHZVVgpq3cs,pop,0.579579,excluded,,consecutive_genre_run
135,ZWb4WqRjgcGBIufU,pop,0.579341,excluded,,consecutive_genre_run
136,L1CW4oYfEOwJBqsP,pop,0.578902,excluded,,consecutive_genre_run
137,984fkP2JUy0zudxM,pop,0.578615,excluded,,consecutive_genre_run
138,LDaQRpOaR4jLbfPP,pop,0.578113,excluded,,consecutive_genre_run
139,zjnHFMnbdvheazKR,pop,0.57798,excluded,,consecutive_genre_run
140,pDiU5vXvL50BJcPu,pop,0.577466,excluded,,consecutive_genre_run
141,Sqwjjv9feZIw7VRl,pop,0.577375,excluded,,consecutive_genre_run
142,svFt732G71rVcRwP,pop,0.576817,excluded,,consecutive_genre_run
143,NkygiLQdhg5ed6t9,pop,0.576767,excluded,,consecutive_genre_run
144,rTXO5VOLQGcypcmB,pop,0.576139,excluded,,consecutive_genre_run
145,3CMAkskNLzJlfREr,pop,0.575967,excluded,,consecutive_genre_run
146,O221I7OOgpuLNIMP,pop,0.575148,excluded,,consecutive_genre_run
147,i36oCmq2SzF3VrQw,pop,0.574516,excluded,,consecutive_genre_run
148,0AnOojGcrMBtFxQi,pop,0.574448,excluded,,consecutive_genre_run
149,4T4WS25clgZG0Rwk,pop,0.574329,excluded,,consecutive_genre_run
150,k68WuDMJJvrWeeXX,pop,0.57353,excluded,,consecutive_genre_run
151,yNWLrIVavABdRMqc,pop,0.573408,excluded,,consecutive_genre_run
152,y1eg9CSVvZNDSluM,pop,0.572939,excluded,,consecutive_genre_run
153,Q9pxEjJEO7VFTddy,pop,0.572603,excluded,,consecutive_genre_run
154,JQNiXWeUKxp9Zjr6,pop,0.572508,excluded,,consecutive_genre_run
155,GrzQpCC4szYtWxCa,pop,0.572418,excluded,,consecutive_genre_run
156,DqgAuSYU5ks25UvS,pop,0.5714,excluded,,consecutive_genre_run
157,egxzG3M6KVMCyB5J,pop,0.571379,excluded,,consecutive_genre_run
158,4vFLgPG7a9BPT2Gs,pop,0.571187,excluded,,consecutive_genre_run
159,XVdSGeJssg2CcAmi,pop,0.570228,excluded,,consecutive_genre_run
160,e6WjDeaeEBgNTHwl,pop,0.570062,excluded,,consecutive_genre_run
161,e7ucWjKm5ASO5yjC,pop,0.568695,excluded,,consecutive_genre_run
162,TIDAYplHydmOIiMl,pop,0.568621,excluded,,consecutive_genre_run
163,sjTH2cKlMq988xTQ,pop,0.568114,excluded,,consecutive_genre_run
164,VRc0xL95QGL9wVxj,pop,0.567458,excluded,,consecutive_genre_run
165,lSfvnLAfC3nIn7Tm,pop,0.567282,excluded,,consecutive_genre_run
166,MkkR5nsU3OQTbBIf,pop,0.567143,excluded,,consecutive_genre_run
167,rbNba9o60sGjKLmh,pop,0.566409,excluded,,consecutive_genre_run
168,jkmFKmkcsy43P4eY,pop,0.566371,excluded,,consecutive_genre_run
169,utfMCwd1SdVbA3oo,pop,0.566298,excluded,,consecutive_genre_run
170,nq3Md2vYj5IFXLCw,pop,0.565935,excluded,,consecutive_genre_run
171,MuIBz4UBjvf4feV4,pop,0.565769,excluded,,consecutive_genre_run
172,Vl14T0e2SxjA6AZW,pop,0.565437,excluded,,consecutive_genre_run
173,n0iGXUEiSpT24tnf,pop,0.565231,excluded,,consecutive_genre_run
174,mfsD71oUYb3tQo1T,pop,0.565203,excluded,,consecutive_genre_run
175,Mm97ATLc8RLtosge,pop,0.564773,excluded,,consecutive_genre_run
176,Ux0TBQDgfOH6xnA5,pop,0.564179,excluded,,consecutive_genre_run
177,KlVSKSzGMRvabzUu,pop,0.563694,excluded,,consecutive_genre_run
178,1WALlh8QzpH416AQ,pop,0.56226,excluded,,consecutive_genre_run
179,tlGHvtRBqfyqvl86,pop,0.561689,excluded,,consecutive_genre_run
180,b8sR46dJr1i5rWwZ,pop,0.561086,excluded,,consecutive_genre_run
181,fJhOrZcuFoca6CIr,pop,0.560944,excluded,,consecutive_genre_run
182,aIbWEXznG645aC0w,pop,0.560651,excluded,,consecutive_genre_run
183,Z2kkwAcKcKIFMYm2,pop,0.5605,excluded,,consecutive_genre_run
184,3G6YdquxUGPnpubQ,pop,0.560445,excluded,,consecutive_genre_run
185,N6HFAgPFZuZpkMjT,pop,0.56023,excluded,,consecutive_genre_run
186,kFA0hCUEWER9tgZF,pop,0.559488,excluded,,consecutive_genre_run
187,sggYqrFuwgnHsdYz,pop,0.559036,excluded,,consecutive_genre_run
188,dHCUDnl7mAituoWn,pop,0.558663,excluded,,consecutive_genre_run
189,vbh3ctAWik56xVHg,pop,0.558515,excluded,,consecutive_genre_run
190,d0QcFjzS1FgrR287,pop,0.558374,excluded,,consecutive_genre_run
191,HYnnl0HuqnbADJA5,pop,0.558372,excluded,,consecutive_genre_run
192,VtYEyiLcNwW4rGRE,pop,0.558198,excluded,,consecutive_genre_run
193,5RLncO2qn8wjiBQt,pop,0.558126,excluded,,consecutive_genre_run
194,fWfMlU7lpVsJniy4,pop,0.557742,excluded,,consecutive_genre_run
195,7z2rzquPl6jYxINe,pop,0.557614,excluded,,consecutive_genre_run
196,0qIcvvKDiICnrFtE,pop,0.557501,excluded,,consecutive_genre_run
197,tlasNQmKVuhPHtm9,pop,0.557159,excluded,,consecutive_genre_run
198,XqopNwqBPFEp3cSx,pop,0.556656,excluded,,consecutive_genre_run
199,IsevgJH0eCI35QWt,pop,0.556618,excluded,,consecutive_genre_run
200,KUjYpvSIuS3u2JAk,pop,0.556452,excluded,,consecutive_genre_run
201,2uR6ulDKUCIjjlL3,pop,0.556413,excluded,,consecutive_genre_run
202,BseoDZeuVGpOp5kb,pop,0.556411,excluded,,consecutive_genre_run
203,0732MPqq4gzelgm0,pop,0.555793,excluded,,consecutive_genre_run
204,aiWikvsO5Y5QQLsY,pop,0.55506,excluded,,consecutive_genre_run
205,MRLw94moiPjSa7AN,pop,0.55493,excluded,,consecutive_genre_run
206,3Hv24F75L6tFLPFg,pop,0.554444,excluded,,consecutive_genre_run
207,nVImptiNauT4f41z,pop,0.554362,excluded,,consecutive_genre_run
208,g2aki5fEUWDEp1QY,pop,0.554278,excluded,,consecutive_genre_run
209,DStR5g90Hi31xeRF,pop,0.55413,excluded,,consecutive_genre_run
210,rHP6odrbgtHsTpd5,pop,0.553832,excluded,,consecutive_genre_run
211,RR9GlFzhPs5FvdAU,pop,0.55348,excluded,,consecutive_genre_run
212,fv9HL21468UcWyb0,pop,0.553477,excluded,,consecutive_genre_run
213,H6lNCiBOn87PrO0g,pop,0.553347,excluded,,consecutive_genre_run
214,vIna2XakZuG4yN47,pop,0.55266,excluded,,consecutive_genre_run
215,K9cIKiIeOF5aZuXa,pop,0.552098,excluded,,consecutive_genre_run
216,S5I51ffxmGsiJuyi,pop,0.551874,excluded,,consecutive_genre_run
217,cKIYRmQBNTGxx8er,pop,0.551673,excluded,,consecutive_genre_run
218,69EqKeqgxDGlMLHC,pop,0.550787,excluded,,consecutive_genre_run
219,QbHzaguWJoSXEeoN,pop,0.550162,excluded,,consecutive_genre_run
220,jorQx4KoKoRpYxmm,pop,0.550162,excluded,,consecutive_genre_run
221,oGdh5PNzDl4FkV1r,pop,0.549966,excluded,,consecutive_genre_run
222,0BU53pWjGL5lJHnv,pop,0.549826,excluded,,consecutive_genre_run
223,qokH4d90anXhikgE,pop,0.549826,excluded,,consecutive_genre_run
224,ebnCiac7l1Gr77pM,pop,0.549614,excluded,,consecutive_genre_run
225,TtN4rbLI2boiFgmP,pop,0.549408,excluded,,consecutive_genre_run
226,82JBunPNhijVouKC,pop,0.549162,excluded,,consecutive_genre_run
227,njvXwbh2BXSleezK,pop,0.548706,excluded,,consecutive_genre_run
228,QSvaETmtao5Ebwll,pop,0.547884,excluded,,consecutive_genre_run
229,3b7YGOeJvwGxe82K,pop,0.547405,excluded,,consecutive_genre_run
230,Qg767XMV4hAZES4P,pop,0.546544,excluded,,consecutive_genre_run
231,GK4DRCcVlLbNQxCl,pop,0.546204,excluded,,consecutive_genre_run
232,K0mQvzSBbYs8KctI,pop,0.54582,excluded,,consecutive_genre_run
233,FDwFyLYZZVzqgs6s,pop,0.545448,excluded,,consecutive_genre_run
234,Tuhu3INZ2Vv53uHS,pop,0.545193,excluded,,consecutive_genre_run
235,5fz08CJx42Ia7DrS,pop,0.545172,excluded,,consecutive_genre_run
236,qvOoa7s9Kgd1MeIp,pop,0.545163,excluded,,consecutive_genre_run
237,lJAPHatgE7sR8lrM,pop,0.545125,excluded,,consecutive_genre_run
238,Cs2S4QjkzlXPrpha,pop,0.544591,excluded,,consecutive_genre_run
239,J7x8L9jJU7Sfzjrq,pop,0.544222,excluded,,consecutive_genre_run
240,yPe2IZAYdKod1dGk,pop,0.543991,excluded,,consecutive_genre_run
241,j3SjCQREHPe8jEKG,pop,0.54309,excluded,,consecutive_genre_run
242,KbsiPeCsDrau0XOZ,pop,0.543014,excluded,,consecutive_genre_run
243,SmIac9nz6QDTDs0g,pop,0.542416,excluded,,consecutive_genre_run
244,C3U20KBbgy3qyaZ3,pop,0.542352,excluded,,consecutive_genre_run
245,3By07CGfvJQ4VyeL,pop,0.541969,excluded,,consecutive_genre_run
246,C7tu4HBZKDPfT0xG,pop,0.54149,excluded,,consecutive_genre_run
247,BCrZIx9pyHnCsPJp,pop,0.54141,excluded,,consecutive_genre_run
248,GS3ZhynrlyqrOLh7,pop,0.541252,excluded,,consecutive_genre_run
249,wFxkY2nJ1iA1PzZB,pop,0.541193,excluded,,consecutive_genre_run
250,Utx1BV2dZfNELFi0,pop,0.541084,excluded,,consecutive_genre_run
251,R7cTKkx7yx0VGNGs,pop,0.541063,excluded,,consecutive_genre_run
252,r9tD4zeDvFmgjKiF,pop,0.540642,excluded,,consecutive_genre_run
253,v6Eqe8iCZbzTj5XN,pop,0.540324,excluded,,consecutive_genre_run
254,EbfWWDYnMO4rpP2b,pop,0.539362,excluded,,consecutive_genre_run
255,MwH33BRtU1hkmEgW,pop,0.539351,excluded,,consecutive_genre_run
256,pc81GkXiC4qjRE8i,pop,0.539031,excluded,,consecutive_genre_run
257,ZcIJi8BIRzQzhUAf,pop,0.538478,excluded,,consecutive_genre_run
258,aFh2EhTk1dt8MwV6,pop,0.538408,excluded,,consecutive_genre_run
259,HlWyhj5hDAKrMGeq,pop,0.538351,excluded,,consecutive_genre_run
260,iwSYnD1fpzeEpbqm,pop,0.538319,excluded,,consecutive_genre_run
261,CEZEGdIpaXAOcrPw,pop,0.538303,excluded,,consecutive_genre_run
262,bXmMuVgZH91i3vwl,pop,0.538274,excluded,,consecutive_genre_run
263,MZGvJD7mWDtS6Z56,pop,0.538227,excluded,,consecutive_genre_run
264,NLFq6BDW2f1VDfq6,pop,0.537421,excluded,,consecutive_genre_run
265,YjdlousNFTSSFdM7,pop,0.537188,excluded,,consecutive_genre_run
266,XxiV0d3BkKOriLUY,pop,0.537049,excluded,,consecutive_genre_run
267,HqhAvJUKPl6ouqPY,pop,0.536546,excluded,,consecutive_genre_run
268,4lXoUa3CI4Zqqanr,pop,0.536287,excluded,,consecutive_genre_run
269,ukAOrQlNNYh3wO1l,pop,0.535888,excluded,,consecutive_genre_run
270,3w5W38G2iD1SzmA6,pop,0.535873,excluded,,consecutive_genre_run
271,WOadIvWF21LwUH0L,pop,0.535843,excluded,,consecutive_genre_run
272,6yg3s3PeyUEsG0ac,pop,0.535362,excluded,,consecutive_genre_run
273,TjCvBiMwK2O1tQAf,pop,0.53493,excluded,,consecutive_genre_run
274,668SHhDZqNXFj77b,pop,0.534331,excluded,,consecutive_genre_run
275,wJhV5pW081RXXNNc,pop,0.533159,excluded,,consecutive_genre_run
276,ddven9liXNFLSzFb,pop,0.532778,excluded,,consecutive_genre_run
277,2bGIS7dYjGLKCEqx,pop,0.532509,excluded,,consecutive_genre_run
278,ywH7SbaYSPvzGb0k,pop,0.532464,excluded,,consecutive_genre_run
279,wKXN25ksilUityDo,pop,0.532448,excluded,,consecutive_genre_run
280,vOTLGVptT2ZoldBm,pop,0.532243,excluded,,consecutive_genre_run
281,axnICu7yt4MGKps8,pop,0.532076,excluded,,consecutive_genre_run
282,cdRPI6v1DmHSYKFO,pop,0.53207,excluded,,consecutive_genre_run
283,0tQW05lczfbYpBtL,pop,0.53187,excluded,,consecutive_genre_run
284,MzIkPSS9cbwqN68X,pop,0.531556,excluded,,consecutive_genre_run
285,VbPbp43GuarpQV8I,pop,0.531438,excluded,,consecutive_genre_run
286,reWUfSNvJsMIYkKa,pop,0.530705,excluded,,consecutive_genre_run
287,nPiLcIRM700kTn9i,pop,0.530651,excluded,,consecutive_genre_run
288,AFn9WXVhVKJXnC6i,pop,0.529933,excluded,,consecutive_genre_run
289,VzY36FO8t9sDy1h9,pop,0.529554,excluded,,consecutive_genre_run
290,FHtPTEVuM0aMpfRi,pop,0.529176,excluded,,consecutive_genre_run
291,ZkZYGam1rh4ofsot,pop,0.529144,excluded,,consecutive_genre_run
292,GxAGz2KpMv2PI4lA,pop,0.529128,excluded,,consecutive_genre_run
293,XmDsaQStbULF6wIK,pop,0.529128,excluded,,consecutive_genre_run
294,dmqK9FPBInYZUBrg,pop,0.529128,excluded,,consecutive_genre_run
295,tS9WCz1b7F9H4WCb,pop,0.529128,excluded,,consecutive_genre_run
296,wRDsp5BDbpGShpHr,pop,0.528925,excluded,,consecutive_genre_run
297,JPYp7x9lBcaIHySV,pop,0.528374,excluded,,consecutive_genre_run
298,kmEdtnThRWvb3Q1L,pop,0.527476,excluded,,consecutive_genre_run
299,JQq6y6W9FqnyN178,pop,0.526971,excluded,,consecutive_genre_run
300,j9D3sa27wrX96G1t,pop,0.526961,excluded,,consecutive_genre_run
301,wdHmov4SARwQ32Fc,pop,0.526914,excluded,,consecutive_genre_run
302,bfVZa5tej8d47Xse,pop,0.526587,excluded,,consecutive_genre_run
303,ehSflWBq0vuvoMsE,pop,0.526467,excluded,,consecutive_genre_run
304,0i99T1GrU57GvxWZ,pop,0.525655,excluded,,consecutive_genre_run
305,qceY8gPDc2yBfSr6,pop,0.524955,excluded,,consecutive_genre_run
306,xUUOseyrN2OUkrnA,pop,0.524902,excluded,,consecutive_genre_run
307,xxxqGke7j9xCS4Ry,pop,0.524732,excluded,,consecutive_genre_run
308,kiT8022dvxAJ51n3,pop,0.523903,excluded,,consecutive_genre_run
309,iw1xkcZFJJnq7k6M,pop,0.523672,excluded,,consecutive_genre_run
310,hVU40kNnBpaTdouC,pop,0.523485,excluded,,consecutive_genre_run
311,XKCviezn0aiZ0Por,pop,0.523262,excluded,,consecutive_genre_run
312,UKJKVO2lTHXLbkwl,pop,0.523037,excluded,,consecutive_genre_run
313,unNNEuYeRKrF0SiV,pop,0.52276,excluded,,consecutive_genre_run
314,dtClDLqMmcEh7XCB,pop,0.522723,excluded,,consecutive_genre_run
315,7Rdm7I8OOitHwCTi,pop,0.522665,excluded,,consecutive_genre_run
316,iWT5RA4IqVLVs1TP,pop,0.522145,excluded,,consecutive_genre_run
317,JYxZAJIH9nhtdCv6,pop,0.521846,excluded,,consecutive_genre_run
318,Nkup0IosYQtll1EL,pop,0.521805,excluded,,consecutive_genre_run
319,4ftxRHAzBr7eI2LM,pop,0.521679,excluded,,consecutive_genre_run
320,ywHoHalMRxLeMRYn,pop,0.521269,excluded,,consecutive_genre_run
321,LMLYzzyZezJu14c2,pop,0.521136,excluded,,consecutive_genre_run
322,L7s95djTYtEhdigz,pop,0.520772,excluded,,consecutive_genre_run
323,rjymmDc4MozcCytR,pop,0.520733,excluded,,consecutive_genre_run
324,3MM2W1aXlyuUsqpx,pop,0.520474,excluded,,consecutive_genre_run
325,KHhV3HoSG6DodX8A,pop,0.520042,excluded,,consecutive_genre_run
326,O0fNjZHyg8sYlDTJ,pop,0.519656,excluded,,consecutive_genre_run
327,e5NQEDgvipTlaq4B,pop,0.519502,excluded,,consecutive_genre_run
328,Y6ZV4uXeOmCqcMD8,pop,0.519439,excluded,,consecutive_genre_run
329,lW8tADQazCyj0XeG,pop,0.519438,excluded,,consecutive_genre_run
330,sAldbvHv7IxXgQkI,pop,0.519259,excluded,,consecutive_genre_run
331,BmcGObxpBXcUyraj,pop,0.519228,excluded,,consecutive_genre_run
332,S6oku1HduwMfMfua,pop,0.519034,excluded,,consecutive_genre_run
333,m8MeYkteLtDOdonE,pop,0.518934,excluded,,consecutive_genre_run
334,Eqifs2uonkrvJ3f3,pop,0.518812,excluded,,consecutive_genre_run
335,XGCn3IRBExi2eRPQ,pop,0.518805,excluded,,consecutive_genre_run
336,7OwexGS8HLGR1sS8,pop,0.518599,excluded,,consecutive_genre_run
337,AM08VNE5JRoHZujk,pop,0.518491,excluded,,consecutive_genre_run
338,tjkJU35lvIqxPHMS,pop,0.518461,excluded,,consecutive_genre_run
339,z9pIZ3pGGDYQce19,pop,0.51833,excluded,,consecutive_genre_run
