score_rank,track_id,lead_genre,final_score,decision,playlist_position,exclusion_reason
40,F6zIgS8BAcd3OGB1,classic rock,0.685498,excluded,,length_cap_reached
41,UuZSjuJDOJPEgfRq,classic rock,0.682711,excluded,,length_cap_reached
42,gZlxkHF8QgNhvgkI,classic rock,0.682259,excluded,,length_cap_reached
43,TyKjPemXH7pnc17l,rock,0.681611,excluded,,length_cap_reached
44,764Y45V0rLU0QSSw,classic rock,0.681284,excluded,,length_cap_reached
45,aTlj7DoOPhOHwo0l,classic rock,0.681284,excluded,,length_cap_reached
46,Djagox5tjxtOcboK,classic rock,0.680819,excluded,,length_cap_reached
47,WmuDiu2UDlNjGTcn,classic rock,0.680775,excluded,,length_cap_reached
48,pLwqlIyZ1ODzyo8y,pop,0.680513,excluded,,length_cap_reached
49,rJJlmbVNsXAEH5hE,rock,0.680251,excluded,,length_cap_reached
50,0szuK0G7dl2oeACy,rock,0.679636,excluded,,length_cap_reached
51,qHbErUpyWON7cYOR,pop,0.678999,excluded,,length_cap_reached
52,PgdjI4bos3cQlF0H,progressive rock,0.678803,excluded,,length_cap_reached
53,yEz9rqTTulkiDDm7,classic rock,0.678217,excluded,,length_cap_reached
54,alKUXvCYBFzkFXxV,pop,0.678175,excluded,,length_cap_reached
55,6DjfNVzqMwOj0aC7,rock,0.677532,excluded,,length_cap_reached
56,A2TIXZOk2SI9RBNC,classic rock,0.67747,excluded,,length_cap_reached
57,6isHaGI2T5CjrAcA,pop,0.676207,excluded,,length_cap_reached
58,dP3GA5UMUFqXiht9,classic rock,0.676032,excluded,,length_cap_reached
59,Vs9sf1AxIDRnVsZ5,pop,0.675414,excluded,,length_cap_reached
60,yE5furqfLpGTlvKj,pop,0.67534,excluded,,length_cap_reached
61,QOw3afPIA0ToRZqM,pop,0.673949,excluded,,length_cap_reached
62,5J4FvCcvw8JOLVgv,pop,0.672987,excluded,,length_cap_reached
63,OnOUU0qiN0pXTDeJ,classic rock,0.672124,excluded,,length_cap_reached
64,mIqRigooD5HtuP23,pop,0.671241,excluded,,length_cap_reached
65,LoFJQCeC9KpzrBzA,pop,0.670808,excluded,,length_cap_reached
66,BkyPJk87BVhmytgk,pop,0.669498,excluded,,length_cap_reached
67,ZrXqcGbJ1wDA0n90,pop,0.66823,excluded,,length_cap_reached
68,fQr6rK7BNhpGkvpU,classic rock,0.668196,excluded,,length_cap_reached
69,7Pg5wxB8YYtxIiT7,pop,0.666843,excluded,,length_cap_reached
70,bwKWeqKTEZYvH00B,classic rock,0.66682,excluded,,length_cap_reached
71,Av3Qx2LkBpLXcfgV,pop,0.666683,excluded,,length_cap_reached
72,vCVgdkzSvubDpTLS,pop,0.665733,excluded,,length_cap_reached
73,wzl4c1suZvcxv9Cw,rock,0.66505,excluded,,length_cap_reached
74,M22yW5GgspUHRW92,classic rock,0.664907,excluded,,length_cap_reached
75,War6iQw317sovTzq,classic rock,0.664907,excluded,,length_cap_reached
76,VUurPvItLJT0Xl2o,pop,0.664679,excluded,,length_cap_reached
77,okaSit4ksEe2DqeH,classic rock,0.664491,excluded,,length_cap_reached
78,vqg2eZiKU4006B1P,pop,0.663982,excluded,,length_cap_reached
79,4OHi08lv0lGZbxC8,pop,0.663462,excluded,,length_cap_reached
80,IQnPmWIoIdxVwe8m,pop,0.663351,excluded,,length_cap_reached
81,9DDoiTcbiPfhl9wY,classic rock,0.662858,excluded,,length_cap_reached
82,65bns26omhxtZ2tO,pop,0.662573,excluded,,length_cap_reached
83,ISH3Weh5lSybSTNb,classic rock,0.66194,excluded,,length_cap_reached
84,RLBtEvYLvp9ItACe,pop,0.661712,excluded,,length_cap_reached
85,30CKYYmGn2cuypqk,pop,0.661019,excluded,,length_cap_reached
86,Lleft4HdlvRYkVxA,pop,0.661,excluded,,length_cap_reached
87,Jxhep9L07DgZ82OW,rock,0.660967,excluded,,length_cap_reached
88,H9ViOQYvi3MIN2oi,rock,0.659566,excluded,,length_cap_reached
89,hYZKLB5W6Pm7zUgU,pop,0.659008,excluded,,length_cap_reached
90,I1IGV7Wc1zHSOqUI,pop,0.65852,excluded,,length_cap_reached
91,0KmsAtX56jWKceiy,pop,0.658408,excluded,,length_cap_reached
92,q3JzqSmj7my7EtI2,pop,0.658308,excluded,,length_cap_reached
93,htXcR9sSswV2J8qV,rock,0.657313,excluded,,length_cap_reached
94,N4U5Uf8cjzmgpah6,pop,0.655473,excluded,,length_cap_reached
95,yNGf5aDIdrGx7ZBC,rock,0.653337,excluded,,length_cap_reached
96,wZfhlcVRd2umtQr6,pop,0.652862,excluded,,length_cap_reached
97,AJzObB9wB9RHXkMp,rock,0.65274,excluded,,length_cap_reached
98,XNo5WALnTqSoDovJ,pop,0.652708,excluded,,length_cap_reached
99,iy4PPEXwojoWQd0S,pop,0.652237,excluded,,length_cap_reached
100,g2BNiWS5Oaz6f29C,classic rock,0.652235,excluded,,length_cap_reached
101,8O3gfvRxU3uGZoM0,classic rock,0.652046,excluded,,length_cap_reached
102,TIXZ3t18yHo2itjY,pop,0.651426,excluded,,length_cap_reached
103,C5paXs8lqPUDr9Ub,classic rock,0.651319,excluded,,length_cap_reached
104,7Xk5HhVlNI3DoLI2,pop,0.651199,excluded,,length_cap_reached
105,LaQiGfbP2Epc2qUQ,pop,0.650851,excluded,,length_cap_reached
106,M3ApGs7RGZwXHqs4,pop,0.650793,excluded,,length_cap_reached
107,uVbNO4Qt3zSaho37,pop,0.650644,excluded,,length_cap_reached
108,B9ZkPZuifU84ZUcR,classic rock,0.650343,excluded,,length_cap_reached
109,t5cAhegDZRVjX7OV,pop,0.649548,excluded,,length_cap_reached
110,7jG5aI2brYP3X4g5,rock,0.648772,excluded,,length_cap_reached
111,MxqVIMYS7PgPjdwN,pop,0.648417,excluded,,length_cap_reached
112,AhzneFpAF16EyP0K,pop,0.648394,excluded,,length_cap_reached
113,Sde8iLredx6rZVlj,pop,0.648147,excluded,,length_cap_reached
114,go80d2PuZ5yIb1TJ,pop,0.648013,excluded,,length_cap_reached
115,IuxPusyYqR6pgBVi,pop,0.647597,excluded,,length_cap_reached
116,ZaDbyToVLC1PwFK1,classic rock,0.647229,excluded,,length_cap_reached
117,uiKPMS3jXFnOpKZd,pop,0.647072,excluded,,length_cap_reached
118,FcYLgcCc0W8kn2op,rock,0.647002,excluded,,length_cap_reached
119,RRZJdCzViDN3NpJO,rock,0.647002,excluded,,length_cap_reached
120,BZ2uxq6Y2199v6AM,pop,0.646555,excluded,,length_cap_reached
121,OHcLhQ7xjB69U50x,pop,0.646407,excluded,,length_cap_reached
122,BvQIXhEz7gjMi298,pop,0.646378,excluded,,length_cap_reached
123,5aW0nhBdAWnsvyIg,pop,0.64631,excluded,,length_cap_reached
124,Okz4K3lEYXYi9sk7,pop,0.645769,excluded,,length_cap_reached
125,CBjOwHnOoFfSOXLN,pop,0.645752,excluded,,length_cap_reached
126,TP9nKzg6RJ48oYlZ,pop,0.645625,excluded,,length_cap_reached
127,eABMD16TVN5rb4KT,pop,0.645397,excluded,,length_cap_reached
128,EOWBLISeOlE3pIXw,pop,0.644078,excluded,,length_cap_reached
129,8uEjTwOZfd5FvZ4h,classic rock,0.643965,excluded,,length_cap_reached
130,n0TM2lOC4P7WXau2,pop,0.643909,excluded,,length_cap_reached
131,VmQxihpc38nejxgr,classic rock,0.643884,excluded,,length_cap_reached
132,x47H7SxDUSoXrEw6,pop,0.643876,excluded,,length_cap_reached
133,5iQXyQFDWqk62PoU,classic rock,0.643873,excluded,,length_cap_reached
134,F97Rp25vrYw5AhOS,classic rock,0.643873,excluded,,length_cap_reached
135,I4nGgyGU4E1xUHG0,classic rock,0.643873,excluded,,length_cap_reached
136,OD5OlAFg4TZWS51N,classic rock,0.643873,excluded,,length_cap_reached
137,sxZNe29KOLQ8uYc4,classic rock,0.643873,excluded,,length_cap_reached
138,6sOYRi5TXMxLORLW,classic rock,0.643724,excluded,,length_cap_reached
139,JlyqDxs2d6TmmR6p,rock,0.643636,excluded,,length_cap_reached
140,jugq0634ActnnD1x,classic rock,0.643524,excluded,,length_cap_reached
141,zaADCJ9VCqMRh0Rh,new wave,0.642919,excluded,,length_cap_reached
142,B5N9Vxq8JsmiX6Gn,classic rock,0.642097,excluded,,length_cap_reached
143,nlmwgdVOTG9OefqD,classic rock,0.641905,excluded,,length_cap_reached
144,P3Da1TLipog8LMdO,rock,0.641896,excluded,,length_cap_reached
145,0TcrBRRap7RXLqDD,pop,0.641853,excluded,,length_cap_reached
146,04De6xuVrG7a4Btw,pop,0.641351,excluded,,length_cap_reached
147,YEfqgaeDeNYOASYK,classic rock,0.641205,excluded,,length_cap_reached
148,aTpTNn38AymXGauj,classic rock,0.640964,excluded,,length_cap_reached
149,2NYvBPeQjk7Er7zG,pop,0.640437,excluded,,length_cap_reached
150,ANEyZLzZ7CzEuwmY,pop,0.640258,excluded,,length_cap_reached
151,GGICNJf8BTWHKZrX,pop,0.640224,excluded,,length_cap_reached
152,irAWx7njLUWG2eHn,classic rock,0.640066,excluded,,length_cap_reached
153,19AiX0Gb6VNKvjGU,classic rock,0.639982,excluded,,length_cap_reached
154,ZvCxa5MdsLS1gdAW,classic rock,0.639979,excluded,,length_cap_reached
155,yFQ6sFb3PWwle75D,pop,0.639525,excluded,,length_cap_reached
156,mTbTSXakQDcIH7MK,rock,0.639472,excluded,,length_cap_reached
157,FQGMy5orGpRiahCv,rock,0.639343,excluded,,length_cap_reached
158,36zZsq0r6BMf2VfX,pop,0.639089,excluded,,length_cap_reached
159,STlfRQnwOqIPPCMs,pop,0.63906,excluded,,length_cap_reached
160,C9ke59QBLNsJLrXn,classic rock,0.638941,excluded,,length_cap_reached
161,VasTEjh4xkIwu5Py,pop,0.638818,excluded,,length_cap_reached
162,40FzEJFj72Vme3Kn,classic rock,0.638507,excluded,,length_cap_reached
163,RvxpEuj9HBNLjpU4,classic rock,0.638386,excluded,,length_cap_reached
164,7sC5DOpMzKuCbBaq,pop,0.638286,excluded,,length_cap_reached
165,z7GorT6aBmcWi2tf,progressive rock,0.638247,excluded,,length_cap_reached
166,XjCphzWhcZ6d0UAX,pop,0.63811,excluded,,length_cap_reached
167,nuQp5ayufSzzGUdP,pop,0.637884,excluded,,length_cap_reached
168,94oBxuSCKws1DoY1,classic rock,0.637791,excluded,,length_cap_reached
169,2EiPhYlZLA96oyex,pop,0.637723,excluded,,length_cap_reached
170,bMKb7fsBoyqk8QKP,pop,0.637529,excluded,,length_cap_reached
171,KvjFUCcDRvKO6WJu,rock,0.637369,excluded,,length_cap_reached
172,BMRwwdzuVusH9N0b,classic rock,0.637206,excluded,,length_cap_reached
173,4T4WS25clgZG0Rwk,pop,0.637061,excluded,,length_cap_reached
174,Qnk9jXKmBQhhLjkd,classic rock,0.63696,excluded,,length_cap_reached
175,DJGA0KhPeSoSFl8B,pop,0.636879,excluded,,length_cap_reached
176,rqeIltq5ixzHA5EG,pop,0.636856,excluded,,length_cap_reached
177,AFvwFyTJD91YgV8G,pop,0.636803,excluded,,length_cap_reached
178,kv7djsOBzxftk2Lp,progressive rock,0.636776,excluded,,length_cap_reached
179,JgUNLzprRvaD9D9V,pop,0.636616,excluded,,length_cap_reached
180,jFzBud7wruP2XppN,pop,0.636545,excluded,,length_cap_reached
181,NepO1Wf9IP0Vmb5R,pop,0.636471,excluded,,length_cap_reached
182,gQp9pT2w5bY63Yct,pop,0.636361,excluded,,length_cap_reached
183,WzYDok8KBzFayUKM,rock,0.636293,excluded,,length_cap_reached
184,TaKdPec97u1C878K,pop,0.636032,excluded,,length_cap_reached
185,C9oA7Glm1TItxpQA,pop,0.635906,excluded,,length_cap_reached
186,gAbFBGJQrU3sBHW5,pop,0.635369,excluded,,length_cap_reached
187,OecnU3hkB1sL3b72,classic rock,0.634973,excluded,,length_cap_reached
188,FS94JprUhdbLA5iL,classic rock,0.634823,excluded,,length_cap_reached
189,S5A1ttwM3zoXDboV,pop,0.634277,excluded,,length_cap_reached
190,PwsbEZeZWQdJyNq3,pop,0.634254,excluded,,length_cap_reached
191,s0Qo4gihN9Rzx8we,classic rock,0.634197,excluded,,length_cap_reached
192,kydAU1TYMpk1ce8W,pop,0.634039,excluded,,length_cap_reached
193,7EuItRLnr0CtANIm,rock,0.633984,excluded,,length_cap_reached
194,xavjaotTVboQdTEj,classic rock,0.633957,excluded,,length_cap_reached
195,3K7aqzOXoDiL8VyK,rock,0.633927,excluded,,length_cap_reached
196,ZKjZT6i89v4irp8W,rock,0.633927,excluded,,length_cap_reached
197,6YYUjjKRgp27pkXd,rock,0.633766,excluded,,length_cap_reached
198,VUjxZT61aEslbJVC,rock,0.633766,excluded,,length_cap_reached
199,gNoLhvK4nYfVuSiA,pop,0.63371,excluded,,length_cap_reached
200,NPtnzOor2iZr9uBy,pop,0.633466,excluded,,length_cap_reached
201,nVJdx8JQCuMRj9DI,pop,0.633463,excluded,,length_cap_reached
202,6KTrHDAg80J7kmOl,classic rock,0.633305,excluded,,length_cap_reached
203,sscaq8VXU14Cy2Y0,pop,0.633066,excluded,,length_cap_reached
204,GLmCGoU5olIbsTYp,classic rock,0.632945,excluded,,length_cap_reached
205,ByNQnjuJW39vypt7,pop,0.632595,excluded,,length_cap_reached
206,Dl8CO3MH8xemgdDk,pop,0.632347,excluded,,length_cap_reached
207,AcKjKZRQ1XPjAesv,pop,0.632199,excluded,,length_cap_reached
208,qCLTcMarbKI8lO2B,pop,0.631863,excluded,,length_cap_reached
209,3XEYqanKwXPluf4B,pop,0.631322,excluded,,length_cap_reached
210,cPVfz6r05fo0VF2P,rock,0.631182,excluded,,length_cap_reached
211,GVSGYwW9eqRvRot4,pop,0.631125,excluded,,length_cap_reached
212,XV9frHy5a60b1GrH,pop,0.630979,excluded,,length_cap_reached
213,H9rXXgszPKtn6Cvo,pop,0.630704,excluded,,length_cap_reached
214,7T8Sne6TJsy5TvqG,pop,0.63048,excluded,,length_cap_reached
215,LPCIQ1Acz7Ju0RML,pop,0.630121,excluded,,length_cap_reached
216,XP2p8XALJIvcOntR,rock,0.629688,excluded,,length_cap_reached
217,SVB49vvsyAQChbrb,pop,0.629436,excluded,,length_cap_reached
218,2Iy3OuUFA4xosxRK,pop,0.629335,excluded,,length_cap_reached
219,RF7ilyOSII3aDGnY,pop,0.629203,excluded,,length_cap_reached
220,intjatgIhSFdKVwJ,rock,0.628854,excluded,,length_cap_reached
221,BOx236rS5WepCaZJ,classic rock,0.628778,excluded,,length_cap_reached
222,H99f2mt9SqBe9cNa,pop,0.628683,excluded,,length_cap_reached
223,RohvUVuOW3C4dNWx,classic rock,0.628651,excluded,,length_cap_reached
224,WF0Lmq2SLgd9kN4U,pop,0.628225,excluded,,length_cap_reached
225,aBs58Y91wOGYUPPk,pop,0.628061,excluded,,length_cap_reached
226,XQtT7fe78Txni0Gv,pop,0.628034,excluded,,length_cap_reached
227,ggUI4WyRzjljbiPk,pop,0.627975,excluded,,length_cap_reached
228,Cvza3Cu0eeqpjgkr,pop,0.627819,excluded,,length_cap_reached
229,QFjcxOLQI4NPvWzG,pop,0.627518,excluded,,length_cap_reached
230,qmQwjf6Kg1jIp98q,pop,0.62739,excluded,,length_cap_reached
231,geGgEPDfZD2FuxXP,classic rock,0.627199,excluded,,length_cap_reached
232,VFe9KZbTrzBjs7tp,classic rock,0.626851,excluded,,length_cap_reached
233,IzfgSXQvXtdlxDf4,pop,0.626835,excluded,,length_cap_reached
234,L8uEXVrmOVXiSGGX,pop,0.626749,excluded,,length_cap_reached
235,ScFJLHGN5Wqy7idi,pop,0.626681,excluded,,length_cap_reached
236,gssQmgG1nhWkcB3J,classic rock,0.626498,excluded,,length_cap_reached
237,vyd75iUKiGSEvVhK,classic rock,0.626214,excluded,,length_cap_reached
238,Bci6mgBUA4IqbG1h,classic rock,0.626164,excluded,,length_cap_reached
239,oJ2IfPXmKULUzEPw,classic rock,0.62588,excluded,,length_cap_reached
240,zvX6etE4yEfO9KuU,pop,0.62576,excluded,,length_cap_reached
241,Pc0tgnCvvzfPYpN3,classic rock,0.625544,excluded,,length_cap_reached
242,UdEso4sqZGEK5nZq,rock,0.625376,excluded,,length_cap_reached
243,LNfZJ9hBUhgS9IOc,pop,0.625325,excluded,,length_cap_reached
244,jZVw6QmkUYevpLeE,rock,0.625279,excluded,,length_cap_reached
245,KWDqRd7uJw0o0E1q,pop,0.625221,excluded,,length_cap_reached
246,1xPfYOXdkJ9v4A5c,rock,0.625167,excluded,,length_cap_reached
247,8fDlJsjie4DoFMV0,pop,0.625156,excluded,,length_cap_reached
248,BUHsFIegqrxW69JK,pop,0.624837,excluded,,length_cap_reached
249,xgp9sFkL1fcyHUnL,classic rock,0.624834,excluded,,length_cap_reached
250,TcaFArz5mGyUF881,pop,0.624829,excluded,,length_cap_reached
251,qUXiWt6W7DedIiWA,classic rock,0.624555,excluded,,length_cap_reached
252,D8u1nCspnPIixiZa,classic rock,0.624444,excluded,,length_cap_reached
253,AA7pDUWbgsEkEVL2,classic rock,0.624415,excluded,,length_cap_reached
254,He9PUqh1eWqYheaa,rock,0.624203,excluded,,length_cap_reached
255,vXJlfnHVbMRS6JIy,classic rock,0.624143,excluded,,length_cap_reached
256,UUXeJK1kNoV9PpTQ,pop,0.623734,excluded,,length_cap_reached
257,sM83lBk4tBUZ7xM1,classic rock,0.623721,excluded,,length_cap_reached
258,g9ifoqUFKyKMRsM2,classic rock,0.62333,excluded,,length_cap_reached
259,PnpgzxwGGUbF16Au,rock,0.623298,excluded,,length_cap_reached
260,OySJFse1ZoSBm1xo,classic rock,0.623285,excluded,,length_cap_reached
261,noNUGokWEzIjsSyS,classic rock,0.623183,excluded,,length_cap_reached
262,iJGkySsh0ZufQUz6,classic rock,0.62306,excluded,,length_cap_reached
263,7VyDFH8YE7yoRv3I,classic rock,0.62243,excluded,,length_cap_reached
264,5a1fnO1BqGMPqyG5,classic rock,0.622086,excluded,,length_cap_reached
265,bmzEJ9YqTBHW680L,pop,0.621815,excluded,,length_cap_reached
266,1gEApUktf4hN25zC,pop,0.621551,excluded,,length_cap_reached
267,tsfNqYUasxwRnMAZ,rock,0.62134,excluded,,length_cap_reached
268,Q9gkoBFLwjMyFgfm,pop,0.621159,excluded,,length_cap_reached
269,kqFzNNH9bButdXmr,classic rock,0.620921,excluded,,length_cap_reached
270,wv7fMrOE0smW7EYC,classic rock,0.620696,excluded,,length_cap_reached
271,v1ydcHQtx1tsiJiU,rock,0.620456,excluded,,length_cap_reached
272,CJK1k7iqNVBRpkOD,pop,0.620419,excluded,,length_cap_reached
273,Qkqwky7f3NOcasmE,classic rock,0.619343,excluded,,length_cap_reached
274,jnGV1itbgjMZorgK,classic rock,0.619317,excluded,,length_cap_reached
275,Xv49LbvOrcPsFLPr,classic rock,0.61921,excluded,,length_cap_reached
276,SfpTRUz3LCr1Hiaq,pop,0.618966,excluded,,length_cap_reached
277,qob8Z8qGt0UR4JAs,rock,0.618912,excluded,,length_cap_reached
278,R16cJwjSAz8Tu9yr,pop,0.618715,excluded,,length_cap_reached
279,cGfFGikNn9cHRH6z,pop,0.618691,excluded,,length_cap_reached
280,L8PKl3Hy2MrlHvlQ,rock,0.618492,excluded,,length_cap_reached
281,ywYbfgwNiuubnBYU,classic rock,0.618078,excluded,,length_cap_reached
282,wBRL1BRcBPuym8Et,classic rock,0.617797,excluded,,length_cap_reached
283,ScmaiqkgZUHk7Dub,progressive rock,0.617656,excluded,,length_cap_reached
284,reUaYsXN3FiOy2g7,rock,0.617576,excluded,,length_cap_reached
285,7Rdm7I8OOitHwCTi,pop,0.617513,excluded,,length_cap_reached
286,iSt3QuDWi3qtqxpf,pop,0.616921,excluded,,length_cap_reached
287,ZVvsnUJqKjggWlPc,pop,0.616908,excluded,,length_cap_reached
288,pJVVJi9plvZZgdeF,pop,0.616867,excluded,,length_cap_reached
289,OHL9g8xBuemsbv8L,classic rock,0.616516,excluded,,length_cap_reached
290,c0OG4pL6JghFcpTA,pop,0.616257,excluded,,length_cap_reached
291,hkiQtbLR5hM9UsPg,pop,0.615852,excluded,,length_cap_reached
292,74sK5o5bkPjaE5YV,rock,0.615816,excluded,,length_cap_reached
293,3kCXmmlJydRDLRL9,pop,0.615778,excluded,,length_cap_reached
294,FIHfqWSHWPcLjvlD,classic rock,0.615394,excluded,,length_cap_reached
295,KUJ5bxM1PINt9r92,pop,0.615394,excluded,,length_cap_reached
296,rYziIyWhfjRrxs1v,pop,0.615361,excluded,,length_cap_reached
297,s8TOD1k3HFZHGY5y,classic rock,0.615336,excluded,,length_cap_reached
298,1pBSfuDQjteiZqXA,pop,0.615257,excluded,,length_cap_reached
299,FZpHbO5XJ4X5QGJu,rock,0.615198,excluded,,length_cap_reached
300,zmysWPUd4UyTfRUt,rock,0.615141,excluded,,length_cap_reached
301,Xh9f0R2Q7wJMaxhy,classic rock,0.614851,excluded,,length_cap_reached
302,poIQJs7jwIFyuwLL,pop,0.614825,excluded,,length_cap_reached
303,Qnf0kpxZlqb6EfOV,rock,0.614579,excluded,,length_cap_reached
304,U16bf9LZRFx0wFYJ,pop,0.614467,excluded,,length_cap_reached
305,2nhfOZaO9RhVdsth,classic rock,0.613961,excluded,,length_cap_reached
306,pp9m4u4TmfYuFpzW,rock,0.613183,excluded,,length_cap_reached
307,evB0h8j4Toij513S,rock,0.613167,excluded,,length_cap_reached
308,BDPKJDyqMz9deo6K,classic rock,0.613068,excluded,,length_cap_reached
309,QPozpoSeoWPWUp5k,pop,0.613057,excluded,,length_cap_reached
310,TqfQLJGD3ycda4Wx,pop,0.612445,excluded,,length_cap_reached
311,5RzDNTsNjlPMNBFN,pop,0.612308,excluded,,length_cap_reached
312,LnWU9GaS10n2SsMn,pop,0.612304,excluded,,length_cap_reached
313,f16B0lvv6D3sbnpS,pop,0.61226,excluded,,length_cap_reached
314,julbnJlLIrJlk9gP,classic rock,0.612219,excluded,,length_cap_reached
315,8QjULlOeyqMiCPMr,rock,0.611899,excluded,,length_cap_reached
316,Wjo6aaPJwIKZ8Y61,rock,0.61128,excluded,,length_cap_reached
317,yR6OHZcvLrYJIgC7,pop,0.611229,excluded,,length_cap_reached
318,4Fe4T4jcEeWO0mau,classic rock,0.611087,excluded,,length_cap_reached
319,KhAwPAb5HxUxe2SJ,classic rock,0.610804,excluded,,length_cap_reached
320,kSDPUwWDCOkb8wOX,pop,0.610539,excluded,,length_cap_reached
321,BqZnDosU9FFnmwwI,pop,0.61052,excluded,,length_cap_reached
322,1FEjhaXK2amCXXzT,pop,0.610506,excluded,,length_cap_reached
323,HheoXQPQtBis2mmJ,pop,0.610416,excluded,,length_cap_reached
324,fqb4FkWfkRj75FqV,classic rock,0.610405,excluded,,length_cap_reached
325,x3wfcyxEQjeCrl8b,pop,0.610276,excluded,,length_cap_reached
326,X5ihEDR0EaR5ZzbP,pop,0.610197,excluded,,length_cap_reached
327,rcOxrvqUhIYRreEZ,pop,0.610135,excluded,,length_cap_reached
328,TT1jDw7oUZEHcBcV,pop,0.609961,excluded,,length_cap_reached
329,JXaPIpmkuyTKfj4K,classic rock,0.609843,excluded,,length_cap_reached
330,ubSdxntwr9PDbaQ1,pop,0.609739,excluded,,length_cap_reached
331,W86mIKLYRcdpDQB7,pop,0.609574,excluded,,length_cap_reached
332,5gvF447rb1rXG4W5,classic rock,0.609571,excluded,,length_cap_reached
333,PZJ41dba7GV6QTe7,pop,0.609134,excluded,,length_cap_reached
334,zyzILCQvVeUFIINi,pop,0.608804,excluded,,length_cap_reached
335,sFTGUUIrKBNSP0WP,classic rock,0.608775,excluded,,length_cap_reached
336,nMfgTcxKEX8arjD1,pop,0.608531,excluded,,length_cap_reached
337,LEMzA4A3uGjjLntz,pop,0.608494,excluded,,length_cap_reached
338,Z5oRT3O6TGGc7bTV,pop,0.60836,excluded,,length_cap_reached
339,xVLnf3h6w2nIXWaL,classic rock,0.60827,excluded,,length_cap_reached
340,1kXqEzvlxmQjRgcq,classic rock,0.607723,excluded,,length_cap_reached
341,DUeLqGBIxJLrjBSm,pop,0.607692,excluded,,length_cap_reached
342,RpjEvAoBWGvKDPqD,pop,0.607692,excluded,,length_cap_reached
343,gavCIxtYXW7FrURq,pop,0.607588,excluded,,length_cap_reached
344,dKwpGF3TZl46EwYb,classic rock,0.607461,excluded,,length_cap_reached
345,K2HON676YJBCNObv,pop,0.607203,excluded,,length_cap_reached
346,DakabquHJdxA245f,classic rock,0.607056,excluded,,length_cap_reached
347,CJpJU5oNGVXL1dQJ,pop,0.606811,excluded,,length_cap_reached
348,iWRMeN7M2aQRdyu2,classic rock,0.606668,excluded,,length_cap_reached
349,SpXoTY1cFhXQpIST,rock,0.606547,excluded,,length_cap_reached
350,hNPvamPY2RDL4XwX,classic rock,0.606262,excluded,,length_cap_reached
