score_rank,track_id,lead_genre,final_score,decision,playlist_position,exclusion_reason
29,ry7KVHYQ10CXYDmE,classic rock,0.640325,excluded,,genre_cap_exceeded
30,3ltMH5jik02hVLDF,classic rock,0.640152,excluded,,genre_cap_exceeded
31,yE5furqfLpGTlvKj,pop,0.639772,excluded,,genre_cap_exceeded
32,4P9s3Ny397GUNITy,classic rock,0.637891,excluded,,genre_cap_exceeded
33,Rrp5adH73yAEDPDC,pop,0.63736,excluded,,genre_cap_exceeded
34,aRYwPcx71m3D1LAx,pop,0.63681,excluded,,genre_cap_exceeded
35,ODcj49nwgvXhA46v,pop,0.635117,excluded,,genre_cap_exceeded
36,JH56KcmZczKnwbGN,pop,0.63374,excluded,,genre_cap_exceeded
37,htmgabdgLy99IU32,classic rock,0.633634,excluded,,genre_cap_exceeded
38,65Mp5rxG0Bjd0Fpr,classic rock,0.632887,excluded,,genre_cap_exceeded
39,7Pg5wxB8YYtxIiT7,pop,0.632602,excluded,,genre_cap_exceeded
40,ZBzCrWWH35yTPv8P,pop,0.631545,excluded,,genre_cap_exceeded
41,rV4epaQxXmuc92jD,pop,0.630744,excluded,,genre_cap_exceeded
42,ru7tTgHQ3Pn5sFku,classic rock,0.630582,excluded,,genre_cap_exceeded
43,LkZWwOEg3ZVpQSt9,pop,0.629371,excluded,,genre_cap_exceeded
44,IQnPmWIoIdxVwe8m,pop,0.628524,excluded,,genre_cap_exceeded
45,dPlgVQdg1QmUhgh2,pop,0.628514,excluded,,genre_cap_exceeded
46,2PEzaCUrxiYw8GPM,pop,0.628339,excluded,,genre_cap_exceeded
47,38LTE0Df2xpe9wAW,classic rock,0.624814,excluded,,genre_cap_exceeded
48,9B6dNFjeE90pp4x6,classic rock,0.624421,excluded,,genre_cap_exceeded
49,Xh9f0R2Q7wJMaxhy,classic rock,0.622843,excluded,,genre_cap_exceeded
50,A8Q9gX4RokaFDMOP,classic rock,0.622206,excluded,,genre_cap_exceeded
51,iy3UkkYzq0FvShwB,pop,0.621796,excluded,,genre_cap_exceeded
52,O7WEgilrtgqi7c65,pop,0.621539,excluded,,genre_cap_exceeded
53,5c9fu0pBIl9QUmed,pop,0.621023,excluded,,genre_cap_exceeded
54,vkwNyvA0jKOLfSDu,pop,0.619855,excluded,,genre_cap_exceeded
55,alKUXvCYBFzkFXxV,pop,0.619624,excluded,,genre_cap_exceeded
56,Qwx4huowMVxvKeoR,pop,0.619186,excluded,,genre_cap_exceeded
57,gD6IhXxam2BPAMNf,classic rock,0.617999,excluded,,genre_cap_exceeded
58,r2RGegcvs7MeJpy7,pop,0.61774,excluded,,genre_cap_exceeded
59,BQIgXeFtTz3kN67J,pop,0.617547,excluded,,genre_cap_exceeded
60,yHKZF6ws51jUmLx8,pop,0.616832,excluded,,genre_cap_exceeded
61,a1xCAjhxC6IVbAAr,classic rock,0.616321,excluded,,genre_cap_exceeded
62,4sXIuBD5uFiJswho,pop,0.616222,excluded,,genre_cap_exceeded
63,pTle20sjv0uVIr2o,pop,0.616158,excluded,,genre_cap_exceeded
64,AiOYuf4Xb1nPpqTu,pop,0.61555,excluded,,genre_cap_exceeded
65,0dUzaNgp1pENO3CP,pop,0.614439,excluded,,genre_cap_exceeded
66,YtpPCENWGLtSD3Oc,classic rock,0.613926,excluded,,genre_cap_exceeded
67,Kj5SnfDEQl2M7Xm9,classic rock,0.613573,excluded,,genre_cap_exceeded
68,kUyu4mGZTeLvT4OH,pop,0.612531,excluded,,genre_cap_exceeded
69,HKwYqyhRjakBhbwb,pop,0.612076,excluded,,genre_cap_exceeded
70,OHL9g8xBuemsbv8L,classic rock,0.611875,excluded,,genre_cap_exceeded
71,acT44xBq4DRNCT8G,pop,0.610853,excluded,,genre_cap_exceeded
72,Oaw6u5QmPlTmtyhp,classic rock,0.610451,excluded,,genre_cap_exceeded
73,XsWkrl7dkqytg10B,classic rock,0.609982,excluded,,genre_cap_exceeded
74,h2e5nNsGSAuOyTfw,pop,0.60962,excluded,,genre_cap_exceeded
75,uiKPMS3jXFnOpKZd,pop,0.609144,excluded,,genre_cap_exceeded
76,qob8Z8qGt0UR4JAs,rock,0.608079,included,9,
77,8YGNYJvOQ0Li0Mdn,pop,0.608002,excluded,,genre_cap_exceeded
78,tkkrehVtWSlMS6RW,pop,0.607672,excluded,,genre_cap_exceeded
79,jpOOIEU9E3cDIh82,pop,0.607448,excluded,,genre_cap_exceeded
80,7GMSGEpv9bSNugvX,classic rock,0.607216,excluded,,genre_cap_exceeded
81,gQp9pT2w5bY63Yct,pop,0.606764,excluded,,genre_cap_exceeded
82,93RwplbF0Hv8wm0a,pop,0.605667,excluded,,genre_cap_exceeded
83,7Wtv58F77XFSGy7b,classic rock,0.604768,excluded,,genre_cap_exceeded
84,df0JOlTEeZCAVz1W,pop,0.603409,excluded,,genre_cap_exceeded
85,nCRwxIVfPkkOuRtw,pop,0.602823,excluded,,genre_cap_exceeded
86,vWd2wHbLV4UE2qWB,pop,0.602562,excluded,,genre_cap_exceeded
87,3CvIJyxv0fBaeB5b,classic rock,0.60135,excluded,,genre_cap_exceeded
88,hdEki8Zexfq9MTmF,classic rock,0.600844,excluded,,genre_cap_exceeded
89,Hwr2HshqIlBI18QT,pop,0.600841,excluded,,genre_cap_exceeded
90,KZR6R3ipwAKSCdA0,classic rock,0.600091,excluded,,genre_cap_exceeded
91,TRZgjsKVk0axtCVv,pop,0.599112,excluded,,genre_cap_exceeded
92,tHye6jQNg1419tmI,pop,0.597832,excluded,,genre_cap_exceeded
93,HgXTG8u7e6uVIw1r,classic rock,0.597659,excluded,,genre_cap_exceeded
94,BDPKJDyqMz9deo6K,classic rock,0.597505,excluded,,genre_cap_exceeded
95,xUn17YZpja0vvpK4,pop,0.597392,excluded,,genre_cap_exceeded
96,D0AdTflgurMzFo8y,pop,0.597056,excluded,,genre_cap_exceeded
97,jnGV1itbgjMZorgK,classic rock,0.596325,excluded,,genre_cap_exceeded
98,cPa09lVKwJ1DNaA7,pop,0.596209,excluded,,genre_cap_exceeded
99,Vs9sf1AxIDRnVsZ5,pop,0.595908,excluded,,genre_cap_exceeded
100,TCKS3gdzp1afK5zz,classic rock,0.59579,excluded,,genre_cap_exceeded
101,tRp8VCIw9QTt1xBi,classic rock,0.595136,excluded,,genre_cap_exceeded
102,TIDAYplHydmOIiMl,pop,0.594296,excluded,,genre_cap_exceeded
103,uukcSk9CP57jHJRm,classic rock,0.594221,excluded,,genre_cap_exceeded
104,oJ2IfPXmKULUzEPw,classic rock,0.59419,excluded,,genre_cap_exceeded
105,zC9ANQtT16TAaER0,rock,0.593703,included,10,
106,CavT1tWCp1sJDnbQ,pop,0.59367,excluded,,length_cap_reached
107,6k1oC4EwLjQjUFz7,pop,0.59355,excluded,,length_cap_reached
108,svfySXHFlcf0m1Os,pop,0.593172,excluded,,length_cap_reached
109,Mkm7IeU8vw9ScgaK,pop,0.592868,excluded,,length_cap_reached
110,GZqOUaE4cfJhNgmN,rock,0.590899,excluded,,length_cap_reached
111,34OJ4gFfRHo4hu9u,classic rock,0.590204,excluded,,length_cap_reached
112,C5RlaIuRFy50NftF,pop,0.589272,excluded,,length_cap_reached
113,sscaq8VXU14Cy2Y0,pop,0.588861,excluded,,length_cap_reached
114,WZufWxPELH3aI4nm,pop,0.587689,excluded,,length_cap_reached
115,S5zDJUO7LgDHDuwV,classic rock,0.587608,excluded,,length_cap_reached
116,F6zIgS8BAcd3OGB1,classic rock,0.587335,excluded,,length_cap_reached
117,ERjH9lmDZdm80Y36,pop,0.586946,excluded,,length_cap_reached
118,XCYQhEAVQVN6yVfG,pop,0.586263,excluded,,length_cap_reached
119,2KM7Y5cp7co9pDMT,pop,0.586071,excluded,,length_cap_reached
120,2ar1NoamebhRidi2,pop,0.585981,excluded,,length_cap_reached
121,7Xk5HhVlNI3DoLI2,pop,0.585917,excluded,,length_cap_reached
122,4DFWFLy4vIRggviC,classic rock,0.585845,excluded,,length_cap_reached
123,f5T4fnOo6IYxLIZa,pop,0.585844,excluded,,length_cap_reached
124,K8BxDb8wsj1cj3Kc,pop,0.585495,excluded,,length_cap_reached
125,0KBJrLAvOGjlI8lQ,pop,0.585469,excluded,,length_cap_reached
126,Yc1Oyl3M6AsZepmc,classic rock,0.583506,excluded,,length_cap_reached
127,y3djwpa7l8A2xxhL,classic rock,0.583199,excluded,,length_cap_reached
128,qiV1vteew7n9DoTO,pop,0.583038,excluded,,length_cap_reached
129,o5Com78SDXeKx9YY,classic rock,0.582925,excluded,,length_cap_reached
130,T2gFlRoq5MtWrN7v,pop,0.582611,excluded,,length_cap_reached
131,sWsei8U1DXTgn4sG,pop,0.582359,excluded,,length_cap_reached
132,L3vtdUuwMtwKO3Ai,pop,0.581885,excluded,,length_cap_reached
133,m17iB8yxNZn3tqdE,classic rock,0.581637,excluded,,length_cap_reached
134,BIkHq5aEWK01kmqy,classic rock,0.581032,excluded,,length_cap_reached
135,gDyuewYOyYRI31kc,pop,0.580587,excluded,,length_cap_reached
136,jtpDAf3hJr3sC91U,pop,0.580029,excluded,,length_cap_reached
137,QSvaETmtao5Ebwll,pop,0.579856,excluded,,length_cap_reached
138,BJhnQVy4CRzfHBed,classic rock,0.579352,excluded,,length_cap_reached
139,utfMCwd1SdVbA3oo,pop,0.579322,excluded,,length_cap_reached
140,GRELHYfTlBAyjNMw,classic rock,0.578642,excluded,,length_cap_reached
141,YvKAka35dnNyKWD9,pop,0.578313,excluded,,length_cap_reached
142,juuPZKfA8dLDWsn9,classic rock,0.57828,excluded,,length_cap_reached
143,iZ4D74P2YxTBETKR,pop,0.577213,excluded,,length_cap_reached
144,2r6QN3g7hfXtIUCY,pop,0.577108,excluded,,length_cap_reached
145,YfV01HfNXWAFfgtm,rock,0.577,excluded,,length_cap_reached
146,RwKecikIGfFoVdLo,pop,0.576959,excluded,,length_cap_reached
147,Kt55IHHvS3KRE2CS,classic rock,0.57693,excluded,,length_cap_reached
148,2NYvBPeQjk7Er7zG,pop,0.576482,excluded,,length_cap_reached
149,4ZxlIxhHhrpWJcXt,pop,0.576155,excluded,,length_cap_reached
150,pO2gDBzGXjwlxAqR,classic rock,0.576128,excluded,,length_cap_reached
151,qUXiWt6W7DedIiWA,classic rock,0.576001,excluded,,length_cap_reached
152,AJCAOcFcZcAy4nMZ,pop,0.575741,excluded,,length_cap_reached
153,btzE9uD80B8USfXt,classic rock,0.575545,excluded,,length_cap_reached
154,GVSGYwW9eqRvRot4,pop,0.575061,excluded,,length_cap_reached
155,KOLRVVUD9VXQOywF,rock,0.574944,excluded,,length_cap_reached
156,kAdTOCT5wk17dUjs,pop,0.574769,excluded,,length_cap_reached
157,asmj20D1uf6j7blm,pop,0.573925,excluded,,length_cap_reached
158,aXjQmTEtIauAhs3H,pop,0.573919,excluded,,length_cap_reached
159,P8FUnTbhyI18KU3M,pop,0.573113,excluded,,length_cap_reached
160,qHwCBsyVgt1UoPcO,rock,0.572602,excluded,,length_cap_reached
161,9eT90MnLoI46wLDk,pop,0.572526,excluded,,length_cap_reached
162,okaSit4ksEe2DqeH,classic rock,0.572032,excluded,,length_cap_reached
163,ku0nCNXQo8cX1LTN,classic rock,0.571845,excluded,,length_cap_reached
164,y1eg9CSVvZNDSluM,pop,0.57183,excluded,,length_cap_reached
165,AQw14n7ZLPvSQMYB,pop,0.571628,excluded,,length_cap_reached
166,dY2AJiQss0ux9PUm,pop,0.571556,excluded,,length_cap_reached
167,OuWhzAWyhOfH3LpG,pop,0.571514,excluded,,length_cap_reached
168,eABMD16TVN5rb4KT,pop,0.571027,excluded,,length_cap_reached
169,7VDI0wKUupDGhZHo,classic rock,0.570864,excluded,,length_cap_reached
170,bkcneD00yBDVvdNY,pop,0.570698,excluded,,length_cap_reached
171,kZ20Xb5mFYOXkZTB,pop,0.570672,excluded,,length_cap_reached
172,ulV8E19lUJTl96H8,pop,0.570493,excluded,,length_cap_reached
173,4T4WS25clgZG0Rwk,pop,0.570197,excluded,,length_cap_reached
174,qL21yUoSA3Leo3SY,pop,0.569971,excluded,,length_cap_reached
175,59tbsYMBcWo7iGY5,pop,0.569824,excluded,,length_cap_reached
176,6OYZWw103w5FJ84E,pop,0.569256,excluded,,length_cap_reached
177,3GIQs6h7TQoEzkDy,pop,0.569209,excluded,,length_cap_reached
178,YBraqlkeZviDZykV,pop,0.569155,excluded,,length_cap_reached
179,jY7sLmhWU8Sum0Ex,classic rock,0.569046,excluded,,length_cap_reached
180,MREqdYbDwsQr9aLp,classic rock,0.56894,excluded,,length_cap_reached
181,T4cmehm0aALjsXsY,pop,0.568519,excluded,,length_cap_reached
182,BF8YWsPEMO6MRe8q,classic rock,0.568255,excluded,,length_cap_reached
183,2Xdf7hbgYtckzeS7,pop,0.568164,excluded,,length_cap_reached
184,N30kaNJ9U15VPpiF,pop,0.568142,excluded,,length_cap_reached
185,aGc4BpRD7USo9Wjz,rock,0.568094,excluded,,length_cap_reached
186,HNJlXLuQqJxWSAm2,pop,0.56797,excluded,,length_cap_reached
187,lzHQfaDpwq8dHlwe,classic rock,0.567812,excluded,,length_cap_reached
188,Mm97ATLc8RLtosge,pop,0.567631,excluded,,length_cap_reached
189,OExUfFZ05lwM1gcT,pop,0.567458,excluded,,length_cap_reached
190,ypKZ5ZqXnqye1qxY,pop,0.567442,excluded,,length_cap_reached
191,XsiDr1MoqNtAsHIw,pop,0.567186,excluded,,length_cap_reached
192,KXaG1DE9fys3loVz,classic rock,0.566812,excluded,,length_cap_reached
193,IQHIVdQXeQ7dk3So,classic rock,0.566134,excluded,,length_cap_reached
194,94ASLPxYw1U2Yhlm,pop,0.566021,excluded,,length_cap_reached
195,Wqu56ORGl7KngGMk,pop,0.565904,excluded,,length_cap_reached
196,Jbi4LP9Ita4veuzL,rock,0.565791,excluded,,length_cap_reached
197,Sp0Z3tA5yKYQlFgU,classic rock,0.565411,excluded,,length_cap_reached
198,RHDk70TrrzZTTAWp,pop,0.565409,excluded,,length_cap_reached
199,x47H7SxDUSoXrEw6,pop,0.565376,excluded,,length_cap_reached
200,3TIdOAlULKdqaSR0,pop,0.56513,excluded,,length_cap_reached
201,gc9LBQeOy3F51gk4,pop,0.56474,excluded,,length_cap_reached
202,a0cmbjjBWrf847tZ,pop,0.564693,excluded,,length_cap_reached
203,UI4WEnWb5QEwqWgD,classic rock,0.564549,excluded,,length_cap_reached
204,UvYfvpSaBVNqVIjj,pop,0.564504,excluded,,length_cap_reached
205,2hEGkySPA7nJR11y,pop,0.564013,excluded,,length_cap_reached
206,gNoLhvK4nYfVuSiA,pop,0.563841,excluded,,length_cap_reached
207,okNFLrHiaSgfH8Vk,classic rock,0.563701,excluded,,length_cap_reached
208,Z9QXYdnLwjdAutMn,classic rock,0.563594,excluded,,length_cap_reached
209,yNWLrIVavABdRMqc,pop,0.563469,excluded,,length_cap_reached
210,h1hWsvGYIePDI1UO,classic rock,0.563268,excluded,,length_cap_reached
211,Ty5l9X0HQI33T5O2,classic rock,0.563114,excluded,,length_cap_reached
212,Sqwjjv9feZIw7VRl,pop,0.563009,excluded,,length_cap_reached
213,ZhIIsjUjlJ2Xikth,classic rock,0.562782,excluded,,length_cap_reached
214,kZDIV7bLEBaigZjv,pop,0.562625,excluded,,length_cap_reached
215,9eWNMjg2IwKmdNpQ,pop,0.562427,excluded,,length_cap_reached
216,g4tKPfu8BlO4a9DP,pop,0.562116,excluded,,length_cap_reached
217,pnRwovyqg9Gkzrzr,classic rock,0.561731,excluded,,length_cap_reached
218,HheoXQPQtBis2mmJ,pop,0.561496,excluded,,length_cap_reached
219,ZxqUvOHNEzzZ2r4m,classic rock,0.561495,excluded,,length_cap_reached
220,mCIB7WvNQX2gqHAt,pop,0.561422,excluded,,length_cap_reached
221,hIobrPQIFUreQibd,pop,0.561287,excluded,,length_cap_reached
222,ordJYRlhpKtjFbkf,classic rock,0.561146,excluded,,length_cap_reached
223,y6QD3MSUPdC87Pgb,pop,0.560847,excluded,,length_cap_reached
224,NghfkQiDm7vSePgv,pop,0.560822,excluded,,length_cap_reached
225,iUcyvVWtHhpX0kyd,rock,0.5606,excluded,,length_cap_reached
226,N1yOEQ8Rf8ljdHmf,pop,0.560475,excluded,,length_cap_reached
227,1E2EwzETAQbNb6QP,classic rock,0.560414,excluded,,length_cap_reached
228,YnghMi9k3TVvGPBh,pop,0.559543,excluded,,length_cap_reached
229,qHbErUpyWON7cYOR,pop,0.559271,excluded,,length_cap_reached
230,QPozpoSeoWPWUp5k,pop,0.559229,excluded,,length_cap_reached
231,kQmfAvQA7MIYsdia,classic rock,0.559055,excluded,,length_cap_reached
232,lHEaDXd9B4JNWMrk,classic rock,0.558703,excluded,,length_cap_reached
233,GoiGCv8sWd30BXoZ,pop,0.558671,excluded,,length_cap_reached
234,3OP7ZTieOMcLyuFB,classic rock,0.558646,excluded,,length_cap_reached
235,6QY7Rljc81RUf5w8,pop,0.558585,excluded,,length_cap_reached
236,xavjaotTVboQdTEj,classic rock,0.558427,excluded,,length_cap_reached
237,cIoNgNzzTmtSUDhV,pop,0.558204,excluded,,length_cap_reached
238,tOXtmwrEsLNkzmhf,classic rock,0.558183,excluded,,length_cap_reached
239,3V2IFa1JdTQFA4vl,classic rock,0.557615,excluded,,length_cap_reached
240,iN2no83pWqEUgX2k,pop,0.557524,excluded,,length_cap_reached
241,WFSJ2w6bs3g8X9Vz,classic rock,0.557461,excluded,,length_cap_reached
242,vZCcyXeLuD2eBxrT,pop,0.557378,excluded,,length_cap_reached
243,n3sVdHCovwsURq2P,pop,0.557317,excluded,,length_cap_reached
244,eQl6hvCF1vxrqx7M,pop,0.556695,excluded,,length_cap_reached
245,pJPxZH6dbYwiBE21,classic rock,0.556633,excluded,,length_cap_reached
246,6zMvmjvkkibflQq1,pop,0.55618,excluded,,length_cap_reached
247,GbyDh6nx1IgLqpcE,pop,0.555993,excluded,,length_cap_reached
248,kMiqhNChek1SaEXG,rock,0.555722,excluded,,length_cap_reached
249,Og5KGZK4TSlMIQ4g,pop,0.555384,excluded,,length_cap_reached
250,UO4uGqZKj0RLvyiU,pop,0.554677,excluded,,length_cap_reached
251,kOIoaM8eyUi56jtt,pop,0.554629,excluded,,length_cap_reached
252,R16cJwjSAz8Tu9yr,pop,0.554359,excluded,,length_cap_reached
253,WtCk9AbE3Uc724Wj,pop,0.554178,excluded,,length_cap_reached
254,2S0xjAwBWffHXzRR,pop,0.553915,excluded,,length_cap_reached
255,Tf4qzZHe4SoJoza0,pop,0.553396,excluded,,length_cap_reached
256,v6Eqe8iCZbzTj5XN,pop,0.55329,excluded,,length_cap_reached
257,EUbscqo7RYUgLR00,classic rock,0.55316,excluded,,length_cap_reached
258,EEA8SGPJqL4QLnW5,pop,0.553132,excluded,,length_cap_reached
259,trd2aZPMB7Ozu0Gx,rock,0.553046,excluded,,length_cap_reached
260,1pBSfuDQjteiZqXA,pop,0.552984,excluded,,length_cap_reached
261,cKaP7iBbCc908h5A,pop,0.552855,excluded,,length_cap_reached
262,v54yFXdLRMT9M3e9,classic rock,0.552849,excluded,,length_cap_reached
263,A5JfD3gB0dTbFkU9,classic rock,0.552687,excluded,,length_cap_reached
264,mIqRigooD5HtuP23,pop,0.552601,excluded,,length_cap_reached
265,tq11PhWt9IiJnD0Q,rock,0.552597,excluded,,length_cap_reached
266,0MnallLFUgbX73Lm,pop,0.552573,excluded,,length_cap_reached
267,zQpAMeCXWypb4OCS,pop,0.552383,excluded,,length_cap_reached
268,bYsjznO3FE9hATg3,pop,0.552327,excluded,,length_cap_reached
269,sqFJ1sPt8GnLL3jn,classic rock,0.552274,excluded,,length_cap_reached
270,QCffjuqOZLQWsvqH,pop,0.551935,excluded,,length_cap_reached
271,speNBXRbvq7RqS3V,pop,0.551708,excluded,,length_cap_reached
272,7wGl9WIih9UffN5E,pop,0.551635,excluded,,length_cap_reached
273,VFuot7DwnkneZAhK,classic rock,0.551397,excluded,,length_cap_reached
274,armrM0TlApFo0Esh,classic rock,0.551053,excluded,,length_cap_reached
275,CWenmuRXgNpcMcjc,classic rock,0.551039,excluded,,length_cap_reached
276,fF1ZHwJj0fHNLvqy,pop,0.551014,excluded,,length_cap_reached
277,doj2jXOmBHGD7NII,pop,0.551012,excluded,,length_cap_reached
278,Z7Jm3Zvo8zboXwhY,pop,0.551004,excluded,,length_cap_reached
279,gQosLtJwjRcO0Os9,pop,0.550749,excluded,,length_cap_reached
280,mfsD71oUYb3tQo1T,pop,0.550729,excluded,,length_cap_reached
281,cRfTPhckOV9617wU,classic rock,0.550473,excluded,,length_cap_reached
282,8OXICosynhsMLMv5,classic rock,0.550246,excluded,,length_cap_reached
283,Af926lrdYuaRdEQe,rock,0.550225,excluded,,length_cap_reached
284,BlcnGBKhLxxvArG5,pop,0.549897,excluded,,length_cap_reached
285,ZfNLKHu20dBkcSey,pop,0.549891,excluded,,length_cap_reached
286,dfiGMYi6lD7BeBW3,pop,0.549621,excluded,,length_cap_reached
287,Xh9X70pqRwFY36ix,pop,0.549383,excluded,,length_cap_reached
288,hvhwpKbLxok597n3,classic rock,0.549011,excluded,,length_cap_reached
289,Hseuo3G6TyErbkmt,pop,0.548873,excluded,,length_cap_reached
290,xb7BUMVPOnalNnGL,classic rock,0.548618,excluded,,length_cap_reached
291,L1m25DHw9YB3w8a2,rock,0.548555,excluded,,length_cap_reached
292,M1aGgogF0dGiRiXA,rock,0.548434,excluded,,length_cap_reached
293,ZaDbyToVLC1PwFK1,classic rock,0.548414,excluded,,length_cap_reached
294,wE0BSMjQNzKsmwbe,pop,0.548237,excluded,,length_cap_reached
295,0QCmPylIo20WvNeg,pop,0.54815,excluded,,length_cap_reached
296,3BoStRdOGMQv4GtU,singer-songwriter,0.548087,excluded,,length_cap_reached
297,NyW5RUFMzfNWi1pe,rock,0.547906,excluded,,length_cap_reached
298,S1zmKKo5KZa2V2Qa,rock,0.547903,excluded,,length_cap_reached
299,C5paXs8lqPUDr9Ub,classic rock,0.547656,excluded,,length_cap_reached
300,bE5lBwvOtu4Xfq4d,pop,0.547626,excluded,,length_cap_reached
301,Djagox5tjxtOcboK,classic rock,0.547533,excluded,,length_cap_reached
302,RgVgW7dr2ny0PL7o,pop,0.547457,excluded,,length_cap_reached
303,JORtV06binWucmT4,pop,0.547259,excluded,,length_cap_reached
304,takVho6da4eCNC83,pop,0.547184,excluded,,length_cap_reached
305,ceXwFzD28XT3KHwP,pop,0.547115,excluded,,length_cap_reached
306,2LEiBUzVk79HFd5W,pop,0.547049,excluded,,length_cap_reached
307,48Aef4vlxIex53hP,pop,0.547029,excluded,,length_cap_reached
308,7QoiimuyepDoA4lm,rock,0.546949,excluded,,length_cap_reached
309,1KeljArny1YRLEFX,rock,0.546922,excluded,,length_cap_reached
310,m2847Gm6ypYwQH3e,classic rock,0.546598,excluded,,length_cap_reached
311,2m65VKCQW5nDlkQp,pop,0.546332,excluded,,length_cap_reached
312,3Byc3nznkBuF6Agr,classic rock,0.546066,excluded,,length_cap_reached
313,n9fv77Dni24SWkGs,pop,0.545993,excluded,,length_cap_reached
314,Hv9UzExlupP5TUnF,pop,0.545977,excluded,,length_cap_reached
315,y3Eao0hLWHFu43Rf,pop,0.545806,excluded,,length_cap_reached
316,H9ViOQYvi3MIN2oi,rock,0.545678,excluded,,length_cap_reached
317,KmbLOtZI2H1C361v,pop,0.545631,excluded,,length_cap_reached
318,NSiTBLQbxwDf7b1O,classic rock,0.545549,excluded,,length_cap_reached
319,SQTXbiAyiNLWsMHp,pop,0.545425,excluded,,length_cap_reached
320,OUkZI66QebyJvgIS,classic rock,0.545359,excluded,,length_cap_reached
321,6nP5h9hZDZU7e0tw,pop,0.5453,excluded,,length_cap_reached
322,FPbAb5Kuhb4wphCE,classic rock,0.54529,excluded,,length_cap_reached
323,baOEZg0gs4MfMy1l,pop,0.545167,excluded,,length_cap_reached
324,aquQ8esYSmTJujuN,pop,0.545146,excluded,,length_cap_reached
325,OnCnU5AGA7tQbGiC,pop,0.545084,excluded,,length_cap_reached
326,JvkGEgP3m1rd9nzG,pop,0.544903,excluded,,length_cap_reached
327,U0FENiX7Q3Sotkdz,pop,0.544646,excluded,,length_cap_reached
328,yHdRlUNwI4HX4zWN,pop,0.544468,excluded,,length_cap_reached
329,e4nuN3rD8zOZMNpE,rock,0.544452,excluded,,length_cap_reached
330,YEWH2dMDiRCIJy7F,pop,0.544295,excluded,,length_cap_reached
331,7VyDFH8YE7yoRv3I,classic rock,0.544212,excluded,,length_cap_reached
332,IYR3djLPmFSXfr9k,classic rock,0.5442,excluded,,length_cap_reached
333,K9dfc6t708T717aC,pop,0.544132,excluded,,length_cap_reached
334,jKIfe5O3QmkYr7XC,pop,0.543978,excluded,,length_cap_reached
335,LWAhTekWS4d6S8ft,pop,0.543905,excluded,,length_cap_reached
336,vq4VVMl7ysGC5jUG,pop,0.54294,excluded,,length_cap_reached
337,z075X6X0Jw6L9K0r,classic rock,0.54291,excluded,,length_cap_reached
338,Qc2Hb6CGjopHaEZv,pop,0.542868,excluded,,length_cap_reached
339,JTA25TfTGBBb8ujY,pop,0.542862,excluded,,length_cap_reached
340,Vqb6Ay4TjVdQSAXv,pop,0.542841,excluded,,length_cap_reached
341,CvMe5bVKvDxUML1Z,classic rock,0.542797,excluded,,length_cap_reached
342,TPpooNuXSy6lsRip,rock,0.542676,excluded,,length_cap_reached
343,W4Nf4NyDfF3LHxux,pop,0.542613,excluded,,length_cap_reached
344,geEiizPNteLE4c4U,pop,0.542606,excluded,,length_cap_reached
