event_id,track_id,interaction_type,signal_source,seed_rank,interaction_count,preference_weight,effective_weight,lead_genre,top_tag,candidate_playcount_sum,candidate_listener_rows
ds001_seed_000017,0hZUKcZi4MxFSXHf,history,ds001_seed_table,10,10,1.0,1.0,funk,funk,0,0
ds001_seed_000021,0uyVX6LPixsFh00P,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000028,15ukFL1GV2TKixoZ,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000030,16a548hsm3Y0zAwR,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000031,1AFxSR456HFd6MmV,history,ds001_seed_table,10,10,1.0,1.0,classic rock,80s,0,0
ds001_seed_000035,1Gg7peqPbTrG2I7q,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000038,1HJwHtefKWOKO7Fo,history,ds001_seed_table,10,10,1.0,1.0,disco,disco,0,0
ds001_seed_000039,1KeljArny1YRLEFX,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000042,1OY2FAaMyXgymQty,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000043,1RJxTKSQPAskFbxh,history,ds001_seed_table,10,10,1.0,1.0,electronic,dance,0,0
ds001_seed_000044,1V2vDRg13Hmvyj2G,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000045,1WGKydKDceEw3XsM,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000048,1feWkSVrYR0pQbn3,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000049,1iTBpHIqxWVTYYzc,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000052,1sB1EkYi3nTqSUgJ,history,ds001_seed_table,10,10,1.0,1.0,classic rock,blues rock,0,0
ds001_seed_000053,1sh0nor0KRSXrSEy,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000057,26i7V6bJlplc1Vuk,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000061,2PD5vNEwybS1jfHz,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000063,2PN0XvpvsvSJzB4M,history,ds001_seed_table,10,10,1.0,1.0,new wave,new wave,0,0
ds001_seed_000065,2QYvwWjZoLSecjdF,history,ds001_seed_table,10,10,1.0,1.0,rock,female vocalists,0,0
ds001_seed_000068,2WOoEGS0x26qywpx,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000072,2pfazyaziTVP21lu,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000075,2wqgZQtedoRGIDef,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000079,3Eg4j5d0uXQNMzbZ,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000080,3Ey5usGZWWOV9T1F,history,ds001_seed_table,10,10,1.0,1.0,soundtrack,soundtrack,0,0
ds001_seed_000083,3N44mC5RNTa17Epv,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000085,3Wrd4SNwrWrejeeA,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000096,3rwGO4kmdFUJDj6z,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000097,3xmEdC978BPKgoBE,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000099,43naGzHUWqGJ9wdZ,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_000104,4DsqCKnPo3dbaS9C,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000105,4GfDJ3ggkOA04c6e,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000107,4L9VbbFKoFLFiHuU,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_000112,4ccJ2JRsPVTqf0UO,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000114,4fZOPpoVowJb5oSu,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000116,4oTCBnBQ389wmbQN,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000117,4pFIYjeHiE8Hy8o0,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000118,4qNtzy4oTGsJ1q9u,history,ds001_seed_table,10,10,1.0,1.0,psychedelic rock,psychedelic rock,0,0
ds001_seed_000120,4rOLPk0UX0LOWh51,history,ds001_seed_table,10,10,1.0,1.0,ambient,ambient,0,0
ds001_seed_000122,4sxHQ3I4g2iUHdDw,history,ds001_seed_table,10,10,1.0,1.0,soundtrack,soundtrack,0,0
ds001_seed_000126,51XYIfDaAUgQXb5u,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000127,51vV6znpTGqvRaJk,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000128,57hqkyEdEfeAP3aK,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000129,57kWBGxuEvgZTwoz,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000130,59tbsYMBcWo7iGY5,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000131,5A5N0dK6KAnOgcvq,history,ds001_seed_table,10,10,1.0,1.0,new wave,new wave,0,0
ds001_seed_000135,5ReisPV2qb2iTJWE,history,ds001_seed_table,10,10,1.0,1.0,art pop,ambient pop,0,0
ds001_seed_000138,5ZkROTB0K8xuyg4c,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000139,5cPojQi6lGT6v6vY,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000140,5ghPd9xOOQxcyG2t,history,ds001_seed_table,10,10,1.0,1.0,rap,hip-hop,0,0
ds001_seed_000141,5k2QNR3t2tEptZ32,history,ds001_seed_table,10,10,1.0,1.0,instrumental rock,guitar virtuoso,0,0
ds001_seed_000143,5m32YRg5vATXRhTG,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000144,5ryOz63wnCBlbFY6,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_000146,61DR82y95ylmm68D,history,ds001_seed_table,10,10,1.0,1.0,funk,funk,0,0
ds001_seed_000147,61b96CQqexdJHAn4,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000148,62dlb6EoTJf5Pwdr,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000151,6AESCRS9w7oFQ8Il,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000153,6DwzPznhYUCUe4Ud,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000155,6G3OlCkqo5aaeQrg,history,ds001_seed_table,10,10,1.0,1.0,synthpop,80s,0,0
ds001_seed_000160,6QTQ2krWFarz2xH7,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000162,6U7JkeeMbKGL1GLH,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000166,6dDOSsqQyyT57p5A,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000169,6mR1ZSAlWHLb9SbN,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000172,6uIauKUAq8zKT3ya,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000174,6yDRqTpLzUxIEMN2,history,ds001_seed_table,10,10,1.0,1.0,alternative metal,alternative metal,0,0
ds001_seed_000179,7MJyT3MgLFDAmt4s,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000185,7qetrkjjDXjyc28r,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000191,80LS3ppeVurlHCgr,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000194,82w4oubXIzVQAgMS,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000197,8DE1KZjj2zpvPKDV,history,ds001_seed_table,10,10,1.0,1.0,country,country,0,0
ds001_seed_000199,8FDKp7L5a04WFVxO,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000202,8KzUAxmcCSWpY8wh,history,ds001_seed_table,10,10,1.0,1.0,rock,instrumental,0,0
ds001_seed_000204,8NHruLIbXvrIKrAY,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000209,8ZTVyFI9ZpVvLUts,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000215,8iDKBwSxKdDApCxt,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000216,8jXPMRfvEAzKH0BA,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000218,8mWcCf1jwTTW3v4C,history,ds001_seed_table,10,10,1.0,1.0,synthpop,synthpop,0,0
ds001_seed_000219,8nyPt8gB1K8g5FNv,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000222,8tHF5v6xKGBCEHSi,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000223,8wipUxZ0IFdzAX0m,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000229,9AQ2gp033II7Utkt,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000235,9RXfDd1AWl6hoJqk,history,ds001_seed_table,10,10,1.0,1.0,classic rock,instrumental,0,0
ds001_seed_000238,9VJu3yiB8V8hTtiR,history,ds001_seed_table,10,10,1.0,1.0,rock,cover,0,0
ds001_seed_000242,9bUzizHIkpYLMFax,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000243,9eUskSBc3N0HSNAz,history,ds001_seed_table,10,10,1.0,1.0,reggaeton,dance,0,0
ds001_seed_000245,9gNibZhwY7Ls6D50,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000249,9rvoWUrdiqVQwBUB,history,ds001_seed_table,10,10,1.0,1.0,disco,disco,0,0
ds001_seed_000251,A6igZv5QCEkKAT5D,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000255,AEE627GREU3ETOpZ,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000261,Ab2iTsTqykpUd23J,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000262,AbFfzUrqOYHNZJnS,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000263,AdUPISqTEfQm7fq5,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000265,AeQuFb5jj7M3cxXI,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_000266,AfIDZ3aJWT2RAYiD,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000268,ArJGMpFcEtEpVMe4,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000275,BBlYdqwrAc8p5Prc,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_000276,BGMzKOAXDP5Hx9al,history,ds001_seed_table,10,10,1.0,1.0,pop,90s,0,0
ds001_seed_000278,BGgaqtPi5arNtqku,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000288,BZ8lzbV6UVqOgPhP,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000293,BniwvmQ8Mq9fmpvV,history,ds001_seed_table,10,10,1.0,1.0,glam rock,70s,0,0
ds001_seed_000296,BpjWlu3wfOhXXLlo,history,ds001_seed_table,10,10,1.0,1.0,rock,90s,0,0
ds001_seed_000302,C7EchcRY8IZwkkac,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000305,CGQNJDkVQYuhqE8y,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_000309,CMZFuOwEBYCGHiGg,history,ds001_seed_table,10,10,1.0,1.0,flamenco,acoustic,0,0
ds001_seed_000317,CdpLxmI03ZE8mwwM,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000322,CthhISASl377hOSb,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000328,D4jkqanFRv3zfugR,history,ds001_seed_table,10,10,1.0,1.0,glam rock,glam rock,0,0
ds001_seed_000335,DF0mBABn3qayUHoM,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000340,DY1pOJIRYjTOBeen,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000342,DedxAwpq0XRUoGNv,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000347,E1OqdWbAa4PwSyhp,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000348,E6ECKFfMPv8oabkx,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000349,E6Ys7pUQbtuPl4Xb,history,ds001_seed_table,10,10,1.0,1.0,rock,jazz rock,0,0
ds001_seed_000350,E97YQe8PEngwKnWJ,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000353,EGaqdnNtXpZYm9GT,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000354,ELTSSVxrbBJpyVIZ,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000355,ENq6EToTicROfojT,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000359,ESPj4i9UuVGJv0BN,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000366,EcVWYyZ2nS2tnM9z,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000369,El3XdAEQ8IGyi2Vi,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000376,F0v3UiMlChWbnitI,history,ds001_seed_table,10,10,1.0,1.0,synthpop,synthpop,0,0
ds001_seed_000381,FFcyaeDTjDA16nQp,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000384,FNv4Zgioe9uN4CqX,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000385,FSTRPTCCdX6mSMO1,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000386,FU5HolU1UWdTd7YT,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000387,FUhE5d8xenfpEmBE,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000389,FVlqRQ5yu5NuZ71C,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000391,FeSPKOsjaNEIdMI9,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000403,G2hqn1GqBadDO9tM,history,ds001_seed_table,10,10,1.0,1.0,latin,latin,0,0
ds001_seed_000410,GP6V2MRYCZaiRNQ5,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000411,GVkoSTvtraE7CcOi,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000412,Gax8ea7ti5ssV02T,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000420,GxLaAjrO4k1TGnpU,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000422,H4L3mQqzn4i2LgNG,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000423,H7GIxXCEg253Xkma,history,ds001_seed_table,10,10,1.0,1.0,house,house,0,0
ds001_seed_000426,HCKWgWHrV9Ww7rQe,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000429,HG7G1c3BETpkFJlv,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000430,HIlRo75omh4hFvqg,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000433,HP98eSvtDiTt4YnS,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000434,HYaJGGtzxzuE7vKm,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000437,HiaLsMh0qIaQS6uD,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000438,HktJkg6VWOXdtLP7,history,ds001_seed_table,10,10,1.0,1.0,classic rock,70s,0,0
ds001_seed_000439,HotcSdkGUELRcX6L,history,ds001_seed_table,10,10,1.0,1.0,singer-songwriter,singer-songwriter,0,0
ds001_seed_000441,Hwr2HshqIlBI18QT,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000444,I1wFOxXnSQZnJls1,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000446,I4khj5ZrQOLaKyMH,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_000448,IACQiDKiLeAkdSAR,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000451,IJRqAdaBcOo7tdJK,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000452,IO05MYQDzedyruwW,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000456,IUAlcJoRuLAdxLY5,history,ds001_seed_table,10,10,1.0,1.0,instrumental rock,guitar virtuoso,0,0
ds001_seed_000459,IbtcQzuTbvqXKWIZ,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000461,IhzGTJhOA1xd7u9r,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000463,IplMWxP6Fa7h6nj5,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000464,ItTaMsmsn5tsoTw6,history,ds001_seed_table,10,10,1.0,1.0,classical,piano,0,0
ds001_seed_000467,J64mKz6g4GKa2m5i,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000470,JFB2njxTpsH0yJik,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000472,JHoYZFnNegHNiSh3,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000473,JJTb1jsGHS2qkXUA,history,ds001_seed_table,10,10,1.0,1.0,funk,funk,0,0
ds001_seed_000476,JUFuEePEQX3FDtIu,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000477,JWdeGYAAQ4OlyfLH,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000480,JcNb61ftSGRdgcgj,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000481,JjRXUBWaA0I7JZ4t,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000483,JsPFhWC8J3GI27i8,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000489,K7CpcNcgCqVijONC,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000491,KFmGFHnycg35foz1,history,ds001_seed_table,10,10,1.0,1.0,pop,oldies,0,0
ds001_seed_000493,KMSrOJCYth9QDnee,history,ds001_seed_table,10,10,1.0,1.0,soundtrack,soundtrack,0,0
ds001_seed_000494,KMjtAl1ATUo8fcUT,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_000495,KNMcl1RPY0WzBsbT,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000504,LEJM0X49P2ctc8Pw,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000507,LH70VIradki18t0B,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000511,LXceiUY7PECR4GYm,history,ds001_seed_table,10,10,1.0,1.0,pop,female vocalists,0,0
ds001_seed_000515,LhDCzy5tOHMbkxCN,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000516,LnefWqGANx8ToPTV,history,ds001_seed_table,10,10,1.0,1.0,reggae,reggae,0,0
ds001_seed_000522,LxIeACNx62Nkf7BV,history,ds001_seed_table,10,10,1.0,1.0,soundtrack,soundtrack,0,0
ds001_seed_000525,LzP99BdVv6boKTkj,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000526,M1zYSBJ9jyiGWE0m,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000535,MEZP2LLTsJFJrBLq,history,ds001_seed_table,10,10,1.0,1.0,pop rock,pop rock,0,0
ds001_seed_000536,MFUqNoDzLFxU0klq,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000538,MJd3OIpSb5QKifLB,history,ds001_seed_table,10,10,1.0,1.0,pop,90s,0,0
ds001_seed_000542,MbNflUyANxzA1VH3,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000543,MhOsXg0DZGlyMjQY,history,ds001_seed_table,10,10,1.0,1.0,new wave,new wave,0,0
ds001_seed_000544,MhmbCdVZ78wvsiJ2,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000545,MiwYaGCls6PW4BLm,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000547,MlVlOOlxw2M5Q06w,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000548,MmM7KGw6fLUZaLx8,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000549,MmQq078l6uFIOEw7,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000550,MniZlFJfixS4HctE,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000552,MuP6PFdPTAg2iAuc,history,ds001_seed_table,10,10,1.0,1.0,synthpop,synthpop,0,0
ds001_seed_000553,MwpFtrA5qYK4v5tl,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000554,Myp6ibcsvq9qX3E3,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000555,N2ycNqdnkV7sLfhK,history,ds001_seed_table,10,10,1.0,1.0,glam rock,glam rock,0,0
ds001_seed_000560,NCD8XAG4Q0Nbyr0l,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000562,NItlS2UHQbZPAGEn,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000566,NR7PdFS0d49wQOgF,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000568,NcSUPFVpa1ZecZNf,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000575,NqZXXjbKDfqvB2B7,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000577,Nuzb2k15WZSY0wNC,history,ds001_seed_table,10,10,1.0,1.0,celtic,celtic,0,0
ds001_seed_000578,NzIK2E54CRyJiLth,history,ds001_seed_table,10,10,1.0,1.0,classic rock,jazz rock,0,0
ds001_seed_000580,OAV8YMO5BBRO3gyP,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000583,OJdiOrXSqrJ5vLA4,history,ds001_seed_table,10,10,1.0,1.0,funk,funk,0,0
ds001_seed_000591,OWU9NmoLj1qU54cs,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000592,OYlJem4M8ZOuxDlP,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000594,Oabz7mvvOkRIeWd4,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000598,OfCZARvlGUHZTUht,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000601,Ogw5ALkp2L7gAqai,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000604,Omujv1gIYNyIES3q,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000609,OvijYP5xYrKRxFGw,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000613,P2nCzEQ5EhGLf1GJ,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
